ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789513743	54	5.006	counted	exit	3.6	1	train.py
1789513745	81	0.775	uncounted	exit	0.4	0	-
1789513767	108	26.060	counted	exit	7.4	1	train.py
1789513771	134	0.032	uncounted	exit	0.0	0	-
1789513774	152	9.028	counted	exit	2.8	1	train.py
1789513795	194	11.324	counted	exit	3.6	1	train.py
1789513817	221	0.038	uncounted	exit	0.0	0	-
1789513823	239	18.481	counted	exit	5.4	1	train.py
1789513828	265	0.038	uncounted	exit	0.0	0	-
1789513838	283	35.913	counted	exit	10.0	1	train.py
1789513841	309	0.036	uncounted	exit	0.0	0	-
1789513855	327	52.821	counted	exit	14.3	1	train.py
1789513860	354	0.037	uncounted	exit	0.0	0	-
1789513872	372	43.387	counted	exit	12.4	1	train.py
1789513884	399	0.035	uncounted	exit	0.0	0	-
1789513893	417	34.588	counted	exit	9.7	1	train.py
1789513898	444	0.035	uncounted	exit	0.0	0	-
1789513910	462	43.449	counted	exit	11.8	2	train.py
1789513915	489	0.033	uncounted	exit	0.0	0	-
1789513930	507	55.754	counted	exit	15.1	1	train.py
1789513932	533	0.036	uncounted	exit	0.0	0	-
1789513955	551	85.295	counted	exit	22.5	1	train.py
1789513960	578	0.044	uncounted	exit	0.0	0	-
1789514006	596	169.417	counted	exit	45.3	3	train.py
1789514012	622	0.034	uncounted	exit	0.0	0	-
1789514013	640	1.940	counted	exit	1.0	1	train.py
1789514070	683	211.276	counted	exit	55.1	3	train.py
1789514150	726	301.485	counted	exit	77.4	3	train.py
1789514247	769	320.314	counted	exit	82.0	3	train.py
1789514329	813	295.107	counted	exit	77.5	3	train.py
1789514402	856	257.012	counted	exit	66.5	3	train.py
1789514468	899	248.125	counted	exit	63.9	3	train.py
1789514542	943	270.612	counted	exit	71.0	3	train.py
1789514640	987	373.142	counted	exit	95.3	3	train.py
1789514654	1013	0.037	uncounted	exit	0.0	0	-
1789514673	1031	71.341	counted	exit	18.7	1	train.py
1789514679	1057	0.034	uncounted	exit	0.0	0	-
1789514730	1075	200.498	counted	exit	51.6	3	train.py
1789514740	1101	0.033	uncounted	exit	0.0	0	-
1789514790	1119	190.013	counted	exit	49.2	3	train.py
1789514803	1145	0.036	uncounted	exit	0.0	0	-
1789514851	1163	175.840	counted	exit	47.7	3	train.py
1789514957	1208	389.450	counted	exit	101.6	3	train.py
1789515066	1252	417.205	counted	exit	107.2	3	train.py
1789515076	1279	0.033	uncounted	exit	0.0	0	-
1789515086	1288	0.034	uncounted	exit	0.0	0	-
1789515198	1309	339.320	counted	exit	89.4	3	train.py
1789515298	1353	356.205	counted	exit	90.5	3	train.py
1789515418	1397	445.642	counted	exit	114.9	3	train.py
1789515423	1424	0.041	uncounted	exit	0.0	0	-
1789515524	1442	397.434	counted	exit	101.7	3	train.py
1789515627	1486	396.986	counted	exit	101.1	3	train.py
1789515727	1529	377.942	counted	exit	97.5	3	train.py
1789515832	1572	389.597	counted	exit	99.2	3	train.py
1789515937	1615	403.258	counted	exit	103.3	3	train.py
1789516038	1659	376.246	counted	exit	97.3	3	train.py
1789516127	1705	322.249	counted	exit	82.6	3	train.py
1789516180	1748	198.083	counted	exit	51.0	3	train.py
1789516245	1791	239.767	counted	exit	62.0	3	train.py
1789516315	1817	262.548	exempt	exit	68.5	3	validate.py
