ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789629181	109	0.068	uncounted	exit	0.0	0	-c
1789629181	111	0.055	uncounted	exit	0.0	0	-c
1789629181	113	0.034	uncounted	exit	0.0	0	-m --version
1789629181	115	0.033	uncounted	exit	0.0	0	-c
1789629476	205	4.679	counted	exit	3.3	1	train.py
1789629551	282	0.034	uncounted	exit	0.0	0	-c
1789629551	284	0.034	uncounted	exit	0.0	0	-c
1789629551	286	0.041	uncounted	exit	0.0	0	-c
1789629632	401	11.107	counted	exit	3.4	1	train.py
1789629854	504	13.695	counted	exit	4.2	1	train.py
1789629951	658	13.798	counted	exit	4.2	1	train.py
1789630035	757	12.105	counted	exit	3.7	1	train.py
1789630305	862	17.015	counted	exit	5.1	1	train.py
1789630389	976	20.122	counted	exit	8.4	1	train.py
1789630538	1090	45.325	counted	exit	14.7	1	train.py
1789630605	1192	186.094	counted	exit	60.1	3	train.py
1789630635	1306	72.849	counted	exit	19.3	3	train.py
1789630722	1409	80.608	counted	exit	21.2	3	train.py
1789630793	1512	133.608	counted	exit	34.6	5	train.py
1789630837	1615	131.858	counted	exit	34.3	5	train.py
1789630981	1793	147.220	counted	exit	38.3	5	train.py
1789631097	1949	160.166	counted	exit	41.7	5	train.py
1789631191	2116	151.141	counted	exit	39.3	5	train.py
1789631320	2234	178.303	counted	exit	46.5	5	train.py
1789631410	2337	214.042	counted	exit	56.3	5	train.py
1789631520	2440	298.865	counted	exit	78.7	5	train.py
1789631604	2543	228.172	counted	exit	60.2	5	train.py
1789631742	2657	346.257	counted	exit	90.7	5	train.py
1789631915	2760	385.392	counted	exit	101.0	5	train.py
1789632231	2929	349.395	counted	exit	92.0	5	train.py
1789632379	3095	473.318	counted	term	122.7	5	train.py
1789632470	3211	281.842	counted	exit	74.7	4	train.py
1789632556	3325	301.960	counted	exit	79.9	5	train.py
1789632650	3491	301.303	counted	exit	79.5	5	train.py
1789632754	3709	342.454	counted	exit	90.8	5	train.py
1789632856	3875	354.808	counted	exit	92.5	5	train.py
1789632950	3989	329.335	counted	exit	86.2	5	train.py
1789633049	4103	342.965	counted	exit	91.6	5	train.py
1789633167	4270	346.850	counted	exit	91.8	5	train.py
1789633285	4425	355.298	counted	exit	93.5	5	train.py
1789633298	4591	1.803	counted	exit	1.1	0	train.py
1789633402	4701	356.637	counted	exit	95.2	5	train.py
1789633544	4818	328.509	counted	exit	86.9	5	train.py
1789633638	4921	316.097	counted	exit	84.4	5	train.py
1789633750	5035	395.725	counted	exit	104.4	6	train.py
1789633859	5138	395.441	counted	exit	104.6	6	train.py
1789633985	5252	465.191	counted	term	120.0	5	train.py
1789634230	5315	431.380	exempt	exit	116.5	6	validate.py
