ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789540908	107	0.068	uncounted	exit	0.0	0	-c
1789540908	109	0.046	uncounted	exit	0.0	0	-c
1789540909	111	0.068	uncounted	exit	0.0	0	-m --version
1789540909	113	0.033	uncounted	exit	0.0	0	-c
1789540920	193	4.828	counted	exit	3.5	1	train.py
1789540940	255	0.066	uncounted	exit	0.0	0	-c
1789540940	257	0.060	uncounted	exit	0.0	0	-c
1789540940	259	0.049	uncounted	exit	0.0	0	-c
1789540951	321	17.739	counted	exit	5.4	1	train.py
1789540965	448	10.777	counted	exit	3.6	1	train.py
1789540982	550	36.207	counted	exit	10.5	1	train.py
1789541010	637	39.594	counted	exit	11.3	1	train.py
1789541032	805	47.198	counted	exit	13.0	1	train.py
1789541060	977	39.086	counted	exit	11.1	1	train.py
1789541084	1077	44.468	counted	exit	12.4	1	train.py
1789541098	1244	24.304	counted	exit	7.0	1	train.py
1789541115	1346	23.811	counted	exit	6.9	1	train.py
1789541125	1459	17.193	counted	exit	5.2	1	train.py
1789541137	1574	28.132	counted	exit	7.9	1	train.py
1789541150	1741	17.659	counted	exit	5.3	1	train.py
1789541178	1856	67.536	counted	exit	17.9	3	train.py
1789541196	1971	17.744	counted	exit	5.3	1	train.py
1789541216	2190	31.128	counted	exit	8.7	1	train.py
1789541231	2292	44.574	counted	exit	12.1	1	train.py
1789541253	2394	69.565	counted	exit	18.7	1	train.py
1789541270	2509	41.905	counted	exit	11.4	1	train.py
1789541284	2611	42.627	counted	exit	11.7	1	train.py
1789541299	2713	41.382	counted	exit	11.3	1	train.py
1789541303	2761	0.039	uncounted	exit	0.0	0	/tmp/e.py
1789541317	2780	50.480	counted	exit	13.6	1	train.py
1789541337	2832	68.482	counted	exit	18.3	1	train.py
1789541360	2934	71.687	counted	exit	19.3	1	train.py
1789541396	3036	118.651	counted	exit	31.1	1	train.py
1789541450	3139	196.758	counted	exit	50.7	1	train.py
1789541484	3255	101.551	counted	exit	26.7	1	train.py
1789541551	3358	117.456	counted	exit	30.5	1	train.py
1789541585	3461	108.035	counted	exit	28.4	1	train.py
1789541641	3577	189.644	counted	exit	49.5	1	train.py
1789541734	3693	340.838	counted	exit	87.2	3	train.py
1789541856	4007	395.108	counted	exit	101.6	3	train.py
1789541964	4110	391.359	counted	exit	100.0	3	train.py
1789542078	4226	418.242	counted	exit	107.8	3	train.py
1789542190	4498	368.475	counted	exit	94.8	3	train.py
1789542295	4666	381.413	counted	exit	97.9	4	train.py
1789542415	4834	425.741	counted	exit	109.1	3	train.py
1789542503	4950	322.628	counted	exit	82.6	3	train.py
1789542594	5053	328.040	counted	exit	85.6	3	train.py
1789542683	5156	307.001	counted	exit	79.4	3	train.py
1789542775	5205	337.278	exempt	exit	88.7	3	validate.py
