ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789590255	139	5.062	counted	exit	3.6	1	train.py
1789590259	179	1.460	uncounted	exit	0.8	0	-c
1789590293	266	9.049	counted	exit	3.0	1	train.py
1789590331	394	7.399	counted	exit	2.6	1	train.py
1789590360	455	64.285	uncounted	exit	17.7	6	diag1.py
1789590369	523	3.586	counted	exit	1.7	1	train.py
1789590383	599	4.871	counted	exit	2.0	1	train.py
1789590414	681	36.810	uncounted	exit	10.7	9	diag2.py
1789590446	733	26.487	uncounted	exit	8.2	8	diag2.py
1789590520	784	67.871	uncounted	exit	20.4	23	diag3.py
1789590558	838	6.216	uncounted	exit	2.6	1	diag4.py
1789590685	910	268.152	uncounted	exit	88.1	26	diag4.py
1789590715	984	4.690	counted	exit	2.2	1	train.py
1789590794	1054	2.436	uncounted	exit	1.7	0	diag5.py
1789590798	1079	2.431	uncounted	exit	1.7	0	diag5.py
1789590861	1151	44.237	uncounted	exit	15.3	11	diag5.py
1789590928	1268	42.925	uncounted	exit	12.9	13	diag5.py
1789590963	1322	56.899	uncounted	exit	16.8	12	diag6.py
1789591030	1376	129.877	uncounted	exit	34.2	23	diag7.py
1789591117	1431	263.246	uncounted	exit	69.6	24	diag8.py
1789591180	1487	181.378	uncounted	exit	47.8	23	diag9.py
1789591191	1557	14.353	counted	exit	4.6	1	train.py
1789591244	1620	122.734	uncounted	exit	33.3	17	diag10.py
1789591290	1677	125.067	uncounted	exit	33.8	17	diag10.py
1789591329	1731	114.879	uncounted	exit	31.2	17	diag10.py
1789591354	1799	59.247	counted	exit	17.3	8	train.py
1789591411	1882	79.909	counted	exit	23.3	8	train.py
1789591612	1955	364.614	uncounted	exit	97.0	31	diag11.py
1789591954	2017	990.164	uncounted	exit	264.3	56	diag12.py
1789592008	2091	115.953	counted	exit	32.8	8	train.py
1789592346	2160	987.820	uncounted	exit	267.8	66	diag13.py
1789592399	2228	148.294	counted	exit	43.6	8	train.py
1789592409	2270	0.733	uncounted	exit	0.4	0	-c
1789592624	2314	700.955	uncounted	exit	196.9	34	diag14.py
1789592848	2389	636.434	uncounted	exit	172.9	39	diag15.py
1789592933	2457	234.109	counted	exit	63.9	13	train.py
1789593218	2521	984.864	uncounted	exit	271.6	37	diag16.py
1789593418	2599	447.597	uncounted	exit	121.1	34	diag17.py
1789593655	2699	209.116	counted	exit	57.1	13	train.py
1789593764	2764	314.968	uncounted	exit	85.0	21	diag18.py
1789593984	2826	437.875	uncounted	exit	119.0	28	diag19.py
1789594112	2911	4.258	uncounted	exit	2.7	0	diag20.py
1789594212	2962	292.796	uncounted	exit	79.4	21	diag20.py
1789594345	3039	278.093	uncounted	exit	76.1	18	diag21.py
1789594475	3105	1.869	uncounted	exit	1.2	0	diag22.py
1789594487	3137	1.431	uncounted	exit	0.7	0	-c
1789594497	3194	2.303	uncounted	exit	1.6	0	diag23.py
1789594502	3250	2.351	uncounted	exit	1.7	0	diag23.py
1789594517	3306	2.323	uncounted	exit	1.6	0	diag23.py
1789594528	3387	0.045	uncounted	exit	0.0	0	diag23.py
1789594652	3437	466.731	uncounted	exit	120.2	0	diag23.py
1789594867	3662	170.868	uncounted	exit	48.4	6	diag24.py
1789594942	3740	230.712	counted	exit	63.9	12	train.py
1789594957	3839	0.710	uncounted	exit	0.3	0	-c
1789594980	3893	2.866	uncounted	exit	1.8	1	diag25.py
1789594992	3930	2.857	uncounted	exit	1.7	1	diag25.py
1789594995	3969	0.049	uncounted	exit	0.0	0	-c
1789594998	3995	1.523	uncounted	exit	0.8	4	-c
1789595003	4030	1.459	uncounted	exit	0.7	3	-c
1789595006	4065	1.506	uncounted	exit	0.8	7	-c
1789595009	4100	1.498	uncounted	exit	0.8	2	-c
1789595074	4159	213.109	uncounted	exit	58.8	10	diag25.py
1789595220	4224	460.672	uncounted	exit	124.0	27	diag26.py
1789595569	4302	633.427	uncounted	exit	168.9	39	diag27.py
1789595669	4402	1.996	uncounted	exit	1.3	0	diag28.py
1789595955	4470	437.160	uncounted	exit	117.9	24	diag29.py
1789596216	4548	1.728	uncounted	exit	1.0	0	-
1789596385	4651	319.461	counted	exit	86.3	18	train.py
1789596590	4734	410.765	uncounted	exit	111.1	27	diag30.py
1789597031	4809	994.696	uncounted	exit	267.1	54	diag31.py
1789597148	4875	278.722	uncounted	exit	77.6	12	diag32.py
1789597327	4928	167.198	uncounted	exit	44.8	12	diag33.py
1789597755	5023	291.927	uncounted	exit	78.3	21	diag34.py
1789598052	5071	493.231	uncounted	exit	131.2	36	diag35.py
1789598117	5117	1.907	uncounted	exit	1.2	0	-
1789598293	5242	342.196	counted	exit	93.8	20	train.py
1789598367	5294	177.816	uncounted	exit	47.8	12	diag36.py
1789598755	5435	355.558	counted	exit	99.0	20	train.py
1789598939	5491	434.911	uncounted	exit	119.7	18	diag37.py
1789598964	5536	1.923	uncounted	exit	1.2	0	-
1789599452	5748	344.257	counted	exit	92.9	18	train.py
1789599605	5808	156.977	uncounted	exit	42.6	9	diag38.py
1789599714	5852	354.231	uncounted	exit	96.9	21	diag38.py
1789599818	5982	324.413	counted	exit	88.8	18	train.py
1789599934	6056	368.434	exempt	exit	100.7	18	validate.py
