ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789650987	51	4.742	counted	exit	3.4	1	train.py
1789650994	77	0.032	uncounted	exit	0.0	0	-c
1789650996	98	0.033	counted	exit	0.0	0	train.py
1789651002	130	14.297	counted	exit	4.2	2	train.py
1789651019	175	19.243	counted	exit	5.6	1	train.py
1789651031	199	1.679	uncounted	exit	0.9	0	diag1.py
1789651034	207	1.684	uncounted	exit	0.9	0	diag1.py
1789651038	221	1.852	uncounted	exit	1.1	0	-
1789651051	232	37.805	uncounted	exit	10.3	3	diag1.py
1789651069	243	33.274	uncounted	exit	9.4	5	diag2.py
1789651097	254	22.238	uncounted	exit	6.8	5	diag3.py
1789651137	265	24.466	uncounted	exit	7.1	10	diag4.py
1789651155	276	25.939	uncounted	exit	7.2	21	diag5.py
1789651166	287	2.922	uncounted	exit	2.2	0	diag6.py
1789651185	295	16.864	uncounted	exit	5.6	5	diag7.py
1789651203	306	27.179	uncounted	exit	8.1	9	diag8.py
1789651233	317	62.904	uncounted	exit	16.7	21	diag9.py
1789651255	344	27.397	counted	exit	7.6	5	train.py
1789651315	368	187.425	uncounted	exit	48.0	36	diag10.py
1789651396	379	269.552	uncounted	exit	69.8	50	diag11.py
1789651454	390	167.479	uncounted	exit	44.4	33	diag12.py
1789651520	401	213.319	uncounted	exit	56.0	36	diag13.py
1789651542	433	27.221	counted	exit	7.9	5	train.py
1789651599	457	169.197	uncounted	exit	46.2	30	diag14.py
1789651698	468	348.308	uncounted	exit	90.3	52	diag15.py
1789651720	498	53.000	counted	exit	14.6	5	train.py
1789651841	522	410.057	uncounted	exit	106.3	39	diag16.py
1789651867	533	11.515	uncounted	exit	10.8	0	diag17.py
1789651874	542	0.194	uncounted	exit	0.1	0	-
1789651880	548	1.899	uncounted	exit	1.1	0	-
1789651891	557	0.741	uncounted	exit	0.4	0	-
1789651913	562	2.255	uncounted	exit	1.5	0	diag18.py
1789651920	571	1.624	uncounted	exit	0.9	0	-
1789651929	580	3.319	uncounted	exit	2.6	0	-
1789651974	588	121.652	uncounted	exit	32.3	12	diag19.py
1789652036	599	180.231	uncounted	exit	49.0	18	diag20.py
1789652169	612	438.573	uncounted	exit	127.3	30	diag20.py
1789652300	624	467.708	uncounted	exit	118.7	46	diag21.py
1789652332	651	64.275	counted	exit	17.2	5	train.py
1789652503	675	459.934	uncounted	exit	155.4	24	diag22.py
1789652635	686	292.680	uncounted	exit	76.5	16	diag23.py
1789652806	697	488.564	uncounted	exit	125.1	40	diag24.py
1789652872	709	199.072	uncounted	exit	51.7	16	diag25.py
1789652955	723	292.551	uncounted	exit	75.5	24	diag25.py
1789652994	755	69.919	counted	exit	18.7	6	train.py
1789653146	780	534.174	uncounted	exit	135.8	48	diag27.py
1789653395	794	964.435	uncounted	exit	245.8	72	diag27.py
1789653639	808	950.447	uncounted	exit	242.6	72	diag27.py
1789654120	823	1787.124	uncounted	exit	473.0	36	diag28.py
1789654359	838	864.592	uncounted	exit	227.4	7	diag29.py
1789654780	852	1566.914	uncounted	exit	414.2	20	diag30.py
1789654865	866	281.830	uncounted	exit	77.3	4	diag31.py
1789654974	894	301.390	counted	exit	79.3	4	train.py
1789655101	920	446.337	uncounted	exit	117.5	7	diag32.py
1789655344	934	896.919	uncounted	exit	236.6	9	diag33.py
1789655434	967	314.671	counted	exit	83.6	4	train.py
1789655613	993	594.103	uncounted	exit	159.5	6	diag34.py
1789655774	1007	578.348	uncounted	exit	155.1	6	diag35.py
1789655860	1036	300.457	counted	exit	80.8	4	train.py
1789656027	1062	594.304	uncounted	exit	156.9	7	diag36.py
1789656116	1091	309.709	counted	exit	82.7	4	train.py
1789656127	1117	2.801	uncounted	exit	2.0	0	diag37.py
1789656130	1128	0.034	uncounted	exit	0.0	0	-
1789656216	1130	314.945	uncounted	exit	86.5	4	diag37.py
1789656307	1159	312.938	counted	exit	85.3	4	train.py
1789656455	1199	413.378	counted	exit	113.1	5	train.py
1789656586	1229	418.668	exempt	exit	113.1	4	validate.py
