ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789522663	138	5.007	counted	exit	3.6	1	train.py
1789522676	178	0.725	uncounted	exit	0.5	0	-c
1789522690	198	1.525	uncounted	exit	0.9	0	-c
1789522736	281	118.490	counted	exit	32.0	1	train.py
1789522753	405	7.158	counted	exit	3.0	1	train.py
1789522772	522	6.002	counted	exit	2.6	1	train.py
1789522788	568	1.509	uncounted	exit	0.8	0	-c
1789522791	577	8.329	uncounted	exit	2.8	1	-
1789522815	609	39.125	uncounted	exit	10.7	4	-
1789522849	675	33.259	counted	exit	9.2	5	train.py
1789522875	799	66.578	counted	exit	17.6	10	train.py
1789522915	859	136.095	counted	exit	35.2	10	train.py
1789522968	962	158.396	counted	exit	41.4	10	train.py
1789523020	1086	141.951	counted	exit	36.9	10	train.py
1789523062	1147	135.896	counted	exit	35.4	10	train.py
1789523125	1270	211.690	counted	exit	54.3	20	train.py
1789523167	1332	133.508	counted	exit	34.4	10	train.py
1789523230	1400	239.394	counted	exit	61.9	20	train.py
1789523310	1467	269.050	counted	exit	69.4	10	train.py
1789523362	1611	156.832	counted	exit	40.7	10	train.py
1789523417	1788	106.786	counted	exit	28.4	10	train.py
1789523448	1886	100.873	counted	exit	26.9	10	train.py
1789523538	1985	319.619	counted	exit	85.1	16	train.py
1789523574	2071	101.699	counted	exit	26.5	10	train.py
1789523598	2135	84.171	counted	exit	21.8	10	train.py
1789523621	2198	76.123	counted	exit	19.9	10	train.py
1789523650	2262	62.257	counted	exit	16.5	10	train.py
1789523665	2324	46.570	counted	exit	12.6	10	train.py
1789523676	2388	27.724	counted	exit	7.7	10	train.py
1789523688	2449	36.934	counted	exit	10.1	10	train.py
1789523706	2514	34.551	counted	exit	9.4	10	train.py
1789523721	2581	49.123	counted	exit	13.1	10	train.py
1789523741	2644	63.694	counted	exit	16.8	10	train.py
1789523762	2708	70.923	counted	exit	18.6	10	train.py
1789523786	2773	84.104	counted	exit	22.5	10	train.py
1789523816	2836	106.059	counted	exit	28.4	10	train.py
1789523858	2898	145.836	counted	exit	39.8	10	train.py
1789523920	2962	187.972	counted	exit	57.3	10	train.py
1789523966	3026	144.940	counted	exit	43.0	10	train.py
1789524015	3090	145.679	counted	exit	45.0	10	train.py
1789524048	3155	105.247	counted	exit	31.1	10	train.py
1789524067	3218	65.409	counted	exit	17.6	10	train.py
1789524077	3281	30.463	counted	exit	8.5	10	train.py
1789524093	3342	47.332	counted	exit	12.8	10	train.py
1789524137	3464	131.360	counted	exit	37.0	20	train.py
1789524162	3512	85.299	exempt	exit	23.1	10	validate.py
