ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789640648	143	4.897	counted	exit	3.5	1	train.py
1789640655	183	1.830	uncounted	exit	1.1	0	-c
1789640672	268	9.117	counted	exit	3.1	1	train.py
1789640696	343	33.150	uncounted	exit	9.8	5	/cell/harness_state/tmp/opencode/diag.py
1789640711	396	11.012	uncounted	exit	3.5	2	/cell/harness_state/tmp/opencode/diag2.py
1789640730	441	58.116	uncounted	exit	16.0	10	/cell/harness_state/tmp/opencode/diag2.py
1789640764	486	92.899	uncounted	exit	24.9	8	/cell/harness_state/tmp/opencode/diag3.py
1789640808	534	138.324	uncounted	exit	36.7	11	/cell/harness_state/tmp/opencode/diag4.py
1789640869	579	204.515	uncounted	exit	53.2	10	/cell/harness_state/tmp/opencode/diag5.py
1789640889	671	35.173	counted	exit	9.7	2	train.py
1789640982	729	313.850	uncounted	exit	82.1	17	/cell/harness_state/tmp/opencode/diag6.py
1789641075	778	326.306	uncounted	exit	87.2	9	/cell/harness_state/tmp/opencode/diag7.py
1789641199	826	439.120	uncounted	exit	118.1	7	/cell/harness_state/tmp/opencode/diag8.py
1789641235	900	97.329	counted	exit	26.7	1	train.py
1789641511	959	1011.728	uncounted	exit	264.5	8	/cell/harness_state/tmp/opencode/diag9.py
1789641930	1019	1583.473	uncounted	exit	407.8	6	/cell/harness_state/tmp/opencode/diag10.py
1789642287	1080	1344.437	uncounted	exit	350.1	7	/cell/harness_state/tmp/opencode/diag11.py
1789642589	1130	1108.832	uncounted	exit	290.4	5	/cell/harness_state/tmp/opencode/diag12.py
1789643214	1240	0.053	uncounted	exit	0.0	0	-
1789643249	1257	133.668	counted	exit	35.5	1	train.py
1789643428	1320	654.010	uncounted	exit	168.6	3	/cell/harness_state/tmp/opencode/diag14.py
1789643527	1366	332.772	uncounted	exit	88.4	4	/cell/harness_state/tmp/opencode/diag15.py
1789643617	1434	278.004	counted	exit	78.8	3	train.py
1789643829	1493	772.819	uncounted	exit	201.4	4	/cell/harness_state/tmp/opencode/diag16.py
1789643905	1545	241.402	uncounted	exit	65.1	2	/cell/harness_state/tmp/opencode/diag17.py
1789644001	1592	337.435	uncounted	exit	89.6	3	/cell/harness_state/tmp/opencode/diag18.py
1789644003	1623	0.058	uncounted	exit	0.0	0	-
1789644172	1622	619.310	uncounted	exit	168.3	5	/cell/harness_state/tmp/opencode/diag18.py
1789644176	1659	0.048	uncounted	exit	0.0	0	-
1789644264	1676	337.182	counted	exit	88.6	3	train.py
1789644443	1742	624.107	uncounted	exit	165.8	5	/cell/harness_state/tmp/opencode/diag19.py
1789644453	1799	2.077	uncounted	exit	1.4	0	/cell/harness_state/tmp/opencode/diag20.py
1789644458	1824	0.069	uncounted	exit	0.0	0	-
1789644559	1841	378.073	counted	exit	101.2	3	train.py
1789644702	1904	495.177	uncounted	exit	133.0	4	/cell/harness_state/tmp/opencode/diag21.py
1789644713	1952	1.737	uncounted	exit	1.0	0	/cell/harness_state/tmp/opencode/diag22.py
1789644843	1992	465.568	uncounted	exit	123.0	3	/cell/harness_state/tmp/opencode/diag23.py
1789644982	2040	477.658	uncounted	exit	128.4	4	/cell/harness_state/tmp/opencode/diag24.py
1789645288	2091	957.642	uncounted	exit	292.6	1	/cell/harness_state/tmp/opencode/diag25.py
1789645468	2137	618.514	uncounted	exit	167.0	5	/cell/harness_state/tmp/opencode/diag26.py
1789645623	2186	528.762	uncounted	exit	139.9	4	/cell/harness_state/tmp/opencode/diag27.py
1789645636	2219	1.716	uncounted	exit	1.1	0	-
1789645755	2259	421.651	uncounted	exit	113.2	3	/cell/harness_state/tmp/opencode/diag28.py
1789646019	2331	783.518	uncounted	exit	217.4	6	/cell/harness_state/tmp/opencode/diag29.py
1789646163	2380	478.880	exempt	exit	126.3	3	validate.py
1789646168	2415	0.066	uncounted	exit	0.0	0	-
1789646265	2432	370.801	counted	exit	97.3	3	train.py
1789646282	2481	0.046	uncounted	exit	0.0	0	-
1789646393	2499	403.294	counted	exit	110.6	3	train.py
