ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789528934	58	4.723	counted	exit	3.3	1	train.py
1789528960	206	18.195	counted	exit	5.3	1	train.py
1789528965	246	3.791	counted	exit	1.5	1	train.py
1789528985	286	4.421	counted	exit	1.8	1	train.py
1789528993	328	9.289	counted	exit	3.0	1	train.py
1789529006	353	0.068	uncounted	exit	0.0	0	-c
1789529008	370	6.564	counted	exit	2.5	1	train.py
1789529014	410	4.825	counted	exit	2.0	1	train.py
1789529021	450	5.648	counted	exit	2.3	1	train.py
1789529028	490	5.165	counted	exit	2.1	1	train.py
1789529037	534	6.825	counted	exit	2.6	1	train.py
1789529045	574	5.432	counted	exit	2.2	1	train.py
1789529049	615	8.105	counted	exit	2.9	1	train.py
1789529055	656	12.865	counted	exit	4.1	1	train.py
1789529063	700	8.164	counted	exit	2.9	1	train.py
1789529086	729	0.074	uncounted	exit	0.0	0	-c
1789529089	746	8.410	counted	exit	3.1	1	train.py
1789529096	791	8.117	counted	exit	2.9	1	train.py
1789529102	833	11.657	counted	exit	3.8	1	train.py
1789529112	875	8.049	counted	exit	2.9	1	train.py
1789529116	904	0.722	uncounted	exit	0.4	0	-
1789529123	926	10.371	counted	exit	3.4	1	train.py
1789529128	968	7.534	counted	exit	2.7	1	train.py
1789529142	1009	23.320	counted	exit	6.9	3	train.py
1789529160	1049	50.756	counted	exit	14.2	6	train.py
1789529188	1089	83.777	counted	exit	22.9	10	train.py
1789529219	1129	89.097	counted	exit	24.5	10	train.py
1789529246	1170	83.745	counted	exit	22.9	10	train.py
1789529271	1210	75.737	counted	exit	20.7	10	train.py
1789529297	1251	78.599	counted	exit	21.5	10	train.py
1789529322	1291	71.034	counted	exit	19.7	10	train.py
1789529361	1332	107.862	counted	exit	29.4	10	train.py
1789529392	1373	82.402	counted	exit	22.5	10	train.py
1789529431	1414	126.714	counted	exit	34.2	16	train.py
1789529435	1439	0.068	uncounted	exit	0.0	0	-c
1789529440	1444	0.035	uncounted	exit	0.0	0	-c
1789529478	1461	138.600	counted	exit	37.9	16	train.py
1789529521	1504	135.396	counted	exit	36.4	16	train.py
1789529574	1544	181.314	counted	exit	48.8	24	train.py
1789529630	1588	173.475	counted	exit	46.5	24	train.py
1789529701	1629	243.696	counted	exit	65.5	32	train.py
1789529757	1673	180.370	counted	exit	48.6	24	train.py
1789529822	1714	208.132	counted	exit	56.1	24	train.py
1789529886	1755	208.771	counted	exit	56.0	28	train.py
1789529940	1797	183.629	counted	exit	49.2	24	train.py
1789530008	1828	209.034	exempt	exit	58.4	24	validate.py
