ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789505720	107	0.032	uncounted	exit	0.0	0	-c
1789505720	109	0.033	uncounted	exit	0.0	0	-c
1789505720	111	0.035	uncounted	exit	0.0	0	-m --version
1789505720	113	0.033	uncounted	exit	0.0	0	-c
1789505733	216	5.173	counted	exit	3.8	1	train.py
1789505743	285	0.043	uncounted	exit	0.0	0	-c
1789505743	287	0.038	uncounted	exit	0.0	0	-c
1789505743	289	0.039	uncounted	exit	0.0	0	-c
1789505755	359	12.228	counted	exit	3.7	1	train.py
1789505771	528	2.807	counted	exit	1.3	1	train.py
1789505782	653	6.753	counted	exit	2.3	1	train.py
1789505794	807	6.641	counted	exit	2.3	1	train.py
1789505806	961	7.237	counted	exit	2.5	1	train.py
1789505813	996	2.032	uncounted	exit	1.3	0	-c
1789505825	1083	14.234	counted	exit	4.2	1	train.py
1789505840	1212	6.937	counted	exit	2.4	1	train.py
1789505855	1325	13.189	counted	exit	3.9	1	train.py
1789505872	1491	9.056	counted	exit	3.0	1	train.py
1789505885	1607	10.425	counted	exit	3.2	1	train.py
1789505898	1723	12.910	counted	exit	4.1	1	train.py
1789505910	1826	12.005	counted	exit	3.9	1	train.py
1789505924	1940	12.155	counted	exit	4.0	1	train.py
1789505951	2054	64.332	counted	exit	17.0	5	train.py
1789505977	2157	66.592	counted	exit	17.5	6	train.py
1789505994	2273	32.245	counted	exit	9.0	5	train.py
1789506016	2387	49.914	counted	exit	13.5	5	train.py
1789506051	2501	113.689	counted	exit	29.4	10	train.py
1789506105	2679	135.760	counted	exit	35.1	10	train.py
1789506157	2835	157.277	counted	exit	40.6	10	train.py
1789506192	2991	88.438	counted	exit	23.5	10	train.py
1789506237	3107	141.529	counted	exit	36.6	10	train.py
1789506301	3222	217.346	counted	exit	55.7	10	train.py
1789506367	3337	167.639	counted	exit	43.3	10	train.py
1789506415	3441	163.343	counted	exit	42.2	10	train.py
1789506487	3556	247.889	counted	exit	63.3	15	train.py
1789506570	3712	260.086	counted	exit	66.4	15	train.py
1789506644	3816	262.069	counted	exit	67.0	15	train.py
1789506756	3972	385.774	counted	exit	98.0	20	train.py
1789506863	4076	381.188	counted	exit	96.7	20	train.py
1789506967	4191	368.711	counted	exit	93.8	20	train.py
1789507106	4462	457.998	counted	exit	116.2	20	train.py
1789507186	4566	278.587	counted	exit	71.1	20	train.py
1789507309	4849	377.906	counted	exit	96.0	24	train.py
1789507419	4967	380.318	counted	exit	96.6	20	train.py
1789507550	5085	464.188	counted	term	120.0	20	train.py
1789507649	5254	306.078	counted	exit	77.9	16	train.py
1789507755	5372	357.682	counted	exit	90.8	16	train.py
1789507857	5476	365.604	counted	exit	92.9	16	train.py
1789507960	5516	397.541	exempt	exit	101.2	16	validate.py
