ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789530406	108	0.045	uncounted	exit	0.0	0	-c
1789530406	110	0.047	uncounted	exit	0.0	0	-c
1789530406	112	0.044	uncounted	exit	0.0	0	-m --version
1789530406	114	0.048	uncounted	exit	0.0	0	-c
1789530419	206	3.721	uncounted	exit	3.0	0	-c
1789530422	237	2.785	counted	exit	1.3	1	train.py
1789530448	300	3.040	exempt	exit	1.4	1	validate.py
1789530497	428	0.056	uncounted	exit	0.0	0	-c
1789530497	430	0.050	uncounted	exit	0.0	0	-c
1789530497	432	0.057	uncounted	exit	0.0	0	-c
1789530508	494	12.215	counted	exit	3.7	2	train.py
1789530517	539	14.952	uncounted	exit	4.6	2	-c
1789530541	627	1.729	counted	exit	1.0	0	train.py
1789530554	722	21.208	counted	exit	6.0	2	train.py
1789530563	809	1.667	counted	exit	0.9	0	train.py
1789530566	852	0.653	uncounted	exit	0.3	0	-c
1789530573	987	1.700	counted	exit	0.9	0	train.py
1789530580	1097	2.280	counted	exit	1.3	1	train.py
1789530611	1210	94.155	counted	exit	25.7	2	train.py
1789530613	1244	0.776	uncounted	exit	0.4	0	-c
1789530621	1312	1.650	counted	exit	0.9	0	train.py
1789530637	1422	37.932	counted	exit	10.4	2	train.py
1789530651	1509	18.074	counted	exit	5.2	2	train.py
1789530668	1596	35.392	counted	exit	9.7	2	train.py
1789530676	1673	0.751	uncounted	exit	0.4	0	-c
1789530678	1688	0.743	uncounted	exit	0.3	0	-c
1789530710	1756	44.893	counted	exit	12.1	2	train.py
1789530729	1854	21.994	counted	exit	6.2	2	train.py
1789530761	1952	91.801	counted	exit	24.0	5	train.py
1789530812	2040	133.106	counted	exit	34.4	10	train.py
1789530876	2128	183.591	counted	exit	47.3	10	train.py
1789530887	2164	0.779	uncounted	exit	0.5	0	-c
1789530917	2193	103.934	counted	exit	28.5	5	train.py
1789530950	2293	92.874	counted	exit	24.7	5	train.py
1789530978	2368	88.721	counted	exit	23.2	5	train.py
1789531008	2451	92.634	counted	exit	24.2	5	train.py
1789531089	2538	286.190	counted	exit	73.7	20	train.py
1789531166	2626	247.617	counted	exit	66.8	10	train.py
1789531210	2714	143.357	counted	exit	37.2	10	train.py
1789531257	2802	152.619	counted	exit	39.2	10	train.py
1789531333	2890	264.590	counted	exit	68.6	10	train.py
1789531426	2978	314.228	counted	exit	80.8	10	train.py
1789531477	3066	168.159	counted	exit	43.1	10	train.py
1789531612	3154	474.288	counted	term	120.0	10	train.py
1789531679	3264	219.504	counted	exit	56.0	6	train.py
1789531757	3352	250.923	counted	exit	63.9	10	train.py
1789531813	3452	175.402	counted	exit	45.0	10	train.py
1789531904	3552	319.444	counted	exit	81.1	10	train.py
1789531976	3651	237.386	counted	exit	60.6	10	train.py
1789532073	3751	341.067	counted	exit	87.0	10	train.py
1789532203	3851	474.206	counted	term	120.0	14	train.py
1789532337	3987	473.970	counted	term	120.0	13	train.py
1789532441	4099	368.727	counted	exit	94.1	12	train.py
1789532544	4198	356.852	counted	exit	92.2	10	train.py
1789532673	4297	472.678	counted	term	120.0	9	train.py
1789532784	4345	388.482	exempt	exit	101.9	10	validate.py
