ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789496080	145	5.017	counted	exit	3.6	1	train.py
1789496084	185	0.792	uncounted	exit	0.4	0	-
1789496096	205	1.697	uncounted	exit	1.0	0	-c
1789496127	286	85.153	counted	exit	23.1	1	train.py
1789496137	356	0.732	uncounted	exit	0.4	0	-
1789496160	456	48.899	counted	exit	13.3	1	train.py
1789496195	553	78.008	counted	exit	20.7	7	train.py
1789496217	651	54.640	counted	exit	14.7	9	train.py
1789496236	749	2.239	counted	exit	1.5	0	train.py
1789496247	839	19.572	counted	exit	6.0	1	train.py
1789496284	956	96.598	counted	exit	25.9	5	train.py
1789496313	1052	86.139	counted	exit	22.5	9	train.py
1789496375	1148	214.729	counted	exit	55.7	16	train.py
1789496431	1244	182.905	counted	exit	50.3	12	train.py
1789496492	1341	199.756	counted	exit	54.6	8	train.py
1789496558	1438	217.887	counted	exit	59.2	4	train.py
1789496629	1537	219.509	counted	exit	62.0	6	train.py
1789496735	1636	363.292	counted	exit	100.2	6	train.py
1789496838	1735	347.299	counted	exit	94.1	4	train.py
1789496948	1854	345.757	counted	exit	92.3	4	train.py
1789497062	1978	384.603	counted	exit	101.8	4	train.py
1789497175	2081	387.370	counted	exit	103.8	5	train.py
1789497284	2162	356.480	counted	exit	95.6	4	train.py
1789497406	2258	419.485	counted	exit	111.1	4	train.py
1789497492	2504	208.576	counted	exit	56.4	2	train.py
1789497608	2602	407.823	counted	exit	109.1	4	train.py
1789497716	2811	325.276	counted	exit	88.8	3	train.py
1789497842	2927	431.888	counted	exit	116.4	4	train.py
1789497956	3095	340.311	counted	exit	91.4	3	train.py
1789498096	3193	445.818	counted	term	120.1	3	train.py
1789498232	3290	460.467	counted	term	123.4	5	train.py
1789498362	3406	444.866	counted	exit	118.5	4	train.py
1789498486	3520	439.161	counted	exit	117.7	4	train.py
1789498561	3734	2.379	counted	exit	1.7	0	train.py
1789498665	3841	339.963	counted	exit	93.5	3	train.py
1789498797	3957	446.673	counted	term	120.0	3	train.py
1789498917	4054	417.959	counted	exit	111.3	3	train.py
1789499044	4151	419.579	counted	exit	113.4	3	train.py
1789499175	4247	443.855	counted	term	120.0	2	train.py
1789499283	4326	374.213	counted	exit	99.3	3	train.py
1789499410	4528	395.155	counted	exit	104.6	2	train.py
1789499559	4638	460.957	counted	term	122.8	3	train.py
1789499653	4730	313.943	counted	exit	83.8	2	train.py
1789499761	4811	385.549	exempt	exit	104.4	2	validate.py
