ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789627873	108	0.033	uncounted	exit	0.0	0	-c
1789627873	110	0.035	uncounted	exit	0.0	0	-c
1789627873	112	0.035	uncounted	exit	0.0	0	-m --version
1789627873	114	0.034	uncounted	exit	0.0	0	-c
1789628150	174	3.693	uncounted	exit	2.9	0	-
1789628354	206	2.527	counted	exit	1.2	1	train.py
1789628390	269	0.040	uncounted	exit	0.0	0	-c
1789628390	271	0.033	uncounted	exit	0.0	0	-c
1789628390	273	0.033	uncounted	exit	0.0	0	-c
1789628456	336	17.678	counted	exit	5.1	2	train.py
1789628742	384	5.121	uncounted	exit	1.8	1	-
1789628903	406	14.746	uncounted	exit	4.5	2	-
1789628994	444	30.065	uncounted	exit	8.3	5	-
1789629103	466	48.215	uncounted	exit	12.7	8	-
1789629376	506	0.033	uncounted	exit	0.0	0	-c
1789629376	508	0.033	uncounted	exit	0.0	0	-c
1789629377	510	0.033	uncounted	exit	0.0	0	-c
1789629388	558	1.705	counted	exit	1.0	0	train.py
1789629467	721	15.533	counted	exit	4.8	1	train.py
1789629499	782	33.091	uncounted	exit	9.1	3	-
1789629522	803	24.039	uncounted	exit	6.9	3	-
1789629549	825	0.035	uncounted	exit	0.0	0	-
1789629742	839	14.626	uncounted	exit	4.5	2	-
1789629931	915	7.786	counted	exit	2.5	1	train.py
1789629989	950	57.609	uncounted	exit	15.4	8	-
1789630086	972	124.676	uncounted	exit	32.0	17	-
1789630141	994	0.034	uncounted	exit	0.0	0	-
1789630217	1007	110.813	uncounted	exit	28.5	13	-
1789630395	1029	446.519	uncounted	exit	115.9	31	-
1789630785	1051	1040.642	uncounted	exit	273.9	37	-
1789630802	1087	0.041	uncounted	exit	0.0	0	-c
1789630802	1089	0.036	uncounted	exit	0.0	0	-c
1789630803	1091	0.038	uncounted	exit	0.0	0	-c
1789630865	1139	200.127	counted	exit	55.2	9	train.py
1789630918	1174	23.630	uncounted	exit	6.7	3	-
1789630952	1196	0.034	uncounted	exit	0.0	0	-
1789631131	1209	528.140	uncounted	exit	136.3	45	-
1789631255	1231	454.002	uncounted	exit	117.1	46	-
1789631442	1295	509.130	uncounted	exit	132.7	48	probe.py
1789631651	1354	649.263	uncounted	exit	170.8	46	probe.py
1789632121	1414	1575.393	uncounted	term	420.1	79	probe.py
1789632459	1525	875.057	uncounted	exit	233.1	41	probe.py
1789632580	1616	407.562	counted	exit	107.9	15	train.py
1789632633	1689	162.534	uncounted	exit	43.6	5	probe.py
1789632779	1750	493.330	uncounted	exit	132.9	4	probe.py
1789633032	1811	828.328	uncounted	exit	217.5	6	probe.py
1789633322	1872	1050.254	uncounted	term	280.0	8	probe.py
1789633605	1933	1014.726	uncounted	exit	273.0	8	probe.py
1789633760	2062	459.420	counted	term	120.5	5	train.py
1789633812	2126	138.043	uncounted	exit	38.0	1	-
1789633854	2149	2.755	uncounted	exit	1.2	1	-
1789634011	2171	255.305	uncounted	exit	151.0	2	-
1789634107	2194	197.270	uncounted	exit	52.3	1	-
1789634241	2254	390.405	uncounted	exit	105.3	6	probe.py
1789634499	2315	938.336	uncounted	exit	249.7	14	probe.py
1789634603	2420	324.875	counted	exit	88.9	5	train.py
1789634675	2493	226.284	uncounted	exit	61.9	3	probe.py
1789634740	2554	204.527	uncounted	exit	56.2	3	probe.py
1789634854	2645	376.006	counted	exit	100.6	5	train.py
1789634963	2718	318.725	uncounted	exit	86.6	5	probe.py
1789634998	2779	75.927	uncounted	exit	20.6	1	probe.py
1789635065	2854	222.811	uncounted	exit	60.9	3	probe.py
1789635420	2916	909.958	uncounted	exit	251.8	18	probe.py
1789635528	3007	349.541	counted	exit	96.8	7	train.py
1789635644	3110	375.712	counted	exit	103.8	7	train.py
1789635779	3226	357.893	counted	exit	97.5	7	train.py
1789635920	3341	372.753	counted	exit	104.6	7	train.py
1789636131	3473	355.649	counted	exit	97.2	7	train.py
1789636269	3523	463.680	exempt	exit	131.0	7	validate.py
