ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789619812	35	0.034	uncounted	exit	0.0	0	-c
1789619873	53	4.596	counted	exit	3.3	1	train.py
1789619946	78	1.493	uncounted	exit	0.7	0	-c
1789620025	107	10.572	counted	exit	3.2	2	train.py
1789620160	148	76.950	counted	exit	21.4	5	train.py
1789620205	189	14.960	counted	exit	4.5	4	train.py
1789620394	234	28.926	counted	exit	8.8	14	train.py
1789620577	275	48.952	counted	exit	12.9	14	train.py
1789620969	316	18.272	counted	exit	6.0	4	train.py
1789621208	357	38.924	counted	exit	13.0	8	train.py
1789621587	401	60.082	counted	exit	20.8	13	train.py
1789621810	442	85.072	counted	exit	26.2	15	train.py
1789622022	483	33.711	counted	exit	12.8	7	train.py
1789622192	524	46.376	counted	exit	17.1	10	train.py
1789622579	565	61.805	counted	exit	24.5	13	train.py
1789622783	609	21.156	counted	exit	12.0	3	train.py
1789623000	650	75.740	counted	exit	30.5	11	train.py
1789623801	692	8.234	counted	exit	7.5	0	train.py
1789624071	731	54.629	counted	exit	25.6	9	train.py
1789624405	772	7.918	counted	exit	4.7	1	train.py
1789624601	815	88.649	counted	exit	38.8	17	train.py
1789624816	858	88.031	counted	exit	37.1	17	train.py
1789625114	901	94.382	counted	exit	41.9	17	train.py
1789625309	942	12.968	counted	exit	6.4	3	train.py
1789625349	983	60.697	counted	exit	24.8	12	train.py
1789625421	1024	68.169	counted	exit	29.7	10	train.py
1789625553	1066	1.644	counted	exit	0.9	0	train.py
1789625609	1105	94.674	counted	exit	41.7	11	train.py
1789625768	1146	171.126	counted	exit	63.0	15	train.py
1789625883	1187	46.771	counted	exit	19.9	11	train.py
1789626017	1228	116.162	counted	exit	52.1	15	train.py
1789626110	1273	115.685	counted	exit	49.2	15	train.py
1789626195	1314	163.491	counted	exit	50.0	26	train.py
1789626425	1355	419.675	counted	term	120.0	59	train.py
1789626682	1401	26.558	counted	exit	9.3	3	train.py
1789626743	1442	73.267	counted	exit	22.7	8	train.py
1789626795	1485	90.745	counted	exit	26.8	8	train.py
1789626860	1528	107.426	counted	exit	30.9	8	train.py
1789626909	1569	111.735	counted	exit	32.7	8	train.py
1789627091	1617	342.128	counted	exit	100.1	16	train.py
1789627276	1658	292.047	counted	exit	79.7	16	train.py
1789627455	1698	383.340	counted	exit	104.1	19	train.py
1789627584	1727	332.101	exempt	exit	92.6	16	validate.py
