ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789505059	107	0.034	uncounted	exit	0.0	0	-c
1789505059	109	0.037	uncounted	exit	0.0	0	-c
1789505060	111	0.033	uncounted	exit	0.0	0	-m --version
1789505060	113	0.034	uncounted	exit	0.0	0	-c
1789505075	222	4.895	counted	exit	3.5	1	train.py
1789505096	284	0.044	uncounted	exit	0.0	0	-c
1789505097	286	0.042	uncounted	exit	0.0	0	-c
1789505097	288	0.038	uncounted	exit	0.0	0	-c
1789505106	350	10.007	counted	exit	3.1	1	train.py
1789505124	452	10.887	counted	exit	3.6	1	train.py
1789505166	567	18.474	counted	exit	5.5	1	train.py
1789505181	693	10.499	counted	exit	3.2	1	train.py
1789505200	808	31.933	counted	exit	9.2	1	train.py
1789505213	921	9.994	counted	exit	3.1	1	train.py
1789505225	1023	10.098	counted	exit	3.3	1	train.py
1789505245	1177	11.644	counted	exit	3.8	1	train.py
1789505264	1292	31.391	counted	exit	8.7	1	train.py
1789505278	1405	14.879	counted	exit	4.5	1	train.py
1789505310	1524	11.179	counted	exit	3.7	1	train.py
1789505328	1639	10.455	counted	exit	3.3	1	train.py
1789505360	1741	43.447	counted	exit	11.6	5	train.py
1789505381	1854	40.101	counted	exit	10.9	4	train.py
1789505407	1956	41.161	counted	exit	11.2	4	train.py
1789505428	2058	42.344	counted	exit	11.7	4	train.py
1789505480	2161	48.380	counted	exit	13.5	4	train.py
1789505519	2315	51.147	counted	exit	14.3	4	train.py
1789505559	2428	97.637	counted	exit	26.1	6	train.py
1789505620	2531	112.708	counted	exit	30.5	6	train.py
1789505686	2634	152.657	counted	exit	41.7	6	train.py
1789505744	2737	177.768	counted	exit	48.5	6	train.py
1789505817	2903	179.805	counted	exit	49.3	6	train.py
1789505888	3069	191.343	counted	exit	52.4	6	train.py
1789505939	3172	146.313	counted	exit	40.0	6	train.py
1789506005	3275	214.162	counted	exit	58.7	6	train.py
1789506072	3374	168.648	counted	exit	46.4	6	train.py
1789506124	3477	154.803	counted	exit	43.0	6	train.py
1789506175	3632	141.049	counted	exit	39.7	6	train.py
1789506229	3787	145.903	counted	exit	40.9	6	train.py
1789506274	3892	128.252	counted	exit	36.4	6	train.py
1789506347	4008	198.107	counted	exit	54.1	7	train.py
1789506435	4111	282.528	counted	exit	76.4	6	train.py
1789506541	4214	342.628	counted	exit	93.1	6	train.py
1789506662	4317	395.384	counted	exit	108.7	6	train.py
1789506748	4433	262.770	counted	exit	71.9	6	train.py
1789506830	4548	251.938	counted	exit	69.3	6	train.py
1789506943	4662	366.606	counted	exit	98.6	7	train.py
1789507052	4776	353.723	counted	exit	98.1	6	train.py
1789507156	4815	358.714	exempt	exit	98.6	6	validate.py
