ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789500371	159	5.256	counted	exit	3.9	1	train.py
1789500376	199	1.640	uncounted	exit	0.9	0	-c
1789500393	280	8.340	counted	exit	3.1	2	train.py
1789500411	398	1.779	counted	exit	1.0	0	train.py
1789500420	514	2.128	counted	exit	1.4	0	train.py
1789500438	604	48.368	counted	exit	13.5	2	train.py
1789500452	708	11.078	counted	exit	3.6	2	train.py
1789500460	784	14.122	counted	exit	4.4	2	train.py
1789500471	860	27.041	counted	exit	7.8	2	train.py
1789500487	919	44.467	counted	exit	12.9	2	train.py
1789500507	984	52.063	counted	exit	15.5	2	train.py
1789500530	1048	77.866	counted	exit	21.7	2	train.py
1789500550	1174	1.902	counted	exit	1.2	0	train.py
1789500555	1264	1.757	counted	exit	1.1	0	train.py
1789500560	1338	0.045	uncounted	exit	0.0	0	-
1789500561	1355	1.823	counted	exit	1.1	0	train.py
1789500569	1449	1.793	counted	exit	1.0	0	train.py
1789500583	1540	31.773	counted	exit	9.4	2	train.py
1789500645	1672	169.257	counted	exit	46.3	6	train.py
1789500714	1754	234.844	counted	exit	64.3	10	train.py
1789500792	1857	233.939	counted	exit	68.3	8	train.py
1789500857	1960	211.280	counted	exit	57.0	10	train.py
1789500869	2122	1.798	counted	exit	1.1	0	train.py
1789500935	2214	218.726	counted	exit	61.6	10	train.py
1789500940	2261	0.047	uncounted	exit	0.0	0	-
1789501004	2279	226.810	counted	exit	64.0	10	train.py
1789501008	2329	0.034	uncounted	exit	0.0	0	-
1789501079	2346	269.451	counted	exit	71.7	10	train.py
1789501083	2394	0.041	uncounted	exit	0.0	0	-
1789501161	2411	274.441	counted	exit	78.0	10	train.py
1789501169	2460	0.033	uncounted	exit	0.0	0	-
1789501228	2477	216.548	counted	exit	58.8	10	train.py
1789501298	2546	245.474	counted	exit	67.8	10	train.py
1789501370	2614	265.902	counted	exit	69.9	10	train.py
1789501453	2683	308.642	counted	exit	81.1	10	train.py
1789501544	2751	322.148	counted	exit	87.7	10	train.py
1789501632	2816	315.734	counted	exit	85.0	10	train.py
1789501711	2882	284.549	counted	exit	77.7	10	train.py
1789501792	2948	291.678	counted	exit	76.8	10	train.py
1789501810	3020	0.045	uncounted	exit	0.0	0	-
1789501929	3037	444.515	counted	exit	118.5	12	train.py
1789501937	3087	0.043	uncounted	exit	0.0	0	-
1789501997	3105	223.112	counted	exit	59.3	10	train.py
1789502001	3153	0.047	uncounted	exit	0.0	0	-
1789502094	3170	339.947	counted	exit	92.2	14	train.py
1789502155	3234	203.956	counted	exit	56.2	10	train.py
1789502158	3285	0.048	uncounted	exit	0.0	0	-
1789502215	3303	213.271	counted	exit	57.0	10	train.py
1789502220	3354	0.045	uncounted	exit	0.0	0	-
1789502221	3372	1.759	counted	exit	1.0	0	train.py
1789502225	3431	0.048	uncounted	exit	0.0	0	-
1789502226	3448	1.907	counted	exit	1.2	0	train.py
1789502298	3510	245.457	exempt	exit	67.8	10	validate.py
