ts	pid	kind	api	rows	seconds
1789641360	152	counted	train	100000	0.16
1789641389	274	counted	train	100000	2.00
1789641412	356	uncounted	train	100000	3.94
1789641420	356	uncounted	train	100000	7.48
1789641430	356	uncounted	train	100000	10.08
1789641438	356	uncounted	train	100000	7.52
1789641444	356	uncounted	train	100000	5.75
1789641452	356	uncounted	train	100000	7.41
1789641459	356	uncounted	train	100000	6.68
1789641487	420	uncounted	train	100000	5.79
1789641496	420	uncounted	train	100000	8.49
1789641510	420	uncounted	train	100000	14.53
1789641515	420	uncounted	train	100000	4.92
1789641523	420	uncounted	train	100000	7.39
1789641529	420	uncounted	train	100000	5.69
1789641534	420	uncounted	train	100000	5.57
1789641540	420	uncounted	train	100000	5.59
1789641546	420	uncounted	train	100000	5.91
1789641552	420	uncounted	train	100000	5.77
1789641558	420	uncounted	train	100000	5.41
1789641565	420	uncounted	train	100000	6.72
1789641570	420	uncounted	train	100000	5.70
1789641577	420	uncounted	train	100000	6.56
1789641587	420	uncounted	train	100000	9.85
1789641614	475	uncounted	train	100000	5.56
1789641619	475	uncounted	train	100000	4.56
1789641626	475	uncounted	train	100000	6.96
1789641633	475	uncounted	train	100000	7.00
1789641640	475	uncounted	train	100000	6.93
1789641648	475	uncounted	train	100000	7.68
1789641656	475	uncounted	train	100000	7.79
1789641670	475	uncounted	train	100000	14.55
1789641680	475	uncounted	train	100000	9.23
1789641687	475	uncounted	train	100000	7.09
1789641694	475	uncounted	train	100000	7.02
1789641701	475	uncounted	train	100000	6.59
1789641701	475	uncounted	train	100000	0.50
1789641702	475	uncounted	train	100000	0.45
1789641703	475	uncounted	train	100000	0.46
1789641703	475	uncounted	train	100000	0.47
1789641704	475	uncounted	train	100000	0.48
1789641704	475	uncounted	train	100000	0.15
1789641704	475	uncounted	train	100000	0.17
1789641705	475	uncounted	train	100000	0.15
1789641705	475	uncounted	train	100000	0.16
1789641705	475	uncounted	train	100000	0.16
1789641706	475	uncounted	train	100000	0.28
1789641706	475	uncounted	train	100000	0.24
1789641706	475	uncounted	train	100000	0.25
1789641707	475	uncounted	train	100000	0.24
1789641707	475	uncounted	train	100000	0.24
1789641708	475	uncounted	train	100000	0.39
1789641708	475	uncounted	train	100000	0.37
1789641709	475	uncounted	train	100000	0.38
1789641709	475	uncounted	train	100000	0.37
1789641710	475	uncounted	train	100000	0.36
1789641710	475	uncounted	train	100000	0.53
1789641711	475	uncounted	train	100000	0.49
1789641712	475	uncounted	train	100000	0.52
1789641712	475	uncounted	train	100000	0.51
1789641713	475	uncounted	train	100000	0.49
1789641736	523	uncounted	train	100000	7.93
1789641747	523	uncounted	train	100000	10.24
1789641756	523	uncounted	train	100000	8.96
1789641768	523	uncounted	train	100000	12.28
1789641777	523	uncounted	train	100000	8.84
1789641788	523	uncounted	train	100000	11.31
1789641797	523	uncounted	train	100000	8.41
1789641804	523	uncounted	train	100000	7.25
1789641816	523	uncounted	train	100000	11.82
1789641832	523	uncounted	train	100000	15.60
1789641841	523	uncounted	train	100000	9.34
1789641851	523	uncounted	train	100000	9.34
1789641857	523	uncounted	train	100000	6.37
1789641867	523	uncounted	train	100000	9.47
1789641893	576	uncounted	train	100000	15.72
1789641910	576	uncounted	train	100000	17.09
1789641930	576	uncounted	train	100000	18.90
1789641948	576	uncounted	train	100000	18.75
1789641970	576	uncounted	train	100000	21.55
1789641984	576	uncounted	train	100000	13.55
1789641998	576	uncounted	train	100000	13.97
1789642011	576	uncounted	train	100000	12.89
1789642029	576	uncounted	train	100000	18.44
1789642055	576	uncounted	train	100000	25.86
1789642068	576	uncounted	train	100000	12.56
1789642088	576	uncounted	train	100000	19.95
1789642134	635	uncounted	train	100000	34.73
1789642156	635	uncounted	train	100000	21.51
1789642191	635	uncounted	train	100000	34.77
1789642229	635	uncounted	train	100000	38.10
1789642267	635	uncounted	train	100000	37.94
1789642303	635	uncounted	train	100000	36.17
1789642362	635	uncounted	train	100000	58.32
1789642397	635	uncounted	train	100000	35.47
1789642415	635	uncounted	train	100000	17.53
1789642445	635	uncounted	train	100000	29.71
1789642490	741	uncounted	train	100000	21.12
1789642512	741	uncounted	train	100000	22.02
1789642538	741	uncounted	train	100000	26.19
1789642569	741	uncounted	train	100000	30.82
1789642598	741	uncounted	train	100000	28.52
1789642621	741	uncounted	train	100000	22.65
1789642644	741	uncounted	train	100000	22.87
1789642667	741	uncounted	train	100000	23.52
1789642672	741	uncounted	train	100000	4.15
1789642676	741	uncounted	train	100000	4.26
1789642680	741	uncounted	train	100000	4.21
1789642685	741	uncounted	train	100000	4.29
1789642689	741	uncounted	train	100000	4.10
1789642703	741	uncounted	train	100000	3.61
1789642707	741	uncounted	train	100000	3.67
1789642711	741	uncounted	train	100000	4.02
