ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789630709	95	0.072	uncounted	exit	0.0	0	-c
1789630709	97	0.044	uncounted	exit	0.0	0	-c
1789630709	99	0.033	uncounted	exit	0.0	0	-m --version
1789630709	101	0.033	uncounted	exit	0.0	0	-c
1789630815	178	4.852	counted	exit	3.4	1	train.py
1789630870	241	0.066	uncounted	exit	0.0	0	-c
1789630870	243	0.032	uncounted	exit	0.0	0	-c
1789630870	245	0.046	uncounted	exit	0.0	0	-c
1789630955	308	38.742	counted	exit	11.1	1	train.py
1789631085	400	68.872	uncounted	exit	19.1	4	scripts/debug1.py
1789631215	526	83.243	counted	exit	22.8	1	train.py
1789631320	640	149.101	counted	exit	40.0	2	train.py
1789631390	743	75.682	counted	exit	20.9	1	train.py
1789631518	805	481.702	counted	term	125.6	5	train.py
1789631624	975	193.652	counted	exit	51.5	4	train.py
1789631920	1079	402.785	uncounted	exit	106.4	7	scripts/probe8.py
1789632144	1193	321.005	counted	exit	85.7	6	train.py
1789632264	1310	173.878	uncounted	exit	46.6	10	scripts/probe9.py
1789632643	1378	1128.349	uncounted	exit	296.7	20	scripts/probe10.py
1789632783	1498	344.907	uncounted	exit	93.5	8	scripts/probe11.py
1789632945	1656	436.323	counted	exit	113.4	6	train.py
1789633052	1736	272.342	uncounted	exit	71.8	5	scripts/probe12.py
1789633103	1791	3.580	uncounted	exit	2.9	0	scripts/probe13.py
1789633194	1862	311.427	uncounted	exit	85.1	7	scripts/probe13.py
1789633320	1966	425.679	counted	exit	111.7	6	train.py
1789633603	2047	963.293	uncounted	exit	254.9	13	scripts/probe14.py
1789633824	2115	576.950	uncounted	exit	153.8	12	scripts/probe15.py
1789633937	2270	384.775	counted	exit	101.0	6	train.py
1789634221	2338	520.455	uncounted	exit	137.5	10	scripts/probe16.py
1789634248	2406	32.841	uncounted	exit	10.1	1	scripts/probe17.py
1789634291	2480	126.551	uncounted	exit	35.2	4	scripts/probe17.py
1789634338	2555	152.043	uncounted	exit	42.2	5	scripts/probe17.py
1789634383	2623	93.371	uncounted	exit	25.4	3	scripts/probe18.py
1789634429	2697	149.107	uncounted	exit	39.7	5	scripts/probe18.py
1789634508	2752	210.173	uncounted	exit	55.3	6	scripts/probe19.py
1789634625	2856	427.974	counted	exit	111.4	6	train.py
1789634703	2923	254.090	uncounted	exit	65.8	6	scripts/probe20.py
1789634823	2977	442.424	counted	exit	115.3	6	train.py
1789635069	3058	772.301	uncounted	exit	200.1	10	scripts/probe21.py
1789635302	3215	413.679	counted	exit	106.9	6	train.py
1789635371	3359	0.072	uncounted	exit	0.0	0	-c
1789635473	3389	372.006	counted	exit	96.4	5	train.py
1789635520	3456	92.289	uncounted	exit	25.7	3	scripts/probe22.py
1789635578	3522	123.237	uncounted	exit	34.0	3	scripts/probe23.py
1789635959	3589	1406.306	uncounted	exit	361.4	20	scripts/probe24.py
1789636257	3667	1045.990	uncounted	exit	269.9	15	scripts/probe25.py
1789636368	3770	377.366	counted	exit	97.9	5	train.py
1789636472	3823	375.625	counted	exit	98.7	5	train.py
1789636586	3939	381.164	counted	exit	100.0	5	train.py
1789636695	4042	375.558	counted	exit	98.8	5	train.py
1789637114	4123	1541.210	uncounted	exit	401.1	20	scripts/probe26.py
1789637238	4237	385.101	counted	exit	100.6	5	train.py
1789637369	4352	465.886	counted	term	120.0	6	train.py
1789637484	4402	411.620	exempt	exit	110.1	5	validate.py
