ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789593086	52	5.009	counted	exit	3.5	1	train.py
1789593128	131	26.014	counted	exit	7.4	1	train.py
1789593143	175	1.784	counted	exit	1.1	0	train.py
1789593151	213	9.315	counted	exit	3.1	1	train.py
1789593184	238	1.870	uncounted	exit	1.2	0	-c
1789593226	250	137.267	uncounted	exit	35.8	13	sweep1.py
1789593318	263	126.740	uncounted	exit	33.9	14	sweep2.py
1789593414	276	224.536	uncounted	exit	57.2	15	sweep3.py
1789593727	289	512.446	uncounted	exit	129.7	31	sweep3.py
1789593808	317	11.245	counted	exit	3.5	1	train.py
1789593889	342	213.977	uncounted	exit	55.4	27	sweep4.py
1789594071	355	249.557	uncounted	exit	63.9	25	sweep5.py
1789594150	383	64.877	counted	exit	17.1	5	train.py
1789594339	408	463.472	uncounted	exit	118.3	34	sweep6.py
1789594595	421	534.196	uncounted	exit	135.9	43	sweep7.py
1789594754	434	585.448	uncounted	exit	148.4	39	sweep8.py
1789595093	447	1002.998	uncounted	exit	253.1	69	sweep9.py
1789595171	475	234.319	counted	exit	59.7	15	train.py
1789595420	500	443.612	uncounted	exit	113.2	30	sweep10.py
1789595598	513	367.587	uncounted	exit	94.8	25	sweep11.py
1789595752	526	297.776	uncounted	exit	77.5	20	sweep12.py
1789596000	540	659.152	uncounted	exit	168.6	40	sweep12.py
1789596393	568	289.805	counted	exit	77.6	15	train.py
1789596665	593	713.192	uncounted	exit	181.6	35	sweep13.py
1789596879	607	716.256	uncounted	exit	182.2	35	sweep13.py
1789597026	635	407.985	counted	exit	103.4	15	train.py
1789597240	661	664.789	uncounted	exit	169.0	25	sweep14.py
1789597527	674	246.865	uncounted	exit	63.3	10	sweep15.py
1789597774	687	601.540	uncounted	exit	153.3	25	sweep15.py
1789598088	700	906.310	uncounted	exit	230.1	35	sweep16.py
1789598170	714	0.068	uncounted	exit	0.0	0	-
1789598440	716	1060.398	uncounted	exit	269.7	45	sweep16.py
1789598859	744	388.651	counted	exit	98.8	15	train.py
1789599013	784	378.571	counted	exit	96.5	15	train.py
1789599145	829	362.312	counted	exit	92.3	15	train.py
1789599334	873	396.987	counted	exit	101.1	15	train.py
1789599515	913	423.785	counted	exit	108.1	15	train.py
1789599648	957	410.756	counted	exit	104.7	15	train.py
1789599780	997	467.458	counted	exit	119.4	15	train.py
1789599939	1037	428.405	counted	exit	109.5	15	train.py
1789600082	1084	446.652	counted	exit	114.4	15	train.py
1789600221	1126	442.543	counted	exit	113.1	15	train.py
1789600432	1166	471.088	counted	term	120.0	14	train.py
1789600574	1211	432.592	counted	exit	111.4	15	train.py
1789600697	1237	438.726	exempt	exit	112.5	15	validate.py
1789600855	1272	470.945	counted	term	120.1	15	train.py
