n	commit	eval_auc	status	seconds	description
1	c35c27e	0.7141	ok	4	baseline
2	21729bc	0.7106	ok	7	FE: calendar/tod/hour/route/dist_log + 500 trees d7 lr0.1
3	6670bc0	0.0000	crash	2	FE + early stopping on eval-val, AUC es=50
4	432099c	0.7121	ok	3	FE + early stopping on eval-val, AUC es=50 (fixed ctor arg)
5	672f566	0.7223	ok	4	numeric cal + tod feats, d4 lr.1 es50 (best offline cfg)
6	c6c5fa7	0.7250	ok	17	col.8 x5 ens + congestion count features
7	2c63202	0.7270	ok	60	div15 ensemble, no-doy, counts
8	9dbe670	0.7293	ok	78	ocdf+dcdf schedule-position CDFs, div15 ensemble
9	9794c2f	0.7336	ok	103	share ratios + alpha0.5, div15
10	bdae47b	0.7368	ok	99	o15/a15 15-min congestion counts, div15
11	71c662c	0.7368	ok	97	oarr15/ddep15 cross-airport congestion counts
12	1b69d02	0.7367	ok	92	early_stopping_rounds=40
13	f12ea01	0.7379	ok	102	prev-bucket congestion (queue/turnaround)
14	75b3756	0.7379	ok	109	dest-side prev-bucket congestion
15	7995236	0.7400	ok	105	prev2-bucket congestion at origin
16	a02acbd	0.7409	ok	119	congestion chain prev3/prev4 (45/60min)
17	c3e3acf	0.7401	ok	109	summed 60min queues + lag 0/1/2 individuals
18	abc9bcd	0.7406	ok	115	prune cnt_cd/share_cd/n_carr_route (runtime safety)
19	114e149	0.7409	ok	113	all champion features, es=40 (runtime)
20	0726498	0.0000	timeout	120	congestion chain prev5/prev6 (75/90min)
21	6e56b5a	0.7410	ok	111	alpha 0.7 final micro-test
22	e29f85b	0.0000	timeout	120	alpha 0.9
