ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789617128	206	4.920	counted	exit	3.4	1	train.py
1789617231	257	1.773	uncounted	exit	1.1	0	-c
1789617496	362	5.049	counted	exit	1.9	1	train.py
1789617648	498	45.499	counted	exit	15.6	1	train.py
1789617714	600	12.613	counted	exit	4.2	1	train.py
1789617866	747	8.167	counted	exit	2.7	1	train.py
1789618383	936	9.497	counted	exit	3.1	1	train.py
1789618762	1037	21.903	uncounted	exit	6.4	2	diag.py
1789619166	1143	19.639	counted	exit	5.6	1	train.py
1789619712	1264	43.476	counted	exit	11.6	1	train.py
1789619830	1394	34.382	counted	exit	9.7	1	train.py
1789620023	1522	32.051	counted	exit	9.6	1	train.py
1789620144	1646	33.839	counted	exit	10.3	1	train.py
1789620273	1737	299.028	uncounted	exit	77.2	10	diag2.py
1789620849	1854	154.395	counted	exit	42.0	5	train.py
1789621258	1973	252.551	counted	exit	67.8	8	train.py
1789621917	2208	1.747	counted	exit	1.1	0	train.py
1789622054	2304	130.046	counted	exit	36.2	5	train.py
1789622396	2401	425.600	uncounted	exit	110.7	12	diag3.py
1789622649	2499	245.467	counted	exit	65.6	5	train.py
1789622754	2582	264.736	counted	exit	70.4	5	train.py
1789623179	2753	308.005	counted	exit	81.8	5	train.py
1789623634	2853	483.050	uncounted	exit	125.9	10	diag4.py
1789624044	3011	115.783	counted	exit	34.3	5	train.py
1789624201	3099	248.186	uncounted	exit	68.8	11	diag5.py
1789624576	3279	119.925	counted	exit	37.0	5	train.py
1789624866	3355	163.432	uncounted	exit	48.7	7	diag6.py
1789625213	3425	251.604	uncounted	exit	72.9	11	diag7.py
1789625343	3581	129.112	counted	exit	40.2	5	train.py
1789625470	3650	290.316	uncounted	exit	81.5	12	diag8.py
1789625651	3730	352.253	uncounted	exit	97.5	13	diag9.py
1789625753	3821	151.620	counted	exit	45.8	5	train.py
1789625869	3885	368.561	uncounted	exit	101.3	12	diag10.py
1789626058	3968	270.112	uncounted	exit	76.4	9	diag11.py
1789626167	4041	305.473	uncounted	exit	86.4	10	diag12.py
1789626295	4116	266.137	uncounted	exit	75.6	9	diag13.py
1789626506	4218	224.706	counted	exit	66.5	8	train.py
1789626980	4510	166.479	counted	exit	57.0	5	train.py
1789627107	4574	303.964	uncounted	exit	95.2	10	diag14.py
1789627505	4714	222.511	counted	exit	75.4	7	train.py
1789627794	4816	393.057	uncounted	exit	114.6	13	diag15.py
1789627871	4902	150.849	counted	exit	51.7	5	train.py
1789628075	4977	330.795	uncounted	exit	98.5	11	diag16.py
1789628401	5056	361.235	uncounted	exit	105.5	12	diag17.py
1789628643	5139	442.554	uncounted	exit	126.4	12	diag18.py
1789629008	5234	402.164	uncounted	exit	116.0	11	diag19.py
1789629484	5339	235.671	counted	exit	73.4	5	train.py
1789629613	5405	239.621	exempt	exit	76.4	5	validate.py
