ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789622200	182	4.712	counted	exit	3.3	1	train.py
1789622376	295	12.949	counted	exit	4.2	1	train.py
1789622678	434	5.615	counted	exit	2.0	1	train.py
1789622709	531	7.019	counted	exit	2.4	1	train.py
1789622862	658	1.602	counted	exit	0.9	0	train.py
1789622891	751	1.622	counted	exit	0.9	0	train.py
1789623092	851	1.884	counted	exit	1.2	0	train.py
1789623262	950	9.257	counted	exit	3.1	1	train.py
1789623903	1119	5.240	counted	exit	1.9	1	train.py
1789624054	1224	5.942	counted	exit	2.1	1	train.py
1789624127	1345	15.616	counted	exit	4.6	5	train.py
1789624151	1426	30.562	counted	exit	8.3	10	train.py
1789624169	1503	36.174	counted	exit	9.8	10	train.py
1789624336	1616	56.510	counted	exit	14.9	10	train.py
1789625131	1745	28.274	counted	exit	7.8	10	train.py
1789625283	1855	32.185	counted	exit	8.9	10	train.py
1789625303	1932	31.878	counted	exit	9.0	10	train.py
1789625329	2030	30.359	counted	exit	8.4	10	train.py
1789625354	2131	57.241	counted	exit	15.3	20	train.py
1789625406	2215	62.824	counted	exit	16.7	20	train.py
1789625518	2347	44.087	counted	exit	12.0	21	train.py
1789625596	2449	106.427	counted	exit	27.8	36	train.py
1789625631	2567	46.563	counted	exit	12.7	21	train.py
1789625746	2712	41.556	counted	exit	11.4	21	train.py
1789625784	2814	38.756	counted	exit	10.7	21	train.py
1789625821	2950	32.403	counted	exit	9.1	21	train.py
1789625872	3051	1.872	counted	exit	1.2	0	train.py
1789625950	3144	41.389	counted	exit	11.2	21	train.py
1789625981	3192	0.720	uncounted	exit	0.4	0	-c
1789626004	3255	39.674	counted	exit	10.9	21	train.py
1789626021	3334	42.991	counted	exit	11.8	21	train.py
1789626045	3430	56.951	counted	exit	15.3	31	train.py
1789626069	3532	37.336	counted	exit	10.3	21	train.py
1789626094	3628	41.639	counted	exit	11.4	21	train.py
1789626121	3706	70.609	counted	exit	18.6	21	train.py
1789626152	3786	97.519	counted	exit	25.9	21	train.py
1789626200	3865	157.525	counted	exit	42.5	21	train.py
1789626314	3950	255.603	counted	exit	69.8	21	train.py
1789626405	4031	221.307	counted	exit	60.6	21	train.py
1789626503	4134	162.574	counted	exit	44.2	21	train.py
1789626623	4240	218.929	counted	exit	59.9	21	train.py
1789626740	4315	243.207	exempt	exit	66.4	21	validate.py
