ts	pid	kind	api	rows	seconds
1789646554	183	counted	train	100000	7.26
1789646587	311	counted	train	100000	12.57
1789646666	413	counted	train	100000	60.63
1789646753	632	counted	train	100000	21.58
1789646777	838	counted	train	100000	0.87
1789646795	928	uncounted	train	100000	0.88
1789646825	968	uncounted	train	100000	2.11
1789646827	968	uncounted	train	100000	1.01
1789646838	1038	uncounted	train	100000	1.28
1789646839	1038	uncounted	train	100000	1.22
1789646841	1038	uncounted	train	100000	1.30
1789646854	1114	uncounted	train	100000	1.33
1789646866	1212	counted	train	100000	3.06
1789646883	1278	uncounted	train	100000	4.19
1789646888	1278	uncounted	train	100000	4.10
1789646892	1278	uncounted	train	100000	3.93
1789646900	1278	uncounted	train	100000	7.91
1789646906	1278	uncounted	train	100000	5.28
1789646915	1278	uncounted	train	100000	8.42
1789646918	1278	uncounted	train	100000	2.88
1789646926	1278	uncounted	train	100000	7.34
1789646931	1278	uncounted	train	100000	4.01
1789646936	1278	uncounted	train	100000	5.51
1789646951	1337	uncounted	train	100000	5.53
1789646959	1337	uncounted	train	100000	6.98
1789646965	1337	uncounted	train	100000	5.96
1789646976	1337	uncounted	train	100000	10.92
1789646985	1337	uncounted	train	100000	7.39
1789646992	1337	uncounted	train	100000	6.98
1789647000	1337	uncounted	train	100000	7.22
1789647022	1411	uncounted	train	100000	7.97
1789647027	1411	uncounted	train	100000	5.29
1789647033	1411	uncounted	train	100000	5.40
1789647040	1411	uncounted	train	100000	5.91
1789647049	1411	uncounted	train	100000	8.64
1789647053	1411	uncounted	train	100000	3.79
1789647059	1411	uncounted	train	100000	5.67
1789647066	1411	uncounted	train	100000	5.93
1789647072	1411	uncounted	train	100000	6.15
1789647078	1411	uncounted	train	100000	5.65
1789647093	1470	uncounted	train	100000	5.76
1789647100	1470	uncounted	train	100000	6.50
1789647106	1470	uncounted	train	100000	4.61
1789647112	1470	uncounted	train	100000	6.08
1789647118	1470	uncounted	train	100000	5.69
1789647125	1470	uncounted	train	100000	6.24
1789647133	1470	uncounted	train	100000	7.17
1789647139	1470	uncounted	train	100000	5.95
1789647149	1470	uncounted	train	100000	9.03
1789647159	1470	uncounted	train	100000	8.84
1789647178	1529	uncounted	train	100000	8.55
1789647187	1529	uncounted	train	100000	7.41
1789647194	1529	uncounted	train	100000	5.67
1789647200	1529	uncounted	train	100000	5.80
1789647206	1529	uncounted	train	100000	5.79
1789647216	1529	uncounted	train	100000	10.05
1789647222	1529	uncounted	train	100000	4.66
1789647230	1529	uncounted	train	100000	7.71
1789647240	1529	uncounted	train	100000	8.26
1789647249	1529	uncounted	train	100000	8.09
1789647271	1588	uncounted	train	100000	10.15
1789647285	1588	uncounted	train	100000	12.06
1789647296	1588	uncounted	train	100000	9.64
1789647306	1588	uncounted	train	100000	8.17
1789647315	1588	uncounted	train	100000	8.22
1789647324	1588	uncounted	train	100000	8.67
1789647338	1588	uncounted	train	100000	12.04
1789647348	1588	uncounted	train	100000	8.16
1789647358	1588	uncounted	train	100000	8.53
1789647369	1588	uncounted	train	100000	10.18
1789647394	1647	uncounted	train	100000	14.56
1789647406	1647	uncounted	train	100000	9.31
1789647415	1647	uncounted	train	100000	8.28
1789647423	1647	uncounted	train	100000	7.09
1789647438	1647	uncounted	train	100000	13.96
1789647453	1647	uncounted	train	100000	11.75
1789647466	1647	uncounted	train	100000	10.51
1789647477	1647	uncounted	train	100000	8.42
1789647489	1647	uncounted	train	100000	10.56
1789647501	1647	uncounted	train	100000	9.82
1789647524	1737	counted	train	100000	12.02
1789647552	1808	uncounted	train	100000	11.96
1789647568	1808	uncounted	train	100000	13.96
1789647583	1808	uncounted	train	100000	12.85
1789647601	1808	uncounted	train	100000	14.29
1789647619	1808	uncounted	train	100000	15.15
1789647636	1808	uncounted	train	100000	12.82
1789647667	1867	uncounted	train	80000	18.91
1789647692	1889	uncounted	train	100000	11.95
1789647707	1889	uncounted	train	100000	12.30
1789647724	1889	uncounted	train	100000	15.25
1789647744	1889	uncounted	train	100000	16.25
1789647763	1889	uncounted	train	100000	15.01
1789647772	1889	uncounted	train	100000	5.52
1789647779	1889	uncounted	train	100000	5.76
1789647787	1889	uncounted	train	100000	5.60
1789647794	1889	uncounted	train	100000	5.76
1789647801	1889	uncounted	train	100000	5.75
1789647827	1990	counted	train	100000	12.86
1789647838	1990	counted	train	100000	10.78
1789647850	1990	counted	train	100000	11.40
1789647862	1990	counted	train	100000	11.62
1789647878	1990	counted	train	100000	15.03
1789647904	2062	uncounted	train	100000	6.10
1789647962	2083	uncounted	train	150000	50.56
1789647978	2083	uncounted	train	100000	10.06
1789648081	2280	counted	train	200000	74.02
1789648159	2406	counted	train	200000	20.52
1789648180	2406	counted	train	200000	20.91
1789648202	2406	counted	train	200000	21.24
1789648255	2459	uncounted	train	100000	10.13
1789648263	2459	uncounted	train	150000	7.64
1789648279	2459	uncounted	train	150000	14.74
1789648306	2459	uncounted	train	150000	24.83
1789648344	2459	uncounted	train	150000	34.38
1789648381	2481	uncounted	train	150000	25.01
1789648409	2481	uncounted	train	150000	24.11
1789648436	2481	uncounted	train	150000	22.58
1789648471	2503	uncounted	train	150000	25.74
1789648520	2503	uncounted	train	150000	44.91
1789648542	2503	uncounted	train	150000	14.26
1789648575	2503	uncounted	train	150000	32.00
1789648602	2503	uncounted	train	150000	22.09
1789648633	2503	uncounted	train	150000	27.16
1789648657	2503	uncounted	train	150000	19.39
1789648683	2503	uncounted	train	150000	23.61
1789648715	2503	uncounted	train	150000	28.16
1789648744	2503	uncounted	train	150000	24.64
1789648783	2525	uncounted	train	150000	29.06
1789648829	2547	uncounted	train	200000	37.53
1789648883	2569	uncounted	train	150000	49.83
1789648927	2569	uncounted	train	150000	37.08
1789648996	2569	uncounted	train	150000	63.26
1789649039	2569	uncounted	train	150000	33.49
1789649079	2591	uncounted	train	200000	25.22
1789649111	2591	uncounted	train	200000	27.52
1789649149	2591	uncounted	train	200000	33.58
1789649225	2591	uncounted	train	200000	67.24
1789649303	2746	counted	train	200000	46.90
1789649351	2746	counted	train	200000	47.48
1789649409	2794	uncounted	train	200000	27.98
1789649460	2794	uncounted	train	200000	46.25
1789649518	2794	uncounted	train	200000	48.77
1789649556	2816	uncounted	train	150000	21.55
1789649595	2816	uncounted	train	150000	36.71
1789649632	2816	uncounted	train	150000	32.02
1789649668	2816	uncounted	train	150000	32.61
1789649705	2816	uncounted	train	150000	31.79
1789649792	2920	counted	train	200000	42.83
1789649835	2920	counted	train	200000	43.02
1789649920	2990	uncounted	train	200000	42.94
1789649938	3040	uncounted	train	200000	0.52
1789649962	3063	uncounted	train	200000	19.98
1789649983	3063	uncounted	train	200000	20.38
1789650004	3063	uncounted	train	200000	19.89
1789650039	3087	uncounted	train	200000	20.75
1789650059	3087	uncounted	train	200000	19.74
1789650080	3087	uncounted	train	200000	19.87
1789650188	3211	counted	train	200000	44.60
1789650232	3211	counted	train	200000	43.13
1789650285	3340	counted	train	200000	25.49
1789650328	3340	counted	train	200000	43.07
1789650358	3362	uncounted	train	200000	26.05
1789650385	3362	uncounted	train	200000	26.15
1789650410	3384	uncounted	train	200000	20.32
1789650454	3406	uncounted	train	150000	33.31
1789650491	3406	uncounted	train	150000	32.62
1789650516	3406	uncounted	train	150000	21.58
1789650540	3406	uncounted	train	150000	21.42
1789650565	3406	uncounted	train	150000	21.83
1789650626	3561	counted	train	200000	43.32
1789650670	3561	counted	train	200000	43.00
1789650766	3620	uncounted	train	200000	44.05
1789650810	3620	uncounted	train	200000	43.36
1789650907	3642	uncounted	train	150000	37.83
1789650943	3664	uncounted	train	150000	25.99
1789650987	3664	uncounted	train	150000	40.69
1789651042	3686	uncounted	train	200000	43.86
1789651091	3708	uncounted	train	200000	35.14
1789651179	3730	uncounted	train	150000	50.82
1789651213	3730	uncounted	train	150000	26.71
1789651243	3730	uncounted	train	150000	26.08
1789651314	3752	uncounted	train	150000	63.39
1789651392	3774	uncounted	train	150000	60.05
1789651448	3774	uncounted	train	150000	48.17
1789651541	3877	counted	train	200000	72.14
1789651611	3923	uncounted	train	150000	47.47
1789651667	3945	uncounted	train	150000	43.37
1789651715	3945	uncounted	train	150000	42.03
1789651793	3967	uncounted	train	150000	67.34
1789651927	3989	exempt	train	200000	76.11
