ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789527663	158	4.559	counted	exit	3.2	1	train.py
1789527686	310	1.713	counted	exit	1.0	0	train.py
1789527691	400	1.868	counted	exit	1.1	0	train.py
1789527700	492	3.020	counted	exit	1.5	1	train.py
1789527703	532	0.676	uncounted	exit	0.3	0	-c
1789527733	618	79.737	counted	exit	21.4	2	train.py
1789527745	717	19.022	counted	exit	5.7	2	train.py
1789527781	838	99.470	counted	exit	26.3	2	train.py
1789527786	882	0.724	uncounted	exit	0.4	0	-c
1789527807	965	59.761	counted	exit	16.3	2	train.py
1789527837	1067	87.757	counted	exit	23.1	2	train.py
1789527860	1168	73.436	counted	exit	19.3	2	train.py
1789527922	1290	207.190	counted	exit	53.7	2	train.py
1789527987	1409	209.654	counted	exit	55.8	5	train.py
1789528062	1490	265.321	counted	exit	68.7	7	train.py
1789528205	1646	476.552	counted	term	122.6	7	train.py
1789528317	1831	355.916	counted	exit	92.4	5	train.py
1789528419	1991	298.110	counted	exit	78.1	7	train.py
1789528490	2096	221.460	counted	exit	58.5	7	train.py
1789528578	2201	283.015	counted	exit	73.2	8	train.py
1789528677	2281	367.308	counted	exit	94.6	9	train.py
1789528790	2397	377.310	counted	exit	97.4	9	train.py
1789528881	2500	312.499	counted	exit	79.8	9	train.py
1789528977	2596	355.903	counted	exit	91.8	10	train.py
1789529087	2676	403.026	counted	exit	104.4	11	train.py
1789529197	2756	389.257	counted	exit	100.1	11	train.py
1789529274	2855	274.441	counted	exit	70.6	12	train.py
1789529364	2951	335.315	counted	exit	85.9	13	train.py
1789529466	3052	354.457	counted	exit	91.4	12	train.py
1789529572	3250	340.647	counted	exit	88.1	12	train.py
1789529647	3350	262.651	counted	exit	67.3	12	train.py
1789529742	3471	329.032	counted	exit	84.7	12	train.py
1789529799	3573	176.187	counted	exit	46.1	12	train.py
1789529928	3694	467.747	counted	term	122.0	12	train.py
1789530038	3847	346.490	counted	exit	89.5	12	train.py
1789530118	3946	284.459	counted	exit	73.1	12	train.py
1789530243	4068	425.963	counted	exit	110.5	12	train.py
1789530358	4165	399.444	counted	exit	103.1	12	train.py
1789530448	4267	319.505	counted	exit	83.0	12	train.py
1789530550	4368	376.737	counted	exit	97.1	12	train.py
1789530636	4469	286.193	counted	exit	73.5	12	train.py
1789530714	4548	285.455	counted	exit	73.4	12	train.py
1789530791	4594	288.148	exempt	exit	74.3	12	validate.py
