n	commit	eval_auc	status	seconds	description
1	f7a2074	0.7141	ok	3	baseline
2	d556589	0.7084	ok	4	time+route features, xgb tuned, early stopping
3	7c59c96	0.7120	ok	3	fixed c-parse; time+route features, early stopping
4	20c4392	0.7141	ok	3	baseline features, xgb scaled w/ ES
5	330caf6	0.7129	ok	3	baseline + time-of-day numeric features
6	0b059fe	0.7083	ok	3	baseline features, n_esti=300
7	b9206a4	0.7145	ok	1	time-of-day feats, 30 trees
8	a015b80	0.7057	ok	2	add Route pair categorical
9	23f4fa7	0.7126	ok	1	target-rate features (smoothed)
10	4cf780a	0.7159	ok	2	numeric month/day/dow
11	2008231	0.7177	ok	1	numeric month/day/dow clean
12	efbb1aa	0.7178	ok	2	depth 8
13	0e9a71b	0.7154	ok	3	n_esti=50 depth 8
14	a6056ee	0.7266	ok	6	15-model bagged ensemble
15	6b058f5	0.7264	ok	10	30-model bagged ensemble
16	d9f3677	0.7324	ok	9	15-model ensemble, depth 10
17	ee41b3a	0.7390	ok	14	15-model ensemble, depth 12
18	682e56e	0.7440	ok	20	15-model ensemble, depth 14
19	d4ce0df	0.7472	ok	31	15-model ensemble, depth 16
20	c0441ae	0.7499	ok	49	15-model ensemble, depth 20
21	e1e51ee	0.7503	ok	53	15-model ensemble, depth 24
22	9dee806	0.7513	ok	63	subsample=1.0
23	ee251ca	0.7526	ok	53	colsample=0.6
24	14bc2b6	0.7504	ok	48	colsample=0.5
25	b03dc7a	0.7427	ok	74	ensemble + Route feature
26	4429ebd	0.7435	ok	16	min_child_weight=10
27	7b15241	0.7518	ok	50	learning_rate=0.15
28	c98f471	0.7518	ok	89	25-model ensemble
29	bba8e0f	0.7528	ok	53	log-odds ensemble average
30	91949d1	0.7537	ok	60	numeric interaction feats
31	07d49b7	0.7527	ok	67	more interaction feats
32	da796e6	0.7525	ok	54	hyperparam jitter members
33	dd4cb83	0.7531	ok	61	rank-average members
34	f55f844	0.7538	ok	81	n_esti=40 per member
35	519d2e6	0.7517	ok	78	col-subset ratio 0.85
36	44509d2	0.7536	ok	79	depth 28
37	da5249c	0.7509	ok	76	season feature
38	db7ab33	0.7538	ok	90	18 members
39	14103b2	0.7533	ok	71	mixed subsample members
40	bfb73d0	0.7539	ok	82	n_esti=45 per member
