ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789513071	108	0.036	uncounted	exit	0.0	0	-c
1789513071	110	0.034	uncounted	exit	0.0	0	-c
1789513071	112	0.035	uncounted	exit	0.0	0	-m --version
1789513071	114	0.033	uncounted	exit	0.0	0	-c
1789513081	187	4.825	counted	exit	3.4	1	train.py
1789513098	255	0.035	uncounted	exit	0.0	0	-c
1789513098	273	0.034	uncounted	exit	0.0	0	-c
1789513098	275	0.035	uncounted	exit	0.0	0	-c
1789513101	283	0.870	uncounted	exit	0.5	0	_eda.py
1789513127	366	3.413	counted	exit	1.5	1	train.py
1789513143	482	14.769	counted	exit	4.3	1	train.py
1789513173	598	9.344	counted	exit	2.9	1	train.py
1789513187	702	9.302	counted	exit	2.9	1	train.py
1789513215	804	11.464	counted	exit	3.9	1	train.py
1789513237	921	10.455	counted	exit	3.5	1	train.py
1789513266	1009	11.634	counted	exit	4.7	1	train.py
1789513275	1113	2.095	counted	exit	1.3	0	train.py
1789513286	1224	13.161	counted	exit	5.9	1	train.py
1789513304	1338	16.330	counted	exit	7.8	1	train.py
1789513323	1454	14.854	counted	exit	6.4	1	train.py
1789513337	1570	19.356	counted	exit	7.6	1	train.py
1789513341	1605	0.034	uncounted	exit	0.0	0	-
1789513351	1624	27.690	counted	exit	9.7	1	train.py
1789513398	1782	27.686	counted	exit	9.8	1	train.py
1789513439	1885	126.207	counted	exit	34.7	5	train.py
1789513490	2000	131.751	counted	exit	36.3	5	train.py
1789513502	2118	3.751	counted	exit	3.0	0	train.py
1789513591	2229	261.967	counted	exit	80.7	5	train.py
1789513633	2333	111.279	counted	exit	30.9	5	train.py
1789513641	2368	0.035	uncounted	exit	0.0	0	-
1789513664	2387	79.058	counted	exit	22.8	5	train.py
1789513668	2422	0.041	uncounted	exit	0.0	0	-
1789513693	2441	90.640	counted	exit	25.6	5	train.py
1789513733	2548	90.398	counted	exit	25.8	5	train.py
1789513803	2708	95.440	counted	exit	27.2	5	train.py
1789513840	2812	100.419	counted	exit	29.0	5	train.py
1789513882	2968	110.048	counted	exit	32.6	5	train.py
1789513948	3332	107.998	counted	exit	32.0	5	train.py
1789513999	3503	113.632	counted	exit	34.7	5	train.py
1789514045	3607	123.544	counted	exit	37.0	5	train.py
1789514104	3880	117.799	counted	exit	35.5	5	train.py
1789514156	4036	119.495	counted	exit	36.9	5	train.py
1789514209	4205	124.172	counted	exit	37.7	5	train.py
1789514265	4426	121.602	counted	exit	36.5	5	train.py
1789514327	4530	180.749	counted	exit	51.7	7	train.py
1789514379	4648	124.218	counted	exit	41.4	5	train.py
1789514431	4823	109.832	counted	exit	32.1	5	train.py
1789514477	4940	119.537	counted	exit	36.2	5	train.py
1789514521	5044	124.874	counted	exit	37.5	5	train.py
1789514610	5161	135.416	counted	exit	40.0	5	train.py
1789514698	5334	224.100	counted	exit	62.4	9	train.py
1789514768	5370	238.003	exempt	exit	66.7	9	validate.py
