ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789631396	216	3.653	uncounted	exit	3.0	0	-c
1789631400	252	2.759	counted	exit	1.3	1	train.py
1789631428	347	3.327	counted	exit	1.7	1	train.py
1789631457	427	1.802	counted	exit	1.1	0	train.py
1789631500	545	27.326	counted	exit	7.7	1	train.py
1789631613	684	46.761	counted	exit	13.5	1	train.py
1789631819	803	14.543	counted	exit	4.6	1	train.py
1789632157	961	66.103	counted	exit	17.8	1	train.py
1789632232	1061	15.640	counted	exit	4.8	1	train.py
1789632263	1154	54.178	counted	exit	14.7	7	train.py
1789632368	1257	101.804	counted	exit	27.3	10	train.py
1789632459	1357	184.912	counted	exit	48.4	10	train.py
1789632576	1455	350.143	counted	exit	97.4	8	train.py
1789632707	1553	398.063	counted	exit	108.4	5	train.py
1789632862	1711	467.484	counted	term	120.1	2	train.py
1789633019	1866	450.597	counted	term	123.1	5	train.py
1789633165	2006	448.669	counted	term	120.8	7	train.py
1789633320	2161	425.463	counted	exit	115.0	6	train.py
1789633483	2312	439.269	counted	exit	115.6	4	train.py
1789633643	2430	470.466	counted	term	125.4	4	train.py
1789633810	2529	421.436	counted	exit	112.7	4	train.py
1789633964	2665	404.184	counted	exit	107.7	4	train.py
1789634222	2812	391.331	counted	exit	105.2	7	train.py
1789634339	2914	393.468	counted	exit	103.2	3	train.py
1789634369	3015	38.819	counted	exit	11.1	1	train.py
1789634511	3154	403.803	counted	exit	109.2	4	train.py
1789634688	3253	476.207	counted	term	125.9	4	train.py
1789634809	3372	398.480	counted	exit	106.8	5	train.py
1789634988	3471	452.070	counted	term	120.7	3	train.py
1789635134	3603	433.493	counted	exit	114.7	4	train.py
1789635309	3703	376.419	counted	exit	98.8	3	train.py
1789635571	3828	381.026	counted	exit	99.3	3	train.py
1789635694	3920	402.204	counted	exit	105.1	3	train.py
1789635831	4037	289.766	counted	exit	77.0	2	train.py
1789635969	4141	357.754	counted	exit	95.7	3	train.py
1789636091	4291	346.365	counted	exit	93.9	3	train.py
1789636181	4411	231.247	counted	exit	61.1	1	train.py
1789636298	4550	362.071	counted	exit	96.0	3	train.py
1789636453	4672	498.181	exempt	exit	132.3	3	validate.py
