ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789654879	109	0.069	uncounted	exit	0.0	0	-c
1789654879	111	0.036	uncounted	exit	0.0	0	-c
1789654879	113	0.037	uncounted	exit	0.0	0	-m --version
1789654879	115	0.037	uncounted	exit	0.0	0	-c
1789654889	200	5.341	counted	exit	3.8	1	train.py
1789654932	322	0.055	uncounted	exit	0.0	0	-c
1789654932	324	0.034	uncounted	exit	0.0	0	-c
1789654932	326	0.065	uncounted	exit	0.0	0	-c
1789654942	388	8.507	counted	exit	2.8	1	train.py
1789654954	498	9.134	counted	exit	2.9	1	train.py
1789654977	707	9.245	counted	exit	3.0	1	train.py
1789655002	820	51.210	counted	exit	14.2	1	train.py
1789655015	934	15.870	counted	exit	4.7	1	train.py
1789655029	1036	33.736	counted	exit	9.5	1	train.py
1789655054	1138	73.384	counted	exit	19.9	1	train.py
1789655090	1359	42.066	counted	exit	11.3	1	train.py
1789655118	1473	69.869	counted	exit	19.2	1	train.py
1789655142	1586	38.815	counted	exit	10.6	1	train.py
1789655167	1699	42.885	counted	exit	11.7	1	train.py
1789655232	1815	180.588	counted	exit	46.9	5	train.py
1789655284	1941	7.965	counted	exit	2.7	1	train.py
1789655316	2055	38.500	counted	exit	10.7	1	train.py
1789655352	2168	47.480	counted	exit	13.0	1	train.py
1789655383	2281	39.461	counted	exit	10.7	1	train.py
1789655403	2383	38.261	counted	exit	10.7	1	train.py
1789655436	2497	48.246	counted	exit	13.1	1	train.py
1789655458	2610	46.672	counted	exit	12.6	1	train.py
1789655490	2723	30.666	counted	exit	8.6	1	train.py
1789655527	2888	41.949	counted	exit	11.6	1	train.py
1789655560	3026	38.635	counted	exit	10.7	1	train.py
1789655603	3180	89.738	counted	exit	24.0	1	train.py
1789655637	3346	51.639	counted	exit	16.6	1	train.py
1789655662	3459	62.847	counted	exit	17.2	1	train.py
1789655691	3564	73.188	counted	exit	19.3	1	train.py
1789655723	3718	81.916	counted	exit	22.2	1	train.py
1789655763	3859	94.123	counted	exit	24.7	1	train.py
1789655800	4024	75.443	counted	exit	20.3	1	train.py
1789655832	4150	74.310	counted	exit	19.6	1	train.py
1789655862	4304	71.450	counted	exit	18.9	1	train.py
1789655894	4417	79.640	counted	exit	21.2	1	train.py
1789655926	4479	101.346	counted	exit	26.7	1	train.py
1789655974	4595	137.145	counted	exit	35.8	3	train.py
1789656019	4710	136.596	counted	exit	35.4	1	train.py
1789656055	4876	72.642	counted	exit	19.3	1	train.py
1789656097	4989	107.313	counted	exit	28.0	1	train.py
1789656137	5166	84.347	counted	exit	22.6	1	train.py
1789656166	5280	71.900	counted	exit	19.3	1	train.py
1789656192	5330	83.472	exempt	exit	22.2	1	validate.py
