ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789509045	43	0.042	uncounted	exit	0.0	0	-c
1789509054	45	1.583	uncounted	exit	1.2	0	-c
1789509058	63	4.229	counted	exit	2.8	1	train.py
1789509064	89	1.543	uncounted	exit	0.8	0	-c
1789509074	118	16.482	counted	exit	4.8	2	train.py
1789509098	163	26.646	counted	exit	9.2	2	train.py
1789509110	196	0.051	uncounted	exit	0.0	0	-
1789509113	213	7.031	counted	exit	2.9	1	train.py
1789509115	239	0.039	uncounted	exit	0.0	0	-
1789509118	246	0.049	uncounted	exit	0.0	0	-
1789509121	265	5.951	counted	exit	2.6	1	train.py
1789509127	292	0.043	uncounted	exit	0.0	0	-c
1789509141	302	0.042	uncounted	exit	0.0	0	-
1789509141	304	0.045	uncounted	exit	0.0	0	-c
1789509150	321	24.397	counted	exit	8.9	1	train.py
1789509161	347	2.696	uncounted	exit	2.2	0	-
1789509172	356	2.499	uncounted	exit	2.0	0	-
1789509189	366	0.054	uncounted	exit	0.0	0	-
1789509190	368	0.049	uncounted	exit	0.0	0	-c
1789509191	385	1.516	counted	exit	1.0	0	train.py
1789509194	408	0.044	uncounted	exit	0.0	0	-
1789509215	425	75.815	counted	exit	21.0	2	train.py
1789509227	451	0.052	uncounted	exit	0.0	0	-
1789509244	468	63.933	counted	exit	17.5	2	train.py
1789509250	494	0.050	uncounted	exit	0.0	0	-
1789509262	513	44.944	counted	exit	12.4	2	train.py
1789509267	539	0.043	uncounted	exit	0.0	0	-
1789509284	556	63.628	counted	exit	17.2	2	train.py
1789509289	582	0.050	uncounted	exit	0.0	0	-
1789509301	599	44.190	counted	exit	12.3	2	train.py
1789509303	625	0.051	uncounted	exit	0.0	0	-
1789509323	642	70.842	counted	exit	19.5	2	train.py
1789509328	668	0.050	uncounted	exit	0.0	0	-
1789509328	670	0.049	uncounted	exit	0.0	0	-c
1789509330	687	1.953	counted	exit	1.2	0	train.py
1789509335	711	0.060	uncounted	exit	0.0	0	-
1789509335	713	0.052	uncounted	exit	0.0	0	-c
1789509444	730	414.058	counted	exit	108.6	10	train.py
1789509453	756	0.047	uncounted	exit	0.0	0	-
1789509573	773	471.686	counted	term	120.0	15	train.py
1789509585	801	0.054	uncounted	exit	0.0	0	-
1789509585	803	0.047	uncounted	exit	0.0	0	-c
1789509622	823	2.473	uncounted	exit	1.7	0	-
1789509630	832	0.057	uncounted	exit	0.0	0	-
1789509630	834	0.050	uncounted	exit	0.0	0	-c
1789509751	851	474.388	counted	term	121.1	14	train.py
1789509763	881	0.049	uncounted	exit	0.0	0	-
1789509766	888	0.046	uncounted	exit	0.0	0	-
1789509866	907	341.489	counted	exit	88.1	12	train.py
1789509874	932	0.037	uncounted	exit	0.0	0	-
1789509950	949	293.535	counted	exit	75.9	16	train.py
1789509958	977	0.055	uncounted	exit	0.0	0	-
1789509962	980	2.096	uncounted	exit	1.3	0	-
1789509972	989	0.052	uncounted	exit	0.0	0	-
1789509972	991	0.049	uncounted	exit	0.0	0	-c
1789510048	1008	285.509	counted	exit	75.6	12	train.py
1789510055	1033	0.052	uncounted	exit	0.0	0	-
1789510157	1050	394.640	counted	exit	102.4	16	train.py
1789510166	1076	2.328	uncounted	exit	1.6	0	-
1789510173	1085	0.050	uncounted	exit	0.0	0	-
1789510258	1102	323.455	counted	exit	85.2	12	train.py
1789510269	1128	0.786	uncounted	exit	0.4	0	-
1789510275	1134	0.046	uncounted	exit	0.0	0	-
1789510373	1151	377.655	counted	exit	98.0	12	train.py
1789510376	1176	0.039	uncounted	exit	0.0	0	-
1789510492	1193	437.037	counted	exit	116.6	12	train.py
1789510502	1219	0.047	uncounted	exit	0.0	0	-
1789510593	1236	348.931	counted	exit	91.1	12	train.py
1789510602	1262	0.049	uncounted	exit	0.0	0	-
1789510602	1264	0.037	uncounted	exit	0.0	0	-c
1789510680	1281	303.782	counted	exit	77.8	12	train.py
1789510691	1310	0.048	uncounted	exit	0.0	0	-
1789510783	1328	349.408	counted	exit	91.6	12	train.py
1789510793	1354	0.048	uncounted	exit	0.0	0	-
1789510907	1371	434.362	counted	exit	114.6	12	train.py
1789510912	1396	0.043	uncounted	exit	0.0	0	-
1789510995	1413	318.212	counted	exit	83.3	12	train.py
1789511003	1439	0.048	uncounted	exit	0.0	0	-
1789511126	1456	457.142	counted	term	122.4	12	train.py
1789511145	1484	0.045	uncounted	exit	0.0	0	-
1789511236	1504	348.620	counted	exit	90.7	12	train.py
1789511244	1530	0.050	uncounted	exit	0.0	0	-
1789511281	1547	136.780	counted	exit	36.9	12	train.py
1789511294	1574	0.048	uncounted	exit	0.0	0	-
1789511333	1591	142.610	counted	exit	38.5	12	train.py
1789511344	1616	1.779	uncounted	exit	1.0	0	-
1789511348	1625	2.211	uncounted	exit	1.5	0	-
1789511354	1635	0.050	uncounted	exit	0.0	0	-
1789511478	1655	416.758	counted	exit	112.1	12	train.py
1789511487	1681	0.048	uncounted	exit	0.0	0	-
1789511607	1698	453.702	counted	exit	119.8	12	train.py
1789511615	1724	0.051	uncounted	exit	0.0	0	-
1789511737	1741	463.281	counted	term	121.3	12	train.py
1789511742	1767	0.056	uncounted	exit	0.0	0	-
1789511747	1775	0.046	uncounted	exit	0.0	0	-
1789511847	1793	384.146	counted	exit	100.3	12	train.py
1789511873	1828	0.047	uncounted	exit	0.0	0	-
1789511976	1845	392.708	counted	exit	103.0	12	train.py
1789511984	1870	0.041	uncounted	exit	0.0	0	-
1789512073	1887	336.261	counted	exit	88.6	12	train.py
1789512077	1915	0.042	uncounted	exit	0.0	0	-
1789512178	1932	387.615	counted	exit	101.3	12	train.py
1789512290	1963	398.478	exempt	exit	106.5	12	validate.py
