ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789500055	32	3.966	uncounted	exit	3.2	0	-c
1789500063	87	2.780	counted	exit	1.3	1	train.py
1789500083	133	13.679	counted	exit	4.1	2	train.py
1789500097	174	26.526	counted	exit	7.5	2	train.py
1789500110	214	15.697	counted	exit	4.9	2	train.py
1789500126	258	1.829	counted	exit	1.1	0	train.py
1789500129	283	0.049	uncounted	exit	0.0	0	-
1789500141	301	34.349	counted	exit	9.8	2	train.py
1789500173	342	32.611	counted	exit	9.5	2	train.py
1789500195	388	48.854	counted	exit	13.9	2	train.py
1789500225	430	99.268	counted	exit	26.7	2	train.py
1789500266	472	138.205	counted	exit	37.2	2	train.py
1789500326	514	222.209	counted	exit	58.5	2	train.py
1789500393	555	243.011	counted	exit	64.3	2	train.py
1789500405	596	1.807	counted	exit	1.1	0	train.py
1789500497	634	332.107	counted	exit	87.1	2	train.py
1789500581	676	288.745	counted	exit	79.0	2	train.py
1789500664	718	280.857	counted	exit	74.1	4	train.py
1789500751	763	256.709	counted	exit	69.2	2	train.py
1789500862	803	388.946	counted	exit	107.0	3	train.py
1789500942	845	288.323	counted	exit	75.8	2	train.py
1789501025	886	305.714	counted	exit	81.2	2	train.py
1789501116	926	300.686	counted	exit	82.9	2	train.py
1789501126	969	31.723	counted	exit	8.7	2	train.py
1789501231	1011	384.573	counted	exit	102.2	2	train.py
1789501326	1053	333.207	counted	exit	88.5	2	train.py
1789501414	1094	326.116	counted	exit	85.8	2	train.py
1789501494	1136	290.736	counted	exit	77.3	2	train.py
1789501565	1178	250.279	counted	exit	66.4	2	train.py
1789501631	1220	243.094	counted	exit	65.0	2	train.py
1789501728	1262	355.095	counted	exit	94.3	2	train.py
1789501824	1305	321.769	counted	exit	84.2	2	train.py
1789501946	1347	447.596	counted	exit	116.9	2	train.py
1789502036	1390	323.379	counted	exit	85.7	2	train.py
1789502039	1416	0.041	uncounted	exit	0.0	0	-
1789502098	1434	219.199	counted	exit	57.5	2	train.py
1789502186	1478	315.955	counted	exit	83.4	2	train.py
1789502279	1520	341.852	counted	exit	89.9	2	train.py
1789502369	1561	329.576	counted	exit	87.7	2	train.py
1789502461	1603	342.287	counted	exit	89.9	2	train.py
1789502557	1645	344.889	counted	exit	92.4	2	train.py
1789502651	1687	345.460	counted	exit	90.7	2	train.py
1789502752	1735	345.526	counted	exit	91.8	2	train.py
1789502881	1760	461.434	exempt	exit	125.5	2	validate.py
