ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789535554	113	0.035	uncounted	exit	0.0	0	-c
1789535554	115	0.033	uncounted	exit	0.0	0	-c
1789535554	117	0.035	uncounted	exit	0.0	0	-m --version
1789535554	119	0.032	uncounted	exit	0.0	0	-c
1789535570	197	4.986	counted	exit	3.6	1	train.py
1789535582	233	0.722	uncounted	exit	0.3	0	-c
1789535605	275	0.034	uncounted	exit	0.0	0	-c
1789535605	277	0.033	uncounted	exit	0.0	0	-c
1789535605	279	0.032	uncounted	exit	0.0	0	-c
1789535613	342	8.745	counted	exit	2.7	1	train.py
1789535635	483	9.494	counted	exit	3.1	1	train.py
1789535654	572	17.789	counted	exit	5.1	1	train.py
1789535656	608	0.708	uncounted	exit	0.3	0	-c
1789535660	623	0.669	uncounted	exit	0.3	0	-c
1789535662	638	0.667	uncounted	exit	0.3	0	-c
1789535680	706	22.580	counted	exit	6.3	1	train.py
1789535747	795	183.127	counted	exit	49.4	5	train.py
1789535805	899	169.665	counted	exit	45.8	5	train.py
1789535807	936	0.677	uncounted	exit	0.3	0	-c
1789535809	951	0.682	uncounted	exit	0.3	0	-c
1789535845	1034	118.990	counted	exit	31.6	4	train.py
1789535848	1071	0.680	uncounted	exit	0.3	0	-c
1789535974	1154	443.001	counted	exit	116.4	5	train.py
1789536027	1209	167.032	counted	exit	44.5	5	train.py
1789536030	1246	1.791	uncounted	exit	1.0	0	-c
1789536037	1264	0.761	uncounted	exit	0.4	0	-c
1789536096	1332	179.197	counted	exit	48.8	5	train.py
1789536098	1369	0.723	uncounted	exit	0.3	0	-c
1789536163	1401	231.366	counted	exit	63.1	5	train.py
1789536238	1454	273.589	counted	exit	74.0	5	train.py
1789536326	1507	316.962	counted	exit	86.3	5	train.py
1789536433	1560	372.797	counted	exit	97.3	5	train.py
1789536527	1625	312.661	counted	exit	83.5	5	train.py
1789536529	1662	0.667	uncounted	exit	0.3	0	-c
1789536632	1759	309.278	counted	exit	84.6	5	train.py
1789536635	1796	0.784	uncounted	exit	0.4	0	-c
1789536688	1828	195.610	counted	exit	51.1	5	train.py
1789536690	1865	0.680	uncounted	exit	0.3	0	-c
1789536746	1897	192.006	counted	exit	53.4	5	train.py
1789536781	1951	119.411	counted	exit	33.0	5	train.py
1789536819	2058	98.603	counted	exit	26.2	5	train.py
1789536848	2123	96.259	counted	exit	25.6	5	train.py
1789536850	2158	0.035	uncounted	exit	0.0	0	-
1789536876	2176	96.700	counted	exit	25.5	5	train.py
1789536935	2291	192.139	counted	exit	52.5	10	train.py
1789537004	2395	221.827	counted	exit	60.9	10	train.py
1789537055	2449	181.522	counted	exit	49.9	10	train.py
1789537117	2503	217.740	counted	exit	59.5	10	train.py
1789537179	2556	218.593	counted	exit	59.9	10	train.py
1789537278	2663	307.269	counted	exit	83.2	20	train.py
1789537340	2717	225.045	counted	exit	60.6	10	train.py
1789537409	2770	244.739	counted	exit	67.2	10	train.py
1789537490	2823	292.002	counted	exit	79.0	10	train.py
1789537550	2906	183.808	counted	exit	49.0	10	train.py
1789537613	2960	207.498	counted	exit	57.1	10	train.py
1789537661	3014	173.700	counted	exit	45.9	10	train.py
1789537706	3068	156.486	counted	exit	41.9	10	train.py
1789537773	3122	232.767	counted	exit	64.3	10	train.py
1789537834	3176	216.513	counted	exit	59.0	10	train.py
1789537886	3230	192.854	counted	exit	50.0	10	train.py
1789537945	3284	203.806	counted	exit	54.3	10	train.py
1789538011	3323	232.158	exempt	exit	63.5	10	validate.py
