ts	pid	kind	api	rows	seconds
1789491801	207	counted	train	100000	0.15
1789491865	483	counted	train	100000	6.18
1789491888	514	uncounted	train	100000	0.14
1789491895	528	uncounted	train	100000	0.12
1789491895	528	uncounted	train	100000	0.27
1789491897	528	uncounted	train	100000	1.15
1789491899	528	uncounted	train	100000	2.22
1789491901	528	uncounted	train	100000	1.40
1789491907	528	uncounted	train	100000	5.77
1789491918	542	uncounted	train	100000	0.40
1789491918	542	uncounted	train	100000	0.41
1789491919	542	uncounted	train	100000	0.64
1789491920	542	uncounted	train	100000	0.64
1789491921	542	uncounted	train	100000	0.41
1789491921	542	uncounted	train	100000	0.39
1789491922	542	uncounted	train	100000	0.63
1789491923	542	uncounted	train	100000	0.67
1789491924	542	uncounted	train	100000	0.79
1789491925	542	uncounted	train	100000	0.80
1789491926	542	uncounted	train	100000	1.21
1789491928	542	uncounted	train	100000	1.22
1789491929	542	uncounted	train	100000	0.79
1789491930	542	uncounted	train	100000	0.76
1789491932	542	uncounted	train	100000	1.29
1789491933	542	uncounted	train	100000	1.21
1789491935	542	uncounted	train	100000	1.49
1789491937	542	uncounted	train	100000	1.51
1789491940	542	uncounted	train	100000	2.43
1789491943	542	uncounted	train	100000	2.28
1789491945	542	uncounted	train	100000	1.56
1789491947	542	uncounted	train	100000	1.47
1789491950	542	uncounted	train	100000	2.51
1789491953	542	uncounted	train	100000	2.48
1789491955	542	uncounted	train	100000	1.36
1789491958	542	uncounted	train	100000	2.58
1789491960	542	uncounted	train	100000	1.63
1789491963	542	uncounted	train	100000	2.48
1789491966	542	uncounted	train	100000	2.29
1789491970	542	uncounted	train	100000	3.43
1789491988	614	counted	train	100000	2.04
1789492014	683	uncounted	train	100000	2.40
1789492018	683	uncounted	train	100000	2.47
1789492021	683	uncounted	train	100000	2.49
1789492024	683	uncounted	train	100000	2.77
1789492028	683	uncounted	train	90000	2.48
1789492031	683	uncounted	train	100000	2.42
1789492032	683	uncounted	train	100000	0.74
1789492047	697	uncounted	train	100000	6.12
1789492050	697	uncounted	train	100000	2.22
1789492052	697	uncounted	train	100000	2.38
1789492054	697	uncounted	train	100000	2.23
1789492057	697	uncounted	train	100000	2.27
1789492059	697	uncounted	train	100000	2.20
1789492063	697	uncounted	train	100000	0.71
1789492066	697	uncounted	train	100000	3.03
1789492068	697	uncounted	train	100000	2.11
1789492069	697	uncounted	train	100000	0.71
1789492073	697	uncounted	train	100000	2.35
1789492090	712	uncounted	train	100000	5.95
1789492092	712	uncounted	train	100000	1.66
1789492100	712	uncounted	train	100000	6.97
1789492106	712	uncounted	train	100000	4.64
1789492115	712	uncounted	train	100000	7.52
1789492118	712	uncounted	train	100000	2.09
1789492128	712	uncounted	train	100000	9.20
1789492136	712	uncounted	train	100000	6.21
1789492143	712	uncounted	train	100000	5.59
1789492146	712	uncounted	train	100000	1.58
1789492153	712	uncounted	train	100000	6.62
1789492159	712	uncounted	train	100000	4.75
1789492166	712	uncounted	train	100000	5.46
1789492169	712	uncounted	train	100000	1.56
1789492176	712	uncounted	train	100000	6.68
1789492182	712	uncounted	train	100000	4.71
1789492209	727	uncounted	train	100000	1.69
1789492215	727	uncounted	train	100000	5.59
1789492220	727	uncounted	train	100000	4.83
1789492228	727	uncounted	train	100000	7.12
1789492250	909	counted	train	100000	1.90
1789492255	909	counted	train	100000	5.18
1789492262	909	counted	train	100000	7.29
1789492277	940	uncounted	train	100000	1.55
1789492281	940	uncounted	train	100000	4.53
1789492289	940	uncounted	train	100000	6.94
1789492297	940	uncounted	train	100000	6.94
1789492305	940	uncounted	train	100000	7.15
1789492309	940	uncounted	train	100000	2.20
