ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789540154	106	0.032	uncounted	exit	0.0	0	-c
1789540154	108	0.032	uncounted	exit	0.0	0	-c
1789540154	110	0.032	uncounted	exit	0.0	0	-m --version
1789540154	112	0.033	uncounted	exit	0.0	0	-c
1789540166	225	4.949	counted	exit	3.5	1	train.py
1789540186	265	0.759	uncounted	exit	0.4	0	-c
1789540214	307	0.035	uncounted	exit	0.0	0	-c
1789540214	309	0.036	uncounted	exit	0.0	0	-c
1789540214	311	0.036	uncounted	exit	0.0	0	-c
1789540221	373	2.875	counted	exit	1.5	1	train.py
1789540235	475	14.062	counted	exit	4.3	1	train.py
1789540244	613	0.038	uncounted	exit	0.0	0	-c
1789540250	631	18.886	counted	exit	5.6	1	train.py
1789540280	731	21.616	counted	exit	6.4	1	train.py
1789540299	818	0.048	uncounted	exit	0.0	0	-c
1789540303	836	12.000	counted	exit	4.1	1	train.py
1789540316	951	24.952	counted	exit	7.0	1	train.py
1789540321	998	0.043	uncounted	exit	0.0	0	-
1789540331	1016	36.605	counted	exit	10.3	1	train.py
1789540334	1050	0.034	uncounted	exit	0.0	0	-
1789540342	1068	28.787	counted	exit	8.0	1	train.py
1789540345	1102	0.040	uncounted	exit	0.0	0	-
1789540354	1120	32.884	counted	exit	9.1	1	train.py
1789540357	1167	0.032	uncounted	exit	0.0	0	-
1789540367	1185	37.369	counted	exit	10.2	1	train.py
1789540369	1220	0.036	uncounted	exit	0.0	0	-
1789540375	1270	0.034	uncounted	exit	0.0	0	-
1789540383	1288	29.792	counted	exit	8.5	1	train.py
1789540385	1323	0.036	uncounted	exit	0.0	0	-
1789540392	1341	25.404	counted	exit	7.1	1	train.py
1789540394	1376	0.032	uncounted	exit	0.0	0	-
1789540401	1394	26.670	counted	exit	7.5	1	train.py
1789540403	1429	0.033	uncounted	exit	0.0	0	-
1789540416	1447	44.248	counted	exit	12.1	1	train.py
1789540417	1481	0.033	uncounted	exit	0.0	0	-
1789540431	1499	51.048	counted	exit	13.8	1	train.py
1789540436	1547	0.041	uncounted	exit	0.0	0	-
1789540449	1565	47.277	counted	exit	13.1	1	train.py
1789540481	1681	86.956	counted	exit	23.7	2	train.py
1789540492	1836	0.036	uncounted	exit	0.0	0	-c
1789540503	1854	37.056	counted	exit	10.7	1	train.py
1789540505	1889	0.035	uncounted	exit	0.0	0	-
1789540520	1907	57.515	counted	exit	15.8	1	train.py
1789540522	1942	0.031	uncounted	exit	0.0	0	-
1789540535	1960	45.924	counted	exit	12.5	1	train.py
1789540537	1995	0.037	uncounted	exit	0.0	0	-
1789540548	2013	40.005	counted	exit	10.9	1	train.py
1789540550	2047	0.036	uncounted	exit	0.0	0	-
1789540561	2065	42.727	counted	exit	11.9	1	train.py
1789540565	2113	0.032	uncounted	exit	0.0	0	-
1789540581	2131	59.216	counted	exit	15.9	1	train.py
1789540583	2166	0.036	uncounted	exit	0.0	0	-
1789540596	2184	49.243	counted	exit	13.3	1	train.py
1789540599	2219	0.037	uncounted	exit	0.0	0	-
1789540599	2221	0.035	uncounted	exit	0.0	0	-c
1789540601	2235	0.040	uncounted	exit	0.0	0	-
1789540602	2253	1.823	counted	exit	1.1	0	train.py
1789540635	2375	97.702	counted	exit	25.5	1	train.py
1789540637	2410	0.037	uncounted	exit	0.0	0	-
1789540638	2428	1.781	counted	exit	1.0	0	train.py
1789540661	2560	51.394	counted	exit	14.1	1	train.py
1789540670	2594	0.038	uncounted	exit	0.0	0	-
1789540689	2612	73.087	counted	exit	19.6	1	train.py
1789540691	2646	0.033	uncounted	exit	0.0	0	-
1789540706	2664	54.174	counted	exit	14.9	1	train.py
1789540708	2699	0.033	uncounted	exit	0.0	0	-
1789540723	2717	54.992	counted	exit	14.9	1	train.py
1789540726	2752	0.034	uncounted	exit	0.0	0	-
1789540747	2770	78.077	counted	exit	20.9	1	train.py
1789540749	2805	0.035	uncounted	exit	0.0	0	-
1789540766	2823	61.516	counted	exit	16.7	1	train.py
1789540768	2857	0.036	uncounted	exit	0.0	0	-
1789540785	2875	61.472	counted	exit	17.0	1	train.py
1789540787	2909	0.038	uncounted	exit	0.0	0	-
1789540805	2927	67.311	counted	exit	18.2	1	train.py
1789540807	2961	0.035	uncounted	exit	0.0	0	-
1789540825	2979	65.589	counted	exit	17.8	1	train.py
1789540828	3014	0.046	uncounted	exit	0.0	0	-
1789540853	3032	96.827	counted	exit	25.7	1	train.py
1789540857	3066	0.038	uncounted	exit	0.0	0	-
1789540883	3084	94.376	counted	exit	25.2	1	train.py
1789540889	3120	0.032	uncounted	exit	0.0	0	-
1789540902	3160	0.042	uncounted	exit	0.0	0	-
1789540927	3179	91.699	counted	exit	24.7	1	train.py
1789540958	3215	104.440	exempt	exit	28.4	1	validate.py
