ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789632264	112	0.042	uncounted	exit	0.0	0	-c
1789632264	114	0.034	uncounted	exit	0.0	0	-c
1789632264	116	0.032	uncounted	exit	0.0	0	-m --version
1789632264	118	0.039	uncounted	exit	0.0	0	-c
1789632383	198	4.515	counted	exit	3.2	1	train.py
1789632405	233	1.810	uncounted	exit	1.1	0	-c
1789632435	256	0.741	uncounted	exit	0.4	0	-
1789632465	298	0.036	uncounted	exit	0.0	0	-c
1789632465	300	0.037	uncounted	exit	0.0	0	-c
1789632465	302	0.039	uncounted	exit	0.0	0	-c
1789632475	364	1.669	counted	exit	0.9	0	train.py
1789632490	474	19.593	counted	exit	5.7	1	train.py
1789632524	540	57.301	uncounted	exit	15.6	5	diag1.py
1789632536	593	14.936	uncounted	exit	4.5	10	diag2.py
1789632558	646	35.310	uncounted	exit	9.5	7	diag3.py
1789632575	699	20.806	uncounted	exit	5.9	8	diag4.py
1789632603	752	25.203	uncounted	exit	7.1	10	diag5.py
1789632652	806	27.098	uncounted	exit	7.7	10	diag6.py
1789632703	860	26.008	uncounted	exit	7.4	10	diag7.py
1789632711	881	0.753	uncounted	exit	0.4	0	-
1789632730	928	18.632	uncounted	exit	5.4	7	diag8.py
1789632742	1002	4.199	counted	exit	1.7	1	train.py
1789632774	1068	85.819	uncounted	exit	22.2	32	diag9.py
1789632799	1122	35.118	uncounted	exit	9.5	13	diag10.py
1789632817	1175	28.122	uncounted	exit	7.7	10	diag11.py
1789632835	1228	34.987	uncounted	exit	9.5	11	diag12.py
1789632875	1282	47.376	uncounted	exit	12.6	13	diag13.py
1789632901	1335	67.568	uncounted	exit	17.7	13	diag14.py
1789632930	1388	75.433	uncounted	exit	19.7	14	diag15.py
1789632938	1477	6.437	counted	exit	2.2	1	train.py
1789632961	1543	36.802	uncounted	exit	10.0	6	diag16.py
1789632993	1596	87.668	uncounted	exit	22.9	8	diag17.py
1789633094	1650	261.326	uncounted	exit	66.7	15	diag18.py
1789633155	1704	195.461	uncounted	exit	50.5	11	diag19.py
1789633215	1758	180.640	uncounted	exit	46.8	7	diag20.py
1789633253	1900	19.959	counted	exit	5.8	1	train.py
1789633322	1966	172.438	uncounted	exit	44.6	9	diag21.py
1789633379	2057	133.257	uncounted	exit	34.6	7	diag22.py
1789633520	2111	209.232	uncounted	exit	53.8	6	diag23.py
1789633602	2165	251.671	uncounted	exit	64.6	8	diag24.py
1789633649	2359	33.005	counted	exit	9.1	1	train.py
1789633899	2425	921.386	uncounted	exit	233.2	30	diag25.py
1789634091	2479	533.295	uncounted	exit	136.0	16	diag26.py
1789634117	2515	0.034	uncounted	exit	0.0	0	-c
1789634189	2559	192.815	uncounted	exit	49.9	6	diag27.py
1789634269	2613	262.400	uncounted	exit	67.4	8	diag28.py
1789634285	2703	34.495	counted	exit	9.6	1	train.py
1789634368	2769	279.913	uncounted	exit	71.8	8	diag29.py
1789634449	2844	276.731	counted	exit	70.8	8	train.py
1789634590	2924	434.699	uncounted	exit	113.5	13	diag30.py
1789634715	3030	406.087	uncounted	exit	104.3	12	diag31.py
1789634806	3084	239.002	uncounted	exit	61.4	9	diag32.py
1789634909	3138	354.019	uncounted	exit	90.7	18	diag33.py
1789635136	3192	832.115	uncounted	exit	211.7	41	diag34.py
1789635262	3423	202.945	counted	exit	52.3	10	train.py
1789635528	3503	602.723	uncounted	exit	153.5	29	diag35.py
1789635627	3557	308.424	uncounted	exit	79.0	13	diag36.py
1789635738	3611	1.733	uncounted	exit	1.0	0	diag37.py
1789635826	3681	324.345	uncounted	exit	83.1	14	diag37.py
1789635898	3875	224.672	counted	exit	58.1	10	train.py
1789636062	3942	567.406	uncounted	exit	144.8	28	diag38.py
1789636134	4032	212.737	counted	exit	54.8	10	train.py
1789636186	4099	137.337	uncounted	exit	36.3	4	diag39.py
1789636364	4153	646.179	uncounted	exit	164.5	30	diag40.py
1789636455	4207	276.828	uncounted	exit	70.7	13	diag41.py
1789636510	4261	132.945	uncounted	exit	34.5	4	diag42.py
1789636531	4315	36.401	uncounted	exit	10.2	1	diag43.py
1789636593	4368	164.266	uncounted	exit	42.6	5	diag44.py
1789636659	4422	210.139	uncounted	exit	54.1	10	diag45.py
1789636795	4496	505.592	uncounted	exit	129.1	26	diag45.py
1789636936	4551	364.957	uncounted	exit	93.6	18	diag46.py
1789637192	4605	931.824	uncounted	exit	236.6	40	diag47.py
1789637275	4695	274.952	counted	exit	70.6	10	train.py
1789637355	4762	271.041	uncounted	exit	69.6	10	diag48.py
1789637524	4816	620.019	uncounted	exit	157.5	18	diag49.py
1789637773	4870	926.358	uncounted	exit	235.8	32	diag50.py
1789637858	4963	285.889	counted	exit	73.6	10	train.py
1789638006	5030	536.505	uncounted	exit	137.7	19	diag51.py
1789638117	5097	338.416	uncounted	exit	88.3	6	diag52.py
1789638256	5151	481.754	uncounted	exit	126.0	12	diag53.py
1789638350	5241	326.981	counted	exit	84.2	10	train.py
1789638448	5290	352.215	exempt	exit	91.2	10	validate.py
