ts	pid	kind	api	rows	seconds
1789498232	61	counted	train	100000	0.15
1789498258	114	counted	train	100000	7.27
1789498268	160	counted	train	100000	1.82
1789498278	205	counted	train	100000	0.48
1789498283	251	counted	train	100000	0.77
1789498313	295	counted	train	100000	1.07
1789498326	341	counted	train	100000	0.79
1789498337	383	counted	train	100000	1.53
1789498345	429	counted	train	100000	0.92
1789498358	475	counted	train	100000	0.86
1789498368	520	counted	train	100000	0.90
1789498373	566	counted	train	100000	0.96
1789498382	612	counted	train	100000	2.19
1789498405	656	counted	train	100000	3.71
1789498416	702	counted	train	100000	2.11
1789498429	748	counted	train	100000	2.16
1789498432	748	counted	train	100000	2.17
1789498434	748	counted	train	100000	2.23
1789498443	794	counted	train	100000	2.05
1789498453	840	counted	train	100000	2.00
1789498461	886	counted	train	100000	2.17
1789498539	932	counted	train	100000	1.65
1789498552	959	uncounted	train	100000	2.17
1789498554	959	uncounted	train	100000	1.26
1789498563	991	counted	train	100000	2.09
1789498568	1034	counted	train	100000	2.10
1789498585	1076	counted	train	100000	2.33
1789498592	1120	counted	train	100000	2.08
1789498600	1166	counted	train	100000	2.20
1789498608	1211	counted	train	100000	2.22
1789498618	1258	counted	train	100000	2.37
1789498642	1304	counted	train	80000	2.20
1789498644	1304	counted	train	80000	2.23
1789498647	1304	counted	train	80000	1.97
1789498649	1304	counted	train	80000	1.97
1789498651	1304	counted	train	80000	1.96
1789498660	1350	counted	train	80000	1.82
1789498662	1350	counted	train	80000	1.77
1789498663	1350	counted	train	80000	1.71
1789498666	1350	counted	train	80000	1.96
1789498668	1350	counted	train	80000	2.06
1789498676	1395	counted	train	80000	1.77
1789498678	1395	counted	train	80000	1.87
1789498680	1395	counted	train	80000	1.89
1789498683	1395	counted	train	80000	2.02
1789498685	1395	counted	train	80000	2.03
1789498696	1442	counted	train	80000	1.94
1789498698	1442	counted	train	80000	2.07
1789498700	1442	counted	train	80000	1.92
1789498702	1442	counted	train	80000	2.04
1789498705	1442	counted	train	80000	2.30
1789498716	1487	counted	train	90000	2.08
1789498718	1487	counted	train	90000	2.18
1789498721	1487	counted	train	90000	2.19
1789498723	1487	counted	train	90000	2.17
1789498725	1487	counted	train	90000	1.83
1789498728	1487	counted	train	90000	2.02
1789498730	1487	counted	train	90000	2.00
1789498732	1487	counted	train	90000	2.20
1789498735	1487	counted	train	90000	1.99
1789498737	1487	counted	train	90000	2.08
1789498748	1532	counted	train	90000	2.16
1789498751	1532	counted	train	90000	2.01
1789498753	1532	counted	train	90000	2.19
1789498756	1532	counted	train	90000	2.16
1789498758	1532	counted	train	90000	1.85
1789498760	1532	counted	train	90000	2.14
1789498762	1532	counted	train	90000	2.02
1789498765	1532	counted	train	90000	1.97
1789498767	1532	counted	train	90000	2.11
1789498769	1532	counted	train	90000	2.16
1789498783	1578	counted	train	90000	2.23
1789498786	1578	counted	train	90000	2.09
1789498788	1578	counted	train	90000	2.24
1789498791	1578	counted	train	90000	2.22
1789498793	1578	counted	train	90000	2.10
1789498795	1578	counted	train	90000	2.10
1789498798	1578	counted	train	90000	2.21
1789498800	1578	counted	train	90000	2.32
1789498803	1578	counted	train	90000	2.29
1789498805	1578	counted	train	90000	2.22
1789498840	1623	counted	train	90000	2.33
1789498843	1623	counted	train	90000	2.22
1789498846	1623	counted	train	90000	2.42
1789498849	1623	counted	train	90000	2.08
1789498852	1623	counted	train	90000	2.28
1789498854	1623	counted	train	90000	2.26
1789498857	1623	counted	train	90000	2.24
1789498860	1623	counted	train	90000	2.40
1789498863	1623	counted	train	90000	2.36
1789498866	1623	counted	train	90000	2.30
1789498882	1669	counted	train	90000	2.21
1789498884	1669	counted	train	90000	2.09
1789498886	1669	counted	train	90000	2.26
1789498889	1669	counted	train	90000	2.24
1789498891	1669	counted	train	90000	2.12
1789498894	1669	counted	train	90000	2.20
1789498896	1669	counted	train	90000	2.19
1789498899	1669	counted	train	90000	2.22
1789498901	1669	counted	train	90000	2.45
1789498904	1669	counted	train	90000	2.19
1789498917	1715	counted	train	90000	2.52
1789498920	1715	counted	train	90000	2.39
1789498923	1715	counted	train	90000	2.06
1789498925	1715	counted	train	90000	2.16
1789498928	1715	counted	train	90000	2.20
1789498930	1715	counted	train	90000	2.11
1789498933	1715	counted	train	90000	2.14
1789498935	1715	counted	train	90000	2.13
1789498937	1715	counted	train	90000	2.06
1789498940	1715	counted	train	90000	2.32
1789498951	1761	counted	train	90000	1.69
1789498954	1761	counted	train	90000	1.88
1789498956	1761	counted	train	90000	1.78
1789498958	1761	counted	train	90000	1.86
1789498960	1761	counted	train	90000	1.93
1789498962	1761	counted	train	90000	1.86
1789498964	1761	counted	train	90000	1.73
1789498966	1761	counted	train	90000	2.04
1789498968	1761	counted	train	90000	2.01
1789498971	1761	counted	train	90000	1.92
1789498982	1807	counted	train	90000	3.05
1789498985	1807	counted	train	90000	2.55
1789498988	1807	counted	train	90000	2.53
1789498990	1807	counted	train	90000	2.55
1789498993	1807	counted	train	90000	2.90
1789498997	1807	counted	train	90000	2.96
1789499000	1807	counted	train	90000	3.12
1789499003	1807	counted	train	90000	3.01
1789499007	1807	counted	train	90000	2.98
1789499010	1807	counted	train	90000	2.89
1789499027	1855	counted	train	90000	2.19
1789499030	1855	counted	train	90000	2.30
1789499032	1855	counted	train	90000	2.01
1789499034	1855	counted	train	90000	2.03
1789499036	1855	counted	train	90000	1.87
1789499038	1855	counted	train	90000	1.93
1789499040	1855	counted	train	90000	2.02
1789499043	1855	counted	train	90000	2.05
1789499045	1855	counted	train	90000	2.10
1789499047	1855	counted	train	90000	2.07
1789499049	1855	counted	train	90000	2.06
1789499052	1855	counted	train	90000	2.06
1789499054	1855	counted	train	90000	2.01
1789499056	1855	counted	train	90000	2.03
1789499058	1855	counted	train	90000	2.18
1789499061	1855	counted	train	90000	2.24
1789499063	1855	counted	train	90000	2.07
1789499065	1855	counted	train	90000	2.11
1789499068	1855	counted	train	90000	2.09
1789499070	1855	counted	train	90000	2.02
1789499087	1883	exempt	train	90000	1.99
1789499089	1883	exempt	train	90000	1.81
1789499092	1883	exempt	train	90000	2.05
1789499094	1883	exempt	train	90000	2.10
