ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789642858	49	4.867	counted	exit	3.4	1	train.py
1789642865	75	0.821	uncounted	exit	0.5	0	-
1789642872	80	1.509	uncounted	exit	0.8	0	-c
1789642881	109	6.977	counted	exit	2.5	1	train.py
1789642904	135	57.793	uncounted	exit	15.4	1	-
1789642954	147	139.929	uncounted	exit	36.3	4	-
1789643047	159	324.377	uncounted	exit	82.4	4	-
1789643061	186	14.042	counted	exit	4.2	1	train.py
1789643081	226	16.867	counted	exit	5.2	1	train.py
1789643157	254	247.398	uncounted	exit	63.0	4	-
1789643242	266	321.268	uncounted	exit	81.4	5	-
1789643359	278	440.812	uncounted	exit	111.7	5	-
1789643494	290	506.921	uncounted	exit	129.5	5	-
1789643638	302	539.790	uncounted	exit	139.2	5	-
1789643864	314	865.203	uncounted	exit	221.4	5	-
1789643887	341	65.747	counted	exit	18.1	1	train.py
1789643894	368	0.067	uncounted	exit	0.0	0	-
1789643920	385	93.597	counted	exit	25.9	1	train.py
1789644044	411	443.407	uncounted	exit	115.2	5	-
1789644073	438	88.304	counted	exit	24.4	1	train.py
1789644160	478	302.294	counted	exit	80.5	4	train.py
1789644277	518	372.538	counted	exit	99.9	4	train.py
1789644366	560	306.608	counted	exit	81.9	4	train.py
1789644463	587	276.660	uncounted	exit	76.0	5	-
1789644468	599	0.064	uncounted	exit	0.0	0	-
1789644546	616	290.124	counted	exit	77.9	4	train.py
1789644757	641	756.744	uncounted	exit	203.2	12	-
1789645026	653	960.520	uncounted	exit	255.4	12	-
1789645036	665	0.067	uncounted	exit	0.0	0	-
1789645109	682	280.166	counted	exit	72.9	4	train.py
1789645121	708	0.052	uncounted	exit	0.0	0	-
1789645232	728	393.681	counted	exit	104.1	4	train.py
1789645330	753	305.856	uncounted	exit	83.7	4	-
1789645432	780	359.274	counted	exit	95.1	4	train.py
1789645577	805	489.264	uncounted	exit	132.2	6	-
1789645672	832	328.108	counted	exit	88.1	4	train.py
1789645791	857	402.696	uncounted	exit	107.8	5	-
1789645797	869	0.068	uncounted	exit	0.0	0	-
1789645896	886	374.068	counted	exit	99.2	4	train.py
1789646048	911	515.394	uncounted	exit	138.7	6	-
1789646125	923	248.959	uncounted	exit	67.6	3	-
1789646228	950	346.513	counted	exit	93.5	4	train.py
1789646387	975	528.929	uncounted	exit	143.1	6	-
1789646576	987	625.428	uncounted	exit	165.4	8	-
1789646666	999	302.874	uncounted	exit	80.8	4	-
1789646984	1011	934.031	uncounted	exit	247.6	12	-
1789647025	1024	0.054	uncounted	exit	0.0	0	-c
1789647111	1041	322.005	counted	exit	85.9	4	train.py
1789647211	1081	344.261	counted	exit	92.1	4	train.py
1789647222	1107	0.062	uncounted	exit	0.0	0	-
1789647305	1124	313.436	counted	exit	83.1	4	train.py
1789647406	1164	310.892	counted	exit	82.8	4	train.py
1789647426	1189	0.040	uncounted	exit	0.0	0	-c
1789647508	1206	307.126	counted	exit	82.0	4	train.py
1789647598	1231	312.693	uncounted	exit	83.8	4	-
1789647609	1243	0.042	uncounted	exit	0.0	0	-c
1789647685	1260	281.121	counted	exit	76.0	4	train.py
1789647695	1286	0.069	uncounted	exit	0.0	0	-
1789647801	1303	399.281	counted	exit	106.2	5	train.py
1789647815	1328	0.046	uncounted	exit	0.0	0	-
1789647915	1345	374.564	counted	exit	100.1	5	train.py
1789648027	1385	379.853	counted	exit	102.2	5	train.py
1789648148	1413	420.031	exempt	exit	113.7	5	validate.py
