n	commit	eval_auc	status	seconds	description
1	a5597fb	0.7141	ok	3	baseline
2	d14dc08	0.7001	ok	5	time feats + route cat + 300 trees
3	b8aebee	0.7133	ok	2	time-of-day + weekend feats
4	89aa9f6	0.7033	ok	4	300 trees depth7 baseline feats
5	bf5d130	0.7193	ok	3	TE+freq encodings
6	84177c9	0.7144	ok	5	500 trees depth7 on TE feats
7	03a48b0	0.7181	ok	2	100 trees lr0.1 TE feats
8	fd8acd9	0.7183	ok	3	300 trees depth5 TE feats
9	deedf45	0.7240	ok	3	interaction TE keys
10	1df829f	0.7252	ok	4	more interaction TE keys
11	aeb7cc5	0.7257	ok	5	more interaction keys 2
12	52f5ee4	0.7262	ok	4	colsample0.6 mcw15
13	d910433	0.7262	ok	5	colsample0.5 mcw25 lambda5
14	911e6e0	0.7272	ok	11	5-seed ensemble
15	212bfb0	0.7268	ok	21	10-model diverse ensemble
16	e04a6e0	0.7272	ok	17	10-seed ensemble
17	fbe6710	0.7271	ok	10	halved smoothing
18	da7bd81	0.7240	ok	11	raw Origin/Dest cats + TE
19	181bfbe	0.7278	ok	15	400 trees lr0.03 bagged
20	3bc3147	0.7278	ok	25	700 trees lr0.02 bagged
21	8059e9b	0.7262	ok	17	key batch 3
22	67e52c9	0.7278	ok	13	ablation drop batch2 keys
23	277d6fa	0.7263	ok	13	ablation drop batch3 keys
24	6a6cd28	0.7276	ok	14	10-fold OOF TE
25	d58250b	0.7280	ok	14	reg_alpha+gamma
26	e15567b	0.7297	ok	14	seasonality numeric feats
27	01c1076	0.7274	ok	15	cyclic seasonality
28	0d25097	0.7295	ok	14	raw DepTime
29	3e30955	0.7299	ok	13	stronger reg
30	55bd17e	0.7298	ok	14	stronger reg 2
31	b858b7a	0.7324	ok	23	lossguide
32	4c6aedf	0.7335	ok	37	lossguide 128 leaves
33	c9e3f9b	0.7341	ok	59	lossguide 256 leaves
34	6ae04a0	0.7344	ok	79	lossguide 384 leaves
35	b89e9df	0.7346	ok	82	lossguide 512 leaves
36	5cbc0f4	0.7345	ok	99	512 leaves lr0.025
37	e69f302	0.7341	ok	76	4 lossguide + 2 depthwise
38	1420ddb	0.7349	ok	89	route share ratios
39	78acd74	0.7343	ok	64	lossguide mcw50 lambda8
40	c0b4c9f	0.7365	ok	93	carrier share ratios
