n	commit	eval_auc	status	seconds	description
1	472ea1f	0.7141	ok	2	baseline
2	f504f0d	0.0000	crash	1	FE v1 + ES d8 lr05
3	3881370	0.7089	ok	6	FE v1 + ES d8 lr05
4	edd1e72	0.7093	ok	4	FE v1 d6 lr.1 ES50
5	b5544f2	0.7293	ok	3	FE + teH + hourcat + car_h
6	799844b	0.7329	ok	9	5-fold bag
7	0a39e4e	0.7343	ok	27	bag5 x d5/d6/d7
8	0c61e70	0.7393	ok	30	minute flags
9	3b9e47e	0.7438	ok	34	dh_cat + cd_cat
10	81cdc64	0.7439	ok	64	fixed qcut edges + 2 seeds
11	be1f5df	0.7450	ok	62	depths 4-8 bag
12	9fed72a	0.7450	ok	99	bag lr/n diversity
13	8add4c8	0.7438	ok	87	7 distbins
14	8147cf9	0.7356	ok	63	stacking meta
15	2c76ac5	0.7450	ok	62	max_cat_threshold 64
16	834adbd	0.7450	ok	78	low-lr member
17	bca464c	0.7452	ok	73	mixed bag +full
18	8f8c0f9	0.7486	ok	68	drop dom cat
19	f620334	0.7481	ok	67	alpha1 lambda10
20	41b1987	0.7473	ok	69	drop month cat
21	cb5baad	0.7486	ok	75	max_bin 512
22	d5a56cb	0.7482	ok	89	lossguide member
23	df17267	0.7478	ok	80	specialists blend
24	8c16a7b	0.7489	ok	73	teDH+teMH+dom_b
25	6b69a6d	0.7488	ok	70	teH k5 teDH k20
26	2a4a281	0.7492	ok	95	n400
27	db18ab0	0.7493	ok	116	n500
28	db18ab0	0.7493	ok	114	final confirmation of best config
29	14ebb16	0.7480	ok	118	seeds vs depths
30	c89a8d6	0.0000	timeout	120	ablate marginal 3
31	f8bb15e	0.7489	ok	87	drop d4
32	3119227	0.7492	ok	98	full members weight 2
33	56e5af3	0.7491	ok	112	bootstrap bag
34	7baa47c	0.7498	ok	97	ablate cd_cat
35	35add30	0.7455	ok	87	ablate dh_cat
36	bb360e6	0.7498	ok	92	simplify 3 features
37	9e63c2c	0.7492	ok	65	n300 ablation
38	4569d2b	0.7497	ok	91	drop dom_b
39	3e337ca	0.7483	ok	59	drop d8 ablation
40	bb360e6	0.7498	ok	88	final confirmation
