ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789489994	46	1.653	uncounted	exit	1.3	0	-
1789490015	67	3.906	counted	exit	2.5	1	train.py
1789490027	92	1.545	uncounted	exit	0.8	0	-c
1789490035	121	1.847	counted	exit	1.1	0	train.py
1789490044	159	17.704	counted	exit	5.3	1	train.py
1789490054	201	8.330	counted	exit	2.9	1	train.py
1789490078	226	32.653	uncounted	exit	9.2	7	-
1789490090	238	7.055	uncounted	exit	2.5	1	-
1789490106	250	33.959	uncounted	exit	9.5	5	-
1789490116	262	1.924	uncounted	exit	1.2	0	-
1789490129	271	28.518	uncounted	exit	8.1	5	-
1789490186	283	174.460	uncounted	exit	45.0	14	-
1789490216	295	50.437	uncounted	exit	13.6	11	-
1789490228	307	1.708	uncounted	exit	1.0	0	-
1789490247	316	19.074	uncounted	exit	5.6	3	-
1789490254	328	0.687	uncounted	exit	0.3	0	-
1789490279	334	42.223	uncounted	exit	11.6	6	-
1789490288	346	0.040	uncounted	exit	0.0	0	-
1789490321	349	94.638	uncounted	exit	24.8	10	-
1789490349	361	65.799	uncounted	exit	17.7	7	-
1789490363	388	9.542	counted	exit	3.2	1	train.py
1789490380	428	32.703	counted	exit	9.0	5	train.py
1789490474	453	310.858	uncounted	exit	79.5	46	-
1789490514	482	105.409	counted	exit	27.4	15	train.py
1789490526	507	9.378	uncounted	exit	3.3	1	-
1789490544	519	39.902	uncounted	exit	11.0	5	-
1789490566	531	47.788	uncounted	exit	13.0	6	-
1789490600	558	113.738	counted	exit	29.6	15	train.py
1789490624	583	48.174	uncounted	exit	13.2	6	-
1789490639	595	29.945	uncounted	exit	8.4	3	-
1789490678	622	131.420	counted	exit	34.0	15	train.py
1789490751	662	251.698	counted	exit	64.4	30	train.py
1789490821	702	237.291	counted	exit	61.3	25	train.py
1789490931	742	389.775	counted	exit	99.3	35	train.py
1789490957	768	47.026	uncounted	exit	13.1	5	-
1789490974	780	28.545	uncounted	exit	8.4	3	-
1789491066	807	341.688	counted	exit	87.0	25	train.py
1789491147	851	244.009	counted	exit	62.5	26	train.py
1789491216	894	238.456	counted	exit	61.4	25	train.py
1789491246	920	80.442	uncounted	exit	21.3	7	-
1789491329	947	300.553	counted	exit	76.9	30	train.py
1789491356	973	62.318	uncounted	exit	16.8	6	-
1789491438	1000	282.169	counted	exit	72.3	30	train.py
1789491453	1025	10.813	uncounted	exit	3.7	1	-
1789491482	1037	65.319	uncounted	exit	17.7	7	-
1789491498	1049	32.357	uncounted	exit	9.6	3	-
1789491570	1078	264.095	counted	exit	67.7	30	train.py
1789491595	1103	45.303	uncounted	exit	12.5	5	-
1789491622	1115	68.418	uncounted	exit	18.2	7	-
1789491647	1127	72.950	uncounted	exit	19.3	8	-
1789491718	1154	260.214	counted	exit	66.4	30	train.py
1789491741	1180	47.251	uncounted	exit	13.0	5	-
1789491817	1207	268.974	counted	exit	68.9	30	train.py
1789491895	1251	295.466	counted	exit	75.4	30	train.py
1789491912	1277	37.934	uncounted	exit	10.5	3	-
1789492005	1304	348.562	counted	exit	89.2	36	train.py
1789492013	1329	0.736	uncounted	exit	0.4	0	-
1789492025	1336	0.049	uncounted	exit	0.0	0	-
1789492042	1339	40.234	uncounted	exit	11.2	7	-
1789492134	1351	329.008	uncounted	exit	83.7	70	-
1789492223	1378	314.611	counted	exit	80.4	38	train.py
1789492248	1404	38.793	uncounted	exit	11.8	4	-
1789492263	1416	0.037	uncounted	exit	0.0	0	-c
1789492336	1433	281.216	counted	exit	72.2	30	train.py
1789492417	1476	271.996	counted	exit	69.6	30	train.py
1789492531	1518	370.875	counted	exit	94.9	30	train.py
1789492649	1559	450.050	counted	exit	115.9	30	train.py
1789492674	1584	58.849	uncounted	exit	16.0	4	-
1789492701	1596	73.528	uncounted	exit	19.7	6	-
1789492826	1607	466.516	uncounted	exit	119.3	30	/tmp/train_seed999.py
1789492851	1621	60.867	uncounted	exit	16.6	4	-
1789492977	1650	446.404	counted	exit	114.4	30	train.py
1789493012	1680	44.994	uncounted	exit	12.5	3	-
1789493027	1692	1.639	uncounted	exit	0.9	0	-
1789493053	1701	76.169	uncounted	exit	20.4	5	-
1789493176	1729	462.034	counted	exit	117.8	33	train.py
1789493203	1755	64.470	uncounted	exit	17.5	4	-
1789493210	1767	0.038	uncounted	exit	0.0	0	-
1789493332	1786	470.753	counted	term	120.2	30	train.py
1789493434	1835	334.762	counted	exit	86.5	24	train.py
1789493438	1861	0.037	uncounted	exit	0.0	0	-
1789493536	1878	382.382	counted	exit	98.0	30	train.py
1789493540	1904	0.035	uncounted	exit	0.0	0	-
1789493651	1921	431.513	counted	exit	111.2	30	train.py
1789493656	1947	0.036	uncounted	exit	0.0	0	-
1789493753	1964	373.788	counted	exit	96.8	30	train.py
1789493756	1989	0.036	uncounted	exit	0.0	0	-
1789493761	1996	0.034	uncounted	exit	0.0	0	-c
1789493848	2013	334.878	counted	exit	86.7	30	train.py
1789493870	2039	54.478	uncounted	exit	15.6	5	-
1789493873	2051	0.044	uncounted	exit	0.0	0	-
1789493965	2069	357.111	counted	exit	91.9	30	train.py
1789494033	2110	253.666	counted	exit	65.0	30	train.py
1789494047	2136	29.473	uncounted	exit	8.8	3	-
1789494051	2148	0.043	uncounted	exit	0.0	0	-
1789494142	2166	356.447	counted	exit	91.3	30	train.py
1789494203	2208	227.882	counted	exit	58.6	24	train.py
1789494292	2247	342.107	counted	exit	87.8	30	train.py
1789494396	2272	394.917	exempt	exit	101.9	30	validate.py
