ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789536780	111	0.041	uncounted	exit	0.0	0	-c
1789536780	113	0.036	uncounted	exit	0.0	0	-c
1789536780	115	0.037	uncounted	exit	0.0	0	-m --version
1789536780	117	0.035	uncounted	exit	0.0	0	-c
1789536789	199	4.969	counted	exit	3.6	1	train.py
1789536796	234	0.844	uncounted	exit	0.5	0	-c
1789536832	281	0.036	uncounted	exit	0.0	0	-c
1789536832	283	0.051	uncounted	exit	0.0	0	-c
1789536833	285	0.041	uncounted	exit	0.0	0	-c
1789536848	348	30.658	counted	exit	8.9	1	train.py
1789536878	449	14.523	counted	exit	4.5	1	train.py
1789536890	564	12.192	counted	exit	3.6	1	train.py
1789536906	679	3.738	counted	exit	1.5	1	train.py
1789536922	782	4.571	counted	exit	2.1	1	train.py
1789536934	937	5.107	counted	exit	2.5	1	train.py
1789536944	1040	13.238	counted	exit	4.7	1	train.py
1789536961	1198	24.053	counted	exit	7.5	1	train.py
1789536979	1314	23.354	counted	exit	7.2	1	train.py
1789536996	1417	41.357	counted	exit	11.9	1	train.py
1789537010	1533	28.029	counted	exit	8.4	1	train.py
1789537041	1649	71.086	counted	exit	19.4	3	train.py
1789537078	1752	110.616	counted	exit	29.4	5	train.py
1789537119	1856	123.948	counted	exit	32.7	5	train.py
1789537194	2065	123.696	counted	exit	32.9	5	train.py
1789537254	2273	138.057	counted	exit	37.3	5	train.py
1789537331	2365	140.352	counted	exit	37.1	5	train.py
1789537383	2521	132.074	counted	exit	36.1	5	train.py
1789537492	2730	159.669	counted	exit	43.0	5	train.py
1789537562	3017	149.742	counted	exit	40.9	5	train.py
1789537618	3121	172.479	counted	exit	46.5	5	train.py
1789537678	3290	153.346	counted	exit	42.0	5	train.py
1789537763	3407	284.986	counted	exit	75.1	9	train.py
1789537820	3524	158.888	counted	exit	42.9	5	train.py
1789537879	3641	155.069	counted	exit	41.9	5	train.py
1789537967	3925	164.678	counted	exit	45.1	5	train.py
1789538033	4081	181.674	counted	exit	50.5	5	train.py
1789538103	4237	196.015	counted	exit	55.0	5	train.py
1789538185	4508	196.142	counted	exit	56.2	5	train.py
1789538269	4716	203.494	counted	exit	59.3	5	train.py
1789538353	4833	271.471	counted	exit	75.1	5	train.py
1789538382	5131	0.047	uncounted	exit	0.0	0	-c
1789538463	5161	287.501	counted	exit	79.4	5	train.py
1789538560	5278	314.132	counted	exit	86.5	5	train.py
1789538664	5434	324.788	counted	exit	90.3	5	train.py
1789538771	5590	329.526	counted	exit	91.9	5	train.py
1789538881	5759	329.354	counted	exit	92.6	5	train.py
1789539002	5915	321.463	counted	exit	90.1	5	train.py
1789539133	6019	441.812	counted	term	120.1	7	train.py
1789539250	6136	368.366	counted	exit	102.5	5	train.py
1789539357	6184	359.723	exempt	exit	102.5	5	validate.py
