ts	pid	kind	api	rows	seconds
1789627104	196	counted	train	100000	0.15
1789627391	382	counted	train	100000	0.78
1789627438	549	counted	train	100000	0.99
1789627554	651	counted	train	100000	0.70
1789627797	861	counted	train	100000	1.13
1789627820	923	counted	train	100000	3.47
1789627864	1088	counted	train	100000	3.83
1789627923	1151	counted	train	100000	4.33
1789627932	1203	counted	train	100000	3.60
1789627946	1265	counted	train	100000	4.38
1789628162	1485	counted	train	100000	5.18
1789628227	1601	counted	train	100000	4.82
1789628383	1756	counted	train	100000	5.38
1789628404	1923	counted	train	100000	5.23
1789628746	2093	counted	train	100000	6.16
1789628930	2157	counted	train	100000	6.02
1789628994	2210	counted	train	100000	6.40
1789629037	2262	counted	train	100000	6.22
1789629122	2314	counted	train	100000	6.33
1789629235	2366	counted	train	100000	6.82
1789629386	2419	counted	train	100000	6.59
1789629423	2482	counted	train	100000	8.12
1789629470	2535	counted	train	100000	12.08
1789629503	2587	counted	train	100000	23.55
1789629656	2707	counted	train	100000	7.53
1789629660	2707	counted	train	100000	3.70
1789629933	2760	counted	train	100000	7.76
1789629937	2760	counted	train	100000	3.86
1789629960	2811	counted	train	100000	8.05
1789629964	2811	counted	train	100000	3.76
1789629988	2863	counted	train	100000	7.63
1789629992	2863	counted	train	100000	3.73
1789630044	2966	counted	train	100000	8.35
1789630048	2966	counted	train	100000	3.80
1789630053	2966	counted	train	100000	4.71
1789630249	3122	counted	train	100000	7.61
1789630253	3122	counted	train	100000	3.87
1789630259	3122	counted	train	100000	5.45
1789630466	3240	counted	train	100000	7.47
1789630470	3240	counted	train	100000	3.76
1789630475	3240	counted	train	100000	4.69
1789630488	3240	counted	train	100000	12.09
1789630498	3240	counted	train	100000	9.20
1789630564	3438	counted	train	100000	7.99
1789630568	3438	counted	train	100000	3.95
1789630573	3438	counted	train	100000	4.64
1789630597	3491	counted	train	100000	6.67
1789630601	3491	counted	train	100000	3.94
1789630606	3491	counted	train	100000	4.60
1789630624	3554	counted	train	100000	6.68
1789630628	3554	counted	train	100000	4.00
1789630633	3554	counted	train	100000	4.81
1789630694	3607	counted	train	100000	6.49
1789630698	3607	counted	train	100000	3.89
1789630703	3607	counted	train	100000	4.55
1789630769	3710	counted	train	100000	6.39
1789630773	3710	counted	train	100000	3.95
1789630799	3710	counted	train	100000	25.70
1789630823	3776	counted	train	100000	6.71
1789630827	3776	counted	train	100000	3.91
1789630832	3776	counted	train	100000	4.41
1789631257	4161	counted	train	100000	26.23
1789631261	4161	counted	train	100000	3.90
1789631266	4161	counted	train	100000	4.68
1789631343	4329	counted	train	100000	6.94
1789631350	4329	counted	train	100000	6.84
1789631354	4329	counted	train	100000	3.95
1789631359	4329	counted	train	100000	4.66
1789631386	4446	counted	train	100000	6.56
1789631390	4446	counted	train	100000	3.98
1789631395	4446	counted	train	100000	4.71
1789631411	4480	exempt	train	100000	7.05
1789631416	4480	exempt	train	100000	4.19
1789631421	4480	exempt	train	100000	4.70
