ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789509635	107	0.033	uncounted	exit	0.0	0	-c
1789509635	109	0.033	uncounted	exit	0.0	0	-c
1789509635	111	0.031	uncounted	exit	0.0	0	-m --version
1789509635	113	0.031	uncounted	exit	0.0	0	-c
1789509646	210	4.719	counted	exit	3.3	1	train.py
1789509661	272	0.036	uncounted	exit	0.0	0	-c
1789509661	274	0.038	uncounted	exit	0.0	0	-c
1789509661	276	0.037	uncounted	exit	0.0	0	-c
1789509669	339	3.628	counted	exit	1.7	1	train.py
1789509693	510	12.268	counted	exit	3.8	1	train.py
1789509705	613	17.565	counted	exit	5.3	1	train.py
1789509718	651	0.812	uncounted	exit	0.4	0	-c
1789509736	720	13.100	counted	exit	4.1	1	train.py
1789509756	839	14.183	counted	exit	4.4	1	train.py
1789509769	943	16.243	counted	exit	5.0	1	train.py
1789509801	1061	62.781	counted	exit	18.6	1	train.py
1789509852	1126	162.248	counted	exit	45.7	1	train.py
1789509902	1245	166.262	counted	exit	44.5	1	train.py
1789509961	1420	71.025	counted	exit	20.5	1	train.py
1789509994	1509	73.074	counted	exit	20.0	1	train.py
1789510055	1632	169.170	counted	exit	44.8	3	train.py
1789510118	1844	179.701	counted	exit	48.9	3	train.py
1789510227	1949	373.820	counted	exit	100.8	6	train.py
1789510383	2263	336.492	counted	exit	89.8	6	train.py
1789510462	2381	257.648	counted	exit	68.4	8	train.py
1789510591	2486	274.374	counted	exit	71.9	8	train.py
1789510675	2594	255.406	counted	exit	71.2	8	train.py
1789510761	2855	272.829	counted	exit	72.1	8	train.py
1789510845	2973	275.276	counted	exit	72.7	8	train.py
1789510947	3143	262.519	counted	exit	69.9	8	train.py
1789511023	3300	256.987	counted	exit	67.5	8	train.py
1789511100	3471	248.029	counted	exit	65.9	8	train.py
1789511212	3551	401.087	counted	exit	106.4	8	train.py
1789511301	3777	259.799	counted	exit	67.4	8	train.py
1789511389	3934	276.481	counted	exit	74.2	8	train.py
1789511473	4104	274.641	counted	exit	72.4	8	train.py
1789511546	4223	243.035	counted	exit	63.0	8	train.py
1789511645	4460	308.893	counted	exit	80.6	10	train.py
1789511706	4578	161.655	counted	exit	42.0	8	train.py
1789511756	4840	131.661	counted	exit	34.2	8	train.py
1789511823	5065	183.378	counted	exit	48.4	8	train.py
1789511892	5183	230.567	counted	exit	59.3	12	train.py
1789511976	5378	235.529	counted	exit	60.9	8	train.py
1789512032	5548	169.379	counted	exit	43.9	8	train.py
1789512088	5719	158.826	counted	exit	41.4	8	train.py
1789512145	5838	180.591	counted	exit	47.0	8	train.py
1789512202	6008	168.437	counted	exit	43.9	8	train.py
1789512263	6182	170.095	counted	exit	44.1	8	train.py
1789512319	6232	194.035	exempt	exit	50.9	8	validate.py
1789512428	6432	170.276	exempt	exit	44.2	8	validate.py
