ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789648530	145	4.466	counted	exit	3.1	1	train.py
1789648539	185	1.740	uncounted	exit	1.0	0	-c
1789648548	268	6.068	counted	exit	2.0	1	train.py
1789648563	404	7.639	counted	exit	2.5	1	train.py
1789648579	548	9.350	counted	exit	3.0	1	train.py
1789648607	684	1.659	counted	exit	0.9	0	train.py
1789648623	827	12.402	counted	exit	4.1	1	train.py
1789648630	871	0.734	uncounted	exit	0.5	0	-
1789648656	985	13.350	counted	exit	4.3	1	train.py
1789648677	1155	15.489	counted	exit	5.5	1	train.py
1789648718	1273	92.765	counted	exit	24.4	8	train.py
1789648762	1420	102.355	counted	exit	27.1	8	train.py
1789648796	1521	100.427	counted	exit	26.3	8	train.py
1789648837	1678	100.507	counted	exit	26.2	8	train.py
1789648865	1777	92.660	counted	exit	24.1	8	train.py
1789648922	1856	185.479	counted	exit	47.6	16	train.py
1789648938	1955	2.467	counted	exit	1.3	1	train.py
1789648993	2086	193.510	counted	exit	49.5	16	train.py
1789649000	2154	0.799	uncounted	exit	0.4	0	-
1789649074	2228	250.524	counted	exit	64.0	16	train.py
1789649125	2330	183.640	counted	exit	47.2	16	train.py
1789649193	2468	202.438	counted	exit	51.9	16	train.py
1789649255	2571	179.381	counted	exit	46.0	16	train.py
1789649338	2691	241.301	counted	exit	61.6	16	train.py
1789649417	2795	274.105	counted	exit	69.9	24	train.py
1789649477	2898	190.910	counted	exit	48.9	16	train.py
1789649541	2950	1.624	uncounted	exit	0.9	0	-
1789649666	3021	190.498	counted	exit	48.9	16	train.py
1789649766	3184	102.163	counted	exit	26.7	16	train.py
1789649850	3302	188.246	counted	exit	48.2	16	train.py
1789649909	3403	188.684	counted	exit	48.4	16	train.py
1789649966	3504	184.751	counted	exit	47.3	16	train.py
1789650024	3606	195.227	counted	exit	50.0	16	train.py
1789650103	3685	292.887	counted	exit	74.6	24	train.py
1789650178	3786	264.706	counted	exit	67.5	16	train.py
1789650239	3887	203.904	counted	exit	52.2	16	train.py
1789650302	3985	205.528	counted	exit	52.4	16	train.py
1789650367	4087	215.933	counted	exit	55.2	16	train.py
1789650428	4166	210.738	counted	exit	53.8	16	train.py
1789650494	4245	231.341	counted	exit	59.1	16	train.py
1789650605	4327	351.399	counted	exit	89.2	24	train.py
1789650679	4444	248.284	counted	exit	63.4	16	train.py
1789650749	4523	224.470	counted	exit	57.4	16	train.py
1789650813	4602	228.295	counted	exit	58.4	16	train.py
1789650878	4646	242.628	exempt	exit	61.9	16	validate.py
