ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789649353	107	0.075	uncounted	exit	0.0	0	-c
1789649353	109	0.032	uncounted	exit	0.0	0	-c
1789649353	111	0.039	uncounted	exit	0.0	0	-m --version
1789649353	113	0.034	uncounted	exit	0.0	0	-c
1789649390	259	4.805	counted	exit	3.4	1	train.py
1789649397	321	0.064	uncounted	exit	0.0	0	-c
1789649397	323	0.032	uncounted	exit	0.0	0	-c
1789649397	325	0.063	uncounted	exit	0.0	0	-c
1789649406	387	9.280	counted	exit	3.0	1	train.py
1789649422	505	1.588	counted	exit	0.9	0	train.py
1789649432	677	3.561	counted	exit	1.5	1	train.py
1789649444	777	2.855	counted	exit	1.3	1	train.py
1789649462	877	6.873	counted	exit	2.4	1	train.py
1789649483	943	25.628	uncounted	exit	7.2	6	diag_capacity.py
1789649608	1019	3.399	counted	exit	1.5	1	train.py
1789649623	1085	28.375	uncounted	exit	7.9	6	diag_capacity2.py
1789649661	1240	6.516	counted	exit	2.2	1	train.py
1789649677	1306	30.487	uncounted	exit	8.7	4	diag_fe.py
1789649755	1360	31.607	uncounted	exit	9.2	6	diag_fe2.py
1789649766	1449	6.606	counted	exit	2.3	1	train.py
1789649784	1515	38.128	uncounted	exit	10.9	7	diag_fe3.py
1789649799	1656	6.633	counted	exit	2.3	1	train.py
1789649826	1722	64.884	uncounted	exit	17.2	11	diag_fe4.py
1789649838	1812	11.607	counted	exit	3.6	1	train.py
1789649873	1878	96.420	uncounted	exit	25.7	10	diag_fe5.py
1789649887	1967	29.892	counted	exit	8.2	3	train.py
1789649994	2033	391.913	uncounted	exit	99.5	38	diag_tune1.py
1789650016	2123	39.091	counted	exit	10.6	3	train.py
1789650150	2191	246.588	uncounted	exit	62.8	20	diag_ens.py
1789650244	2245	330.391	uncounted	exit	83.8	28	diag_ens2.py
1789650269	2335	57.824	counted	exit	15.3	5	train.py
1789650314	2401	138.720	uncounted	exit	36.1	11	diag_ens3.py
1789650369	2455	176.939	uncounted	exit	45.8	10	diag_ens4.py
1789650395	2597	57.761	counted	exit	15.4	5	train.py
1789650469	2663	251.503	uncounted	exit	64.6	20	diag_ens5.py
1789650497	2805	65.751	counted	exit	17.4	5	train.py
1789650583	2871	270.786	uncounted	exit	69.9	20	diag_ens6.py
1789650613	3013	68.342	counted	exit	18.3	5	train.py
1789650697	3079	281.374	uncounted	exit	73.3	20	diag_ens7.py
1789650859	3133	548.854	uncounted	exit	139.7	35	diag_ens8.py
1789650891	3223	91.185	counted	exit	24.1	5	train.py
1789651012	3290	394.760	uncounted	exit	101.3	22	diag_mix.py
1789651049	3365	85.469	counted	exit	23.5	5	train.py
1789651194	3432	482.509	uncounted	exit	123.6	27	diag_mix2.py
1789651212	3486	2.901	uncounted	exit	2.2	0	diag_mono.py
1789651317	3556	367.220	uncounted	exit	94.3	16	diag_mono.py
1789651367	3646	158.394	counted	exit	42.3	5	train.py
1789651643	3713	1026.253	uncounted	exit	264.0	30	diag_mono2.py
1789651983	3767	1245.042	uncounted	exit	325.1	30	diag_mono3.py
1789652074	3857	306.567	counted	exit	82.0	5	train.py
1789652513	3924	1610.922	uncounted	term	420.4	19	diag_d10.py
1789652819	3955	1076.059	uncounted	term	280.0	12	diag_d10.py
1789652833	4004	0.034	uncounted	exit	0.0	0	-c
1789652833	4020	0.034	uncounted	exit	0.0	0	-c
1789652833	4026	0.033	uncounted	exit	0.0	0	-c
1789653049	4036	788.644	uncounted	exit	207.6	10	diag_d10b.py
1789653325	4092	975.051	uncounted	exit	260.1	15	diag_hol.py
1789653475	4148	504.923	uncounted	exit	133.8	8	diag_agg.py
1789653688	4204	661.474	uncounted	exit	174.5	10	diag_abl.py
1789653797	4294	377.782	counted	exit	102.4	6	train.py
1789653943	4376	404.839	uncounted	exit	108.1	6	diag_w.py
1789654046	4455	317.242	uncounted	exit	85.9	5	diag_w2.py
1789654143	4556	312.867	counted	exit	84.2	5	train.py
1789654268	4637	345.276	uncounted	exit	92.3	5	diag_n800.py
1789654364	4844	273.119	counted	exit	71.4	6	train.py
1789654478	4958	322.469	counted	exit	87.2	6	train.py
1789654579	5040	329.166	uncounted	exit	87.6	5	diag_depthspread.py
1789654680	5107	329.397	uncounted	exit	87.3	5	diag_doy.py
1789654803	5175	356.187	uncounted	exit	104.1	4	diag_4m.py
1789654920	5242	379.446	uncounted	exit	101.3	6	diag_6m.py
1789655024	5344	324.366	counted	exit	87.5	5	train.py
1789655140	5426	380.757	uncounted	exit	102.0	6	diag_6m2.py
1789655261	5527	396.401	counted	exit	105.8	6	train.py
1789655283	5575	75.010	counted	over-budget	20.0	1	train.py
1789655421	5609	485.043	exempt	exit	132.3	6	validate.py
