ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789537873	40	1.660	uncounted	exit	1.3	0	-
1789537878	58	4.100	counted	exit	2.6	1	train.py
1789537894	104	7.925	counted	exit	2.6	1	train.py
1789537917	146	15.907	counted	exit	4.9	1	train.py
1789537924	189	8.708	counted	exit	2.8	1	train.py
1789537934	232	3.688	counted	exit	1.6	1	train.py
1789537938	258	0.068	uncounted	exit	0.0	0	-
1789537939	277	2.813	counted	exit	1.3	1	train.py
1789537948	302	0.637	uncounted	exit	0.3	0	-
1789537965	323	35.362	counted	exit	9.5	13	train.py
1789537980	365	6.551	counted	exit	2.3	1	train.py
1789537988	405	1.714	counted	exit	1.0	0	train.py
1789537995	443	8.210	counted	exit	2.8	1	train.py
1789538017	485	8.326	counted	exit	3.0	1	train.py
1789538028	511	0.051	uncounted	exit	0.0	0	-
1789538035	528	25.256	counted	exit	7.1	5	train.py
1789538048	568	34.463	counted	exit	9.4	6	train.py
1789538074	608	63.452	counted	exit	16.8	10	train.py
1789538081	635	0.038	uncounted	exit	0.0	0	-
1789538094	652	49.015	counted	exit	13.5	6	train.py
1789538102	678	0.057	uncounted	exit	0.0	0	-
1789538139	705	107.212	counted	exit	28.0	16	train.py
1789538176	745	112.659	counted	exit	29.2	15	train.py
1789538213	786	124.673	counted	exit	32.3	16	train.py
1789538227	830	1.677	counted	exit	1.0	0	train.py
1789538233	869	1.745	counted	exit	1.0	0	train.py
1789538268	910	110.426	counted	exit	28.7	16	train.py
1789538273	936	0.033	uncounted	exit	0.0	0	-
1789538306	955	124.082	counted	exit	32.2	16	train.py
1789538314	981	0.062	uncounted	exit	0.0	0	-
1789538315	1000	1.718	counted	exit	1.0	0	train.py
1789538347	1041	105.120	counted	exit	27.4	16	train.py
1789538353	1067	0.071	uncounted	exit	0.0	0	-
1789538398	1084	169.078	counted	exit	44.7	45	train.py
1789538405	1114	0.068	uncounted	exit	0.0	0	-
1789538466	1132	239.392	counted	exit	61.3	25	train.py
1789538471	1157	0.070	uncounted	exit	0.0	0	-
1789538539	1182	248.589	counted	exit	63.8	25	train.py
1789538545	1208	0.065	uncounted	exit	0.0	0	-
1789538665	1225	472.206	counted	term	120.0	25	train.py
1789538673	1251	0.074	uncounted	exit	0.0	0	-
1789538735	1268	242.241	counted	exit	62.1	25	train.py
1789538742	1294	0.068	uncounted	exit	0.0	0	-
1789538815	1311	278.085	counted	exit	72.9	25	train.py
1789538894	1352	285.321	counted	exit	74.8	25	train.py
1789538907	1378	0.072	uncounted	exit	0.0	0	-
1789538972	1396	248.039	counted	exit	65.0	20	train.py
1789538977	1421	0.067	uncounted	exit	0.0	0	-
1789539049	1438	270.690	counted	exit	72.9	20	train.py
1789539056	1464	0.065	uncounted	exit	0.0	0	-
1789539149	1481	356.338	counted	exit	93.1	29	train.py
1789539157	1506	0.044	uncounted	exit	0.0	0	-
1789539255	1523	377.422	counted	exit	98.6	29	train.py
1789539267	1565	0.044	uncounted	exit	0.0	0	-
1789539373	1583	402.816	counted	exit	105.4	33	train.py
1789539379	1609	0.034	uncounted	exit	0.0	0	-
1789539479	1626	379.722	counted	exit	99.0	31	train.py
1789539483	1651	0.069	uncounted	exit	0.0	0	-
1789539586	1675	378.029	counted	exit	98.8	31	train.py
1789539590	1701	0.068	uncounted	exit	0.0	0	-
1789539683	1718	357.464	counted	exit	93.5	29	train.py
1789539791	1751	371.083	exempt	exit	97.2	29	validate.py
1789539796	1763	0.087	uncounted	exit	0.0	0	-c
1789539887	1782	350.557	counted	exit	91.6	29	train.py
1789539985	1809	362.894	exempt	exit	94.8	29	validate.py
