ts	pid	kind	api	rows	seconds
1789536274	161	counted	train	100000	0.16
1789536290	259	counted	train	100000	4.71
1789536307	359	counted	train	100000	0.35
1789536315	457	counted	train	100000	0.13
1789536333	561	counted	train	100000	0.22
1789536347	625	uncounted	train	100000	0.16
1789536347	625	uncounted	train	100000	0.11
1789536347	625	uncounted	train	100000	0.12
1789536348	625	uncounted	train	100000	0.39
1789536348	625	uncounted	train	100000	0.18
1789536348	625	uncounted	train	100000	0.08
1789536349	625	uncounted	train	100000	0.26
1789536349	625	uncounted	train	100000	0.33
1789536349	625	uncounted	train	100000	0.27
1789536355	653	uncounted	train	100000	0.64
1789536357	653	uncounted	train	100000	1.07
1789536357	653	uncounted	train	100000	0.57
1789536359	653	uncounted	train	100000	1.00
1789536361	653	uncounted	train	100000	1.68
1789536362	653	uncounted	train	100000	0.70
1789536363	653	uncounted	train	100000	1.23
1789536364	653	uncounted	train	100000	0.52
1789536365	653	uncounted	train	100000	1.30
1789536367	653	uncounted	train	100000	1.26
1789536376	683	uncounted	train	100000	1.32
1789536377	683	uncounted	train	100000	1.37
1789536380	683	uncounted	train	100000	1.93
1789536382	683	uncounted	train	100000	2.01
1789536391	715	uncounted	train	100000	0.91
1789536392	715	uncounted	train	100000	0.91
1789536393	715	uncounted	train	100000	0.91
1789536394	715	uncounted	train	100000	0.91
1789536416	745	uncounted	train	100000	0.97
1789536417	745	uncounted	train	100000	0.99
1789536418	745	uncounted	train	100000	0.97
1789536420	745	uncounted	train	100000	1.05
1789536421	745	uncounted	train	100000	1.05
1789536422	745	uncounted	train	100000	1.09
1789536424	745	uncounted	train	100000	1.06
1789536432	775	uncounted	train	100000	0.79
1789536433	775	uncounted	train	100000	0.97
1789536434	775	uncounted	train	100000	0.99
1789536436	775	uncounted	train	100000	0.99
1789536437	775	uncounted	train	100000	0.99
1789536447	805	uncounted	train	100000	0.99
1789536448	805	uncounted	train	100000	0.97
1789536449	805	uncounted	train	100000	0.96
1789536456	835	uncounted	train	100000	0.72
1789536457	835	uncounted	train	100000	0.74
1789536458	835	uncounted	train	100000	0.70
1789536459	835	uncounted	train	100000	0.91
1789536460	835	uncounted	train	100000	0.89
1789536461	835	uncounted	train	100000	0.92
1789536463	835	uncounted	train	100000	1.01
1789536464	835	uncounted	train	100000	0.99
1789536465	835	uncounted	train	100000	1.00
1789536467	835	uncounted	train	100000	0.99
1789536468	835	uncounted	train	100000	0.98
1789536469	835	uncounted	train	100000	0.99
1789536483	893	uncounted	train	100000	1.01
1789536484	893	uncounted	train	100000	0.93
1789536486	893	uncounted	train	100000	0.96
1789536487	893	uncounted	train	100000	0.97
1789536488	893	uncounted	train	100000	0.97
1789536490	893	uncounted	train	100000	1.03
1789536491	893	uncounted	train	100000	1.09
1789536493	893	uncounted	train	100000	1.10
1789536494	893	uncounted	train	100000	1.07
1789536496	893	uncounted	train	100000	1.80
1789536498	893	uncounted	train	100000	1.80
1789536501	893	uncounted	train	100000	1.82
1789536503	893	uncounted	train	100000	1.87
1789536505	893	uncounted	train	100000	1.90
1789536507	893	uncounted	train	100000	1.88
1789536510	893	uncounted	train	100000	2.24
1789536513	893	uncounted	train	100000	2.50
1789536516	893	uncounted	train	100000	2.33
1789536524	925	uncounted	train	100000	1.63
1789536526	925	uncounted	train	100000	1.65
1789536528	925	uncounted	train	100000	1.64
1789536531	925	uncounted	train	100000	2.75
1789536534	925	uncounted	train	100000	2.83
1789536538	925	uncounted	train	100000	2.70
1789536542	925	uncounted	train	100000	4.23
1789536547	925	uncounted	train	100000	4.32
1789536552	925	uncounted	train	100000	4.25
1789536557	925	uncounted	train	100000	3.63
1789536561	925	uncounted	train	100000	3.60
1789536565	925	uncounted	train	100000	3.66
1789536573	925	uncounted	train	100000	7.02
1789536581	925	uncounted	train	100000	6.92
1789536589	925	uncounted	train	100000	6.91
1789536597	925	uncounted	train	100000	6.24
1789536604	925	uncounted	train	100000	6.33
1789536611	925	uncounted	train	100000	6.16
1789536615	925	uncounted	train	100000	2.35
1789536617	925	uncounted	train	100000	2.33
1789536620	925	uncounted	train	100000	2.33
1789536623	925	uncounted	train	100000	2.79
1789536627	925	uncounted	train	100000	2.83
1789536630	925	uncounted	train	100000	2.81
1789536633	925	uncounted	train	100000	2.78
1789536637	925	uncounted	train	100000	2.76
1789536640	925	uncounted	train	100000	2.79
1789536643	925	uncounted	train	100000	2.80
1789536647	925	uncounted	train	100000	2.84
1789536650	925	uncounted	train	100000	2.84
1789536663	964	uncounted	train	100000	4.23
1789536668	964	uncounted	train	100000	4.24
1789536673	964	uncounted	train	100000	4.16
1789536679	964	uncounted	train	100000	5.36
1789536685	964	uncounted	train	100000	5.52
1789536692	964	uncounted	train	100000	5.48
1789536698	964	uncounted	train	100000	5.58
1789536705	964	uncounted	train	100000	5.43
1789536711	964	uncounted	train	100000	5.38
1789536718	964	uncounted	train	100000	5.53
1789536724	964	uncounted	train	100000	5.43
1789536730	964	uncounted	train	100000	5.39
1789536736	964	uncounted	train	100000	5.27
1789536743	964	uncounted	train	100000	5.42
1789536749	964	uncounted	train	100000	5.36
1789536755	964	uncounted	train	100000	5.38
1789536762	964	uncounted	train	100000	5.41
1789536768	964	uncounted	train	100000	5.37
1789536778	964	uncounted	train	100000	8.63
1789536788	964	uncounted	train	100000	8.72
1789536798	964	uncounted	train	100000	8.85
1789536807	964	uncounted	train	100000	7.06
1789536815	964	uncounted	train	100000	7.10
1789536824	964	uncounted	train	100000	6.93
1789536833	964	uncounted	train	100000	8.77
1789536843	964	uncounted	train	100000	8.37
1789536853	964	uncounted	train	100000	8.55
1789536870	998	uncounted	train	100000	5.57
1789536876	998	uncounted	train	100000	5.63
1789536883	998	uncounted	train	100000	5.48
1789536889	998	uncounted	train	100000	5.72
1789536896	998	uncounted	train	100000	5.63
1789536903	998	uncounted	train	100000	5.76
1789536910	998	uncounted	train	100000	6.03
1789536917	998	uncounted	train	100000	5.92
1789536924	998	uncounted	train	100000	5.81
1789536930	998	uncounted	train	100000	5.70
1789536937	998	uncounted	train	100000	5.68
1789536944	998	uncounted	train	100000	5.82
1789536950	998	uncounted	train	100000	5.62
1789536957	998	uncounted	train	100000	5.78
1789536964	998	uncounted	train	100000	5.71
1789536972	998	uncounted	train	100000	7.42
1789536981	998	uncounted	train	100000	7.08
1789536989	998	uncounted	train	100000	6.85
1789536999	998	uncounted	train	100000	8.38
1789537008	998	uncounted	train	100000	8.06
1789537018	998	uncounted	train	100000	8.12
1789537028	998	uncounted	train	100000	8.70
1789537038	998	uncounted	train	100000	8.66
1789537048	998	uncounted	train	100000	8.62
1789537055	998	uncounted	train	100000	5.29
1789537062	998	uncounted	train	100000	5.30
1789537068	998	uncounted	train	100000	5.35
1789537089	1090	counted	train	100000	7.67
1789537097	1090	counted	train	100000	7.50
1789537105	1090	counted	train	100000	7.65
1789537125	1134	uncounted	train	100000	7.09
1789537137	1134	uncounted	train	100000	10.39
1789537151	1134	uncounted	train	100000	11.05
1789537162	1134	uncounted	train	100000	10.17
1789537179	1167	uncounted	train	100000	7.19
1789537188	1167	uncounted	train	100000	7.31
1789537205	1200	uncounted	train	100000	7.22
1789537213	1200	uncounted	train	100000	7.09
1789537226	1232	uncounted	train	100000	7.04
1789537235	1232	uncounted	train	100000	7.30
1789537250	1232	uncounted	train	100000	13.81
1789537266	1232	uncounted	train	100000	13.96
1789537290	1232	uncounted	train	100000	21.90
1789537316	1232	uncounted	train	100000	22.04
1789537327	1232	uncounted	train	100000	7.37
1789537335	1232	uncounted	train	100000	7.19
1789537352	1269	uncounted	train	100000	7.20
1789537366	1298	uncounted	train	100000	7.38
1789537375	1298	uncounted	train	100000	7.23
1789537385	1298	uncounted	train	100000	9.03
1789537393	1298	uncounted	train	100000	7.15
1789537402	1298	uncounted	train	100000	7.08
1789537482	1440	counted	train	100000	6.74
1789537489	1440	counted	train	100000	7.17
1789537498	1440	counted	train	100000	8.65
1789537505	1440	counted	train	100000	7.50
1789537513	1440	counted	train	100000	7.14
1789537538	1512	uncounted	train	100000	6.83
1789537546	1512	uncounted	train	100000	7.04
1789537555	1512	uncounted	train	100000	7.55
1789537564	1512	uncounted	train	100000	7.48
1789537571	1512	uncounted	train	100000	5.77
1789537578	1512	uncounted	train	100000	5.71
1789537586	1512	uncounted	train	100000	6.29
1789537593	1512	uncounted	train	100000	6.23
1789537602	1512	uncounted	train	100000	7.25
1789537610	1512	uncounted	train	100000	7.28
1789538069	1512	uncounted	train	100000	457.99
1789538145	1567	uncounted	train	100000	6.90
1789538154	1567	uncounted	train	100000	7.43
1789538161	1567	uncounted	train	100000	6.16
1789538170	1567	uncounted	train	100000	7.16
1789538187	1597	uncounted	train	100000	7.14
1789538206	1627	uncounted	train	100000	7.25
1789538216	1627	uncounted	train	100000	7.15
1789538225	1627	uncounted	train	100000	7.01
1789538235	1627	uncounted	train	100000	7.26
1789538245	1627	uncounted	train	100000	7.01
1789538252	1627	uncounted	train	100000	4.70
1789538260	1627	uncounted	train	100000	6.13
1789538279	1659	uncounted	train	100000	7.00
1789538304	1689	uncounted	train	100000	6.89
1789538312	1689	uncounted	train	100000	6.75
1789538320	1689	uncounted	train	100000	6.51
1789538329	1689	uncounted	train	100000	7.02
1789538338	1689	uncounted	train	100000	8.01
