ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789631103	152	4.790	counted	exit	3.4	1	train.py
1789631155	255	3.421	counted	exit	1.5	1	train.py
1789631277	381	4.875	counted	exit	1.8	1	train.py
1789631362	528	5.051	counted	exit	2.0	1	train.py
1789631389	645	2.860	counted	exit	1.4	1	train.py
1789631453	747	4.870	counted	exit	1.7	1	train.py
1789631469	808	0.773	uncounted	exit	0.4	0	explore.py
1789631550	951	2.727	counted	exit	1.3	1	train.py
1789631576	1069	6.788	counted	exit	2.3	7	train.py
1789631618	1208	2.770	counted	exit	1.4	1	train.py
1789631779	1370	2.687	counted	exit	1.3	1	train.py
1789631816	1472	2.887	counted	exit	1.3	1	train.py
1789631836	1534	0.718	uncounted	exit	0.4	0	explore2.py
1789631840	1575	0.793	uncounted	exit	0.5	0	explore2.py
1789632141	1716	3.056	counted	exit	1.6	1	train.py
1789632165	1817	3.810	counted	exit	1.7	1	train.py
1789632264	1919	75.356	counted	exit	30.2	25	train.py
1789632357	2024	21.836	counted	exit	6.3	25	train.py
1789632415	2148	2.719	counted	exit	1.4	1	train.py
1789632423	2247	2.783	counted	exit	1.5	1	train.py
1789632460	2347	2.824	counted	exit	1.5	1	train.py
1789632467	2445	2.961	counted	exit	1.6	1	train.py
1789632547	2628	21.687	counted	exit	6.1	25	train.py
1789632567	2704	46.455	counted	exit	12.3	60	train.py
1789632590	2783	52.609	counted	exit	13.9	60	train.py
1789632624	2924	53.523	counted	exit	14.3	60	train.py
1789632654	3025	49.736	counted	exit	13.2	60	train.py
1789632675	3104	48.742	counted	exit	12.9	60	train.py
1789632717	3215	66.765	counted	exit	17.4	60	train.py
1789632758	3316	98.339	counted	exit	25.5	120	train.py
1789632786	3416	43.653	counted	exit	11.4	60	train.py
1789632834	3569	45.398	counted	exit	12.0	60	train.py
1789632860	3670	41.729	counted	exit	11.1	60	train.py
1789632888	3788	48.056	counted	exit	12.7	60	train.py
1789632910	3867	47.020	counted	exit	12.4	60	train.py
1789632947	3968	88.626	counted	exit	22.9	120	train.py
1789632981	4048	84.506	counted	exit	21.9	120	train.py
1789633011	4127	92.387	counted	exit	23.9	120	train.py
1789633050	4228	90.721	counted	exit	23.4	120	train.py
1789633090	4329	102.007	counted	exit	26.2	120	train.py
1789633125	4408	103.234	counted	exit	26.4	120	train.py
1789633161	4487	104.014	counted	exit	26.6	120	train.py
1789633216	4566	182.943	counted	exit	46.5	200	train.py
1789633280	4610	207.737	exempt	exit	52.8	200	validate.py
