ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789639819	141	4.860	counted	exit	3.5	1	train.py
1789639830	181	1.780	uncounted	exit	1.1	0	-c
1789639838	284	7.665	counted	exit	2.6	1	train.py
1789639852	396	3.174	counted	exit	1.7	1	train.py
1789639861	493	4.046	counted	exit	1.9	1	train.py
1789639876	602	7.238	counted	exit	2.8	1	train.py
1789639882	663	0.763	uncounted	exit	0.4	0	-
1789639901	780	9.151	counted	exit	3.5	1	train.py
1789639912	860	7.326	counted	exit	2.9	1	train.py
1789639917	922	8.876	counted	exit	3.3	1	train.py
1789639922	985	9.647	counted	exit	3.4	1	train.py
1789639928	1048	12.024	counted	exit	4.1	1	train.py
1789639961	1212	72.078	counted	exit	19.1	7	train.py
1789639979	1278	13.495	uncounted	exit	4.8	1	-
1789639988	1306	0.739	uncounted	exit	0.4	0	-
1789640005	1416	14.294	counted	exit	4.8	1	train.py
1789640020	1514	7.430	counted	exit	3.7	1	train.py
1789640031	1572	10.769	counted	exit	3.8	1	train.py
1789640037	1637	12.954	counted	exit	4.3	1	train.py
1789640054	1741	10.981	counted	exit	3.9	1	train.py
1789640072	1833	18.359	counted	exit	5.9	2	train.py
1789640084	1926	13.763	counted	exit	4.6	2	train.py
1789640101	2027	12.607	counted	exit	4.2	2	train.py
1789640115	2085	21.706	counted	exit	6.7	2	train.py
1789640135	2206	34.496	counted	exit	9.8	4	train.py
1789640152	2283	49.266	counted	exit	13.6	6	train.py
1789640177	2383	63.954	counted	exit	17.4	9	train.py
1789640201	2500	48.647	counted	exit	13.4	6	train.py
1789640234	2600	87.641	counted	exit	23.6	6	train.py
1789640261	2660	91.445	counted	exit	24.5	6	train.py
1789640304	2765	120.572	counted	exit	32.1	6	train.py
1789640314	2887	0.057	counted	exit	0.0	0	train.py
1789640343	2971	93.558	counted	exit	25.1	6	train.py
1789640381	3093	82.793	counted	exit	22.2	5	train.py
1789640419	3243	92.690	counted	exit	24.8	6	train.py
1789640447	3302	91.347	counted	exit	24.5	6	train.py
1789640476	3367	103.017	counted	exit	27.8	6	train.py
1789640512	3431	126.476	counted	exit	33.3	6	train.py
1789640545	3496	118.658	counted	exit	31.3	6	train.py
1789640575	3583	88.095	counted	exit	23.6	6	train.py
1789640601	3646	84.486	counted	exit	22.8	6	train.py
1789640636	3708	115.028	counted	exit	30.9	6	train.py
1789640688	3775	172.963	counted	exit	46.9	6	train.py
1789640750	3856	192.783	counted	exit	52.4	6	train.py
1789640811	3909	213.630	exempt	exit	57.6	6	validate.py
