ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789592268	113	0.033	uncounted	exit	0.0	0	-c
1789592268	115	0.034	uncounted	exit	0.0	0	-c
1789592268	117	0.033	uncounted	exit	0.0	0	-m --version
1789592268	119	0.034	uncounted	exit	0.0	0	-c
1789592307	216	4.833	counted	exit	3.5	1	train.py
1789592324	251	1.564	uncounted	exit	0.8	0	-c
1789592353	296	0.037	uncounted	exit	0.0	0	-c
1789592354	298	0.035	uncounted	exit	0.0	0	-c
1789592354	300	0.039	uncounted	exit	0.0	0	-c
1789592366	362	6.288	counted	exit	2.2	1	train.py
1789592392	463	4.415	counted	exit	1.6	1	train.py
1789592412	562	4.826	counted	exit	1.8	1	train.py
1789592436	660	3.279	counted	exit	1.5	1	train.py
1789592448	825	1.824	counted	exit	1.1	0	train.py
1789592455	935	3.600	counted	exit	1.6	1	train.py
1789592464	1033	3.016	counted	exit	1.5	1	train.py
1789592476	1131	3.557	counted	exit	1.6	1	train.py
1789592541	1278	2.639	counted	exit	1.5	1	train.py
1789592624	1485	2.732	counted	exit	1.5	1	train.py
1789592640	1612	2.718	counted	exit	1.5	1	train.py
1789592654	1710	3.194	counted	exit	1.7	1	train.py
1789592674	1808	3.590	counted	exit	1.7	1	train.py
1789592712	1885	41.060	uncounted	exit	12.0	32	sweep.py
1789592749	1988	2.995	counted	exit	1.5	1	train.py
1789592762	2075	3.293	counted	exit	1.6	1	train.py
1789592778	2175	3.429	counted	exit	1.7	1	train.py
1789592797	2273	3.522	counted	exit	1.9	1	train.py
1789592828	2339	23.876	uncounted	exit	7.8	13	sweep2.py
1789592842	2361	37.404	uncounted	exit	11.4	19	sweep2.py
1789592868	2437	4.413	counted	exit	2.2	1	train.py
1789592905	2503	44.955	uncounted	exit	16.4	14	sweep3.py
1789592925	2556	23.606	uncounted	exit	7.8	6	sweep4.py
1789592939	2709	6.164	counted	exit	2.6	1	train.py
1789592970	2789	24.287	uncounted	exit	7.4	4	sweep5.py
1789592987	2914	7.738	uncounted	exit	3.3	1	-c
1789592992	2952	7.601	counted	exit	3.1	1	train.py
1789593026	3018	29.629	uncounted	exit	9.4	5	sweep6.py
1789593060	3071	53.280	uncounted	exit	14.9	10	sweep7.py
1789593087	3093	70.595	uncounted	exit	19.2	13	sweep7.py
1789593118	3287	7.779	counted	exit	3.3	1	train.py
1789593152	3353	71.556	uncounted	exit	20.1	12	sweep8.py
1789593183	3375	96.519	uncounted	exit	26.3	15	sweep8.py
1789593212	3518	12.463	counted	exit	4.5	1	train.py
1789593300	3585	60.671	uncounted	exit	17.7	6	sweep9.py
1789593367	3607	0.758	uncounted	exit	0.4	0	-c
1789593592	3698	61.562	uncounted	exit	17.9	6	sweep9.py
1789593626	3826	0.035	uncounted	exit	0.0	0	-c
1789593637	3906	13.222	counted	exit	5.0	1	train.py
1789593677	3972	85.970	uncounted	exit	24.9	7	sweep10.py
1789593704	4026	43.181	uncounted	exit	13.3	4	sweep11.py
1789593737	4100	43.705	counted	exit	13.7	4	train.py
1789593854	4168	81.807	uncounted	exit	23.9	8	sweep12.py
1789593917	4258	86.878	counted	exit	25.9	8	train.py
1789594045	4326	107.857	uncounted	exit	28.9	10	sweep13.py
1789594146	4380	154.196	uncounted	exit	40.6	12	sweep14.py
1789594280	4448	375.061	uncounted	exit	106.9	36	sweep15.py
1789594297	4502	0.238	uncounted	exit	0.1	0	-c
1789594333	4507	127.466	uncounted	exit	35.8	9	sweep16.py
1789594430	4563	96.871	uncounted	exit	30.2	9	sweep17.py
1789594436	4585	0.035	uncounted	exit	0.0	0	-
1789594536	4587	324.281	uncounted	exit	100.0	32	sweep17b.py
1789594638	4642	283.398	uncounted	exit	85.0	24	sweep18.py
1789595028	4712	496.871	uncounted	exit	148.6	40	sweep19.py
1789595262	4735	763.749	uncounted	exit	229.4	64	sweep19.py
1789595465	4891	77.215	counted	exit	23.3	8	train.py
1789595698	4958	514.129	uncounted	exit	162.6	48	sweep20.py
1789596041	4982	599.464	uncounted	exit	189.5	56	sweep20.py
1789596166	5022	0.037	uncounted	exit	0.0	0	-c
1789596166	5040	0.036	uncounted	exit	0.0	0	-c
1789596166	5042	0.047	uncounted	exit	0.0	0	-c
1789596264	5051	166.352	uncounted	exit	52.3	16	sweep21.py
1789596368	5073	3.388	uncounted	exit	2.6	0	-
1789596376	5091	3.331	uncounted	exit	2.6	0	-
1789596518	5174	326.405	uncounted	exit	101.6	32	sweep21.py
1789596605	5265	159.717	counted	exit	46.7	16	train.py
1789596768	5300	275.297	uncounted	exit	83.1	24	-
1789596900	5390	178.140	counted	exit	52.6	16	train.py
1789597035	5425	417.619	uncounted	exit	127.5	40	-
1789597219	5447	435.877	uncounted	exit	136.5	40	-
1789597243	5469	0.033	uncounted	exit	0.0	0	-
1789597243	5471	0.034	uncounted	exit	0.0	0	-c
1789597335	5501	165.687	counted	exit	49.1	16	train.py
1789597595	5536	527.639	uncounted	exit	168.7	48	-
1789597627	5558	0.033	uncounted	exit	0.0	0	-
1789597627	5560	0.034	uncounted	exit	0.0	0	-c
1789597679	5578	174.776	counted	exit	52.1	16	train.py
1789597843	5613	449.995	uncounted	exit	144.0	40	-
1789597910	5652	0.034	uncounted	exit	0.0	0	-c
1789597910	5670	0.034	uncounted	exit	0.0	0	-c
1789597910	5672	0.035	uncounted	exit	0.0	0	-c
1789598425	5683	795.047	uncounted	exit	252.6	72	sweep22.py
1789598655	5717	0.033	uncounted	exit	0.0	0	-
1789598705	5735	166.317	counted	exit	49.9	16	train.py
1789598779	5784	3.286	uncounted	exit	2.5	0	-
