ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789507972	159	25.933	counted	exit	10.8	1	train.py
1789507976	203	0.675	uncounted	exit	0.5	0	-
1789507989	223	1.497	uncounted	exit	0.8	0	-c
1789508003	302	16.961	counted	exit	4.9	2	train.py
1789508056	406	154.611	counted	exit	40.3	2	train.py
1789508139	503	255.233	counted	exit	65.9	2	train.py
1789508209	639	221.316	counted	exit	57.4	2	train.py
1789508269	748	189.931	counted	exit	48.8	2	train.py
1789508334	853	226.159	counted	exit	58.6	2	train.py
1789508389	975	161.777	counted	exit	42.0	2	train.py
1789508490	1079	341.272	counted	exit	89.3	4	train.py
1789508580	1202	307.220	counted	exit	79.4	4	train.py
1789508697	1301	408.896	counted	exit	106.2	5	train.py
1789508819	1432	404.310	counted	exit	104.8	5	train.py
1789508951	1537	471.408	counted	term	120.2	3	train.py
1789509081	1668	470.995	counted	term	120.0	5	train.py
1789509115	1851	1.665	counted	exit	1.0	0	train.py
1789509233	1942	443.046	counted	exit	114.2	5	train.py
1789509365	2097	470.428	counted	term	120.0	4	train.py
1789509495	2213	471.586	counted	term	120.0	4	train.py
1789509634	2376	472.581	counted	term	120.0	4	train.py
1789509769	2488	471.773	counted	term	120.0	4	train.py
1789509843	2585	249.062	counted	exit	64.2	2	train.py
1789509974	2684	470.716	counted	term	121.1	5	train.py
1789510101	2781	461.219	counted	exit	117.9	5	train.py
1789510239	2886	474.155	counted	term	121.3	4	train.py
1789510277	2947	114.610	uncounted	exit	29.9	2	-
1789510419	3092	472.737	counted	term	120.7	4	train.py
1789510549	3258	425.572	counted	exit	109.4	4	train.py
1789510578	3302	78.671	uncounted	exit	20.6	1	-
1789510682	3411	339.435	counted	exit	88.3	4	train.py
1789510802	3490	439.824	counted	exit	113.4	5	train.py
1789510906	3592	333.876	counted	exit	87.2	4	train.py
1789511020	3746	376.619	counted	exit	97.0	4	train.py
1789511131	3847	385.526	counted	exit	99.7	4	train.py
1789511248	3946	411.924	counted	exit	107.5	4	train.py
1789511366	4025	438.682	counted	exit	112.8	4	train.py
1789511450	4069	267.991	uncounted	exit	68.8	3	-
1789511482	4100	103.945	uncounted	exit	27.0	1	-
1789511491	4186	1.813	counted	exit	1.1	0	train.py
1789511605	4295	413.090	counted	exit	106.4	4	train.py
1789511712	4456	332.006	counted	exit	88.0	4	train.py
1789511805	4535	322.131	counted	exit	84.7	4	train.py
1789511891	4615	310.290	counted	exit	80.3	4	train.py
1789511975	4694	293.929	counted	exit	76.6	4	train.py
1789512067	4773	327.324	counted	exit	85.3	4	train.py
1789512159	4818	339.953	exempt	exit	89.5	4	validate.py
