n	commit	eval_auc	status	seconds	description
1	8cc2a25	0.7141	ok	2	baseline
2	0d5fd0f	0.7118	ok	35	time features + ES + more trees
3	c9789d8	0.7093	ok	4	strong reg: d6 lr.06 mcw20 ss.7
4	7bb8bfc	0.7154	ok	11	diagnostic ablation feats x trees
5	d74a972	0.7167	ok	8	add smoothed TEs carrier/origin/dest/hour/interactions
6	b5d727c	0.0000	crash	1	expanded TEs: route/dow/dep15/volume
7	fa66cd8	0.0000	crash	1	expanded TEs: route/dow/dep15/volume (fixed)
8	793a933	0.7186	ok	6	expanded TEs: route/dow/dep15/volume
9	308c6df	0.7222	ok	11	feature group ablation
10	c1ca017	0.7270	ok	8	combo ablation: drop natives+dowmonth
11	c329e6d	0.7280	ok	22	grid: depth x mcw x subsample
12	11962c5	0.7286	ok	17	lr x n x lambda refinement
13	a097b41	0.7323	ok	17	TE upgrades diagnostic
14	e5ea866	0.7365	ok	16	volume family: route/carrier_hour/dow/dep15/frac
15	4a3ef9a	0.7365	ok	21	fine TEs: origin_dep15, month_hour, dow_hour, origin_month
16	ba7fe12	0.7365	ok	32	ensembles: seeds, diversity, max_bin
17	0722bcd	0.0000	crash	39	div ensemble size/diversity/colbag
18	bf37bdf	0.7398	ok	44	div ensemble size/diversity/colbag (fixed)
19	2ce063f	0.7423	ok	43	colbag15 + 70pct members
20	9e7ebdc	0.7423	ok	60	composition: fullTE/lr0450 members
21	6006cfb	0.7431	ok	59	A15+C15 data-diverse ensemble
22	4a91094	0.7376	ok	24	feature round 2 ablation
23	3042bdc	0.7444	ok	41	A15+C6 ensemble on W6
24	8399cf8	0.7377	ok	21	TE smoothing m sweep
25	b3e2494	0.7382	ok	16	m-value combination test
26	7161f0f	0.7449	ok	46	A18+C6 ensemble, m_all, agg comparison
27	b247edf	0.7456	ok	63	ensemble v3: lossguide/mref/dart members
28	cd80316	0.7452	ok	63	multiview ensemble: LG4 + clean MV6
29	90f0a0a	0.7449	ok	62	ensemble expansion: LG5/MV5, ss fix
30	d8c5cec	0.0000	crash	7	single-model probes: deptime TE + regularization
