ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789503310	44	1.536	uncounted	exit	1.2	0	-
1789503315	62	4.160	counted	exit	2.7	1	train.py
1789503326	108	9.864	counted	exit	3.0	1	train.py
1789503341	150	21.032	counted	exit	6.0	1	train.py
1789503348	191	4.082	counted	exit	1.6	1	train.py
1789503362	232	10.839	counted	exit	5.8	1	train.py
1789503379	272	3.079	counted	exit	1.6	1	train.py
1789503401	313	23.056	counted	exit	8.8	1	train.py
1789503408	357	3.119	counted	exit	1.5	1	train.py
1789503421	398	2.827	counted	exit	1.4	1	train.py
1789503428	439	3.292	counted	exit	1.5	1	train.py
1789503437	480	7.778	counted	exit	2.6	5	train.py
1789503447	520	13.926	counted	exit	4.2	9	train.py
1789503460	561	19.556	counted	exit	5.7	9	train.py
1789503474	604	21.643	counted	exit	6.2	9	train.py
1789503486	644	28.957	counted	exit	8.2	9	train.py
1789503501	687	23.331	counted	exit	6.8	9	train.py
1789503514	728	21.624	counted	exit	6.3	9	train.py
1789503521	768	1.915	counted	exit	1.2	0	train.py
1789503538	806	24.835	counted	exit	7.1	9	train.py
1789503562	847	1.917	counted	exit	1.2	0	train.py
1789503633	898	45.521	counted	exit	12.3	15	train.py
1789503658	938	78.615	counted	exit	20.7	30	train.py
1789503683	982	61.507	counted	exit	16.5	19	train.py
1789503742	1026	133.362	counted	exit	34.8	45	train.py
1789503770	1070	65.323	counted	exit	17.5	15	train.py
1789503797	1114	49.042	counted	exit	13.3	15	train.py
1789503874	1156	266.605	counted	exit	68.3	17	train.py
1789503999	1196	470.081	counted	term	120.2	14	train.py
1789504084	1241	257.553	counted	exit	66.3	10	train.py
1789504190	1281	392.697	counted	exit	100.9	10	train.py
1789504293	1321	376.480	counted	exit	97.0	8	train.py
1789504412	1365	406.082	counted	exit	104.4	10	train.py
1789504526	1412	377.413	counted	exit	97.3	10	train.py
1789504658	1456	437.809	counted	term	120.1	9	train.py
1789504784	1501	380.294	counted	exit	97.9	9	train.py
1789504888	1541	380.060	counted	exit	97.5	8	train.py
1789504993	1585	378.206	counted	exit	97.1	9	train.py
1789505104	1629	380.604	counted	exit	97.9	9	train.py
1789505209	1674	350.826	counted	exit	90.2	7	train.py
1789505335	1718	427.802	counted	exit	110.5	9	train.py
1789505465	1743	470.306	uncounted	exit	122.3	9	-
1789505587	1761	376.191	exempt	exit	96.9	9	validate.py
