ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789508038	109	0.037	uncounted	exit	0.0	0	-c
1789508038	111	0.035	uncounted	exit	0.0	0	-c
1789508038	113	0.036	uncounted	exit	0.0	0	-m --version
1789508038	115	0.036	uncounted	exit	0.0	0	-c
1789508066	210	4.725	counted	exit	3.3	1	train.py
1789508094	272	0.038	uncounted	exit	0.0	0	-c
1789508094	274	0.038	uncounted	exit	0.0	0	-c
1789508094	276	0.037	uncounted	exit	0.0	0	-c
1789508102	338	2.688	counted	exit	1.3	1	train.py
1789508137	425	87.669	counted	exit	23.0	2	train.py
1789508141	480	1.775	uncounted	exit	1.0	0	-
1789508195	588	101.055	counted	exit	27.0	2	train.py
1789508238	717	86.622	counted	exit	23.1	2	train.py
1789508247	753	0.722	uncounted	exit	0.3	0	-
1789508303	839	158.799	counted	exit	43.5	2	train.py
1789508327	942	60.901	counted	exit	16.8	2	train.py
1789508374	1086	70.028	counted	exit	19.1	2	train.py
1789508404	1319	1.953	counted	exit	1.2	0	train.py
1789508409	1361	0.039	uncounted	exit	0.0	0	-
1789508410	1375	0.040	uncounted	exit	0.0	0	-c
1789508439	1393	106.441	counted	exit	28.1	2	train.py
1789508458	1535	0.038	uncounted	exit	0.0	0	-c
1789508479	1553	76.573	counted	exit	20.9	2	train.py
1789508520	1667	124.628	counted	exit	32.8	2	train.py
1789508549	1847	2.130	counted	exit	1.4	0	train.py
1789508578	1957	80.037	counted	exit	22.0	2	train.py
1789508661	2074	253.988	counted	exit	66.7	4	train.py
1789508767	2188	355.884	counted	exit	91.7	4	train.py
1789508872	2303	344.128	counted	exit	91.1	6	train.py
1789508969	2406	332.237	counted	exit	86.6	6	train.py
1789509067	2512	342.120	counted	exit	88.6	6	train.py
1789509151	2735	243.688	counted	exit	64.3	6	train.py
1789509203	2848	155.592	counted	exit	40.9	6	train.py
1789509305	2961	346.806	counted	exit	90.3	6	train.py
1789509427	3064	409.823	counted	exit	105.6	7	train.py
1789509529	3190	343.933	counted	exit	89.9	6	train.py
1789509625	3293	347.037	counted	exit	90.3	6	train.py
1789509738	3552	360.026	counted	exit	92.9	6	train.py
1789509855	3676	356.123	counted	exit	94.2	6	train.py
1789509966	3841	343.827	counted	exit	89.2	6	train.py
1789510071	3944	367.516	counted	exit	94.7	6	train.py
1789510200	4047	470.867	counted	term	120.0	5	train.py
1789510315	4162	393.787	counted	exit	102.5	6	train.py
1789510449	4276	471.297	counted	term	120.8	8	train.py
1789510581	4389	470.410	counted	term	120.0	6	train.py
1789510724	4505	466.361	counted	exit	119.8	6	train.py
1789510812	4631	300.650	counted	exit	78.0	6	train.py
1789510884	4734	245.077	counted	exit	64.8	6	train.py
1789510959	4848	253.901	counted	exit	66.6	6	train.py
1789511037	5013	252.023	counted	exit	66.2	6	train.py
1789511113	5126	250.656	counted	exit	65.4	6	train.py
1789511202	5239	303.886	counted	exit	79.4	7	train.py
1789511280	5290	272.469	exempt	exit	71.7	6	validate.py
