ts	pid	kind	api	rows	seconds
1789517120	199	counted	train	100000	0.14
1789517174	504	counted	train	90000	19.34
1789517198	616	counted	train	100000	0.30
1789517211	716	counted	train	100000	0.14
1789517221	832	counted	train	100000	0.82
1789517230	934	counted	train	100000	1.11
1789517240	1049	counted	train	100000	1.28
1789517248	1151	counted	train	100000	1.93
1789517258	1253	counted	train	100000	4.43
1789517285	1353	counted	train	100000	2.31
1789517306	1507	counted	train	100000	2.77
1789517325	1674	counted	train	100000	2.42
1789517341	1789	counted	train	100000	4.23
1789517360	1904	counted	train	100000	5.06
1789517379	2006	counted	train	100000	9.34
1789517406	2108	counted	train	100000	14.43
1789517430	2210	counted	train	100000	10.06
1789517467	2388	counted	train	100000	15.57
1789517501	2555	counted	train	100000	13.11
1789517530	2669	counted	train	100000	14.30
1789517545	2669	counted	train	100000	14.00
1789517559	2669	counted	train	100000	14.06
1789517596	2772	counted	train	100000	15.14
1789517599	2772	counted	train	100000	3.23
1789517610	2772	counted	train	100000	10.76
1789517645	2875	counted	train	100000	15.91
1789517648	2875	counted	train	100000	3.15
1789517660	2875	counted	train	100000	11.77
1789517676	2875	counted	train	100000	15.92
1789517731	2978	counted	train	100000	15.27
1789517734	2978	counted	train	100000	3.21
1789517745	2978	counted	train	100000	10.41
1789517760	2978	counted	train	100000	15.53
1789517763	2978	counted	train	100000	2.33
1789517802	3081	counted	train	100000	15.54
1789517805	3081	counted	train	100000	3.24
1789517817	3081	counted	train	100000	11.52
1789517832	3081	counted	train	100000	15.46
1789517834	3081	counted	train	100000	2.33
1789517839	3081	counted	train	100000	4.40
1789517840	3081	counted	train	100000	0.71
1789517886	3288	counted	train	100000	16.32
1789517890	3288	counted	train	100000	3.56
1789517902	3288	counted	train	100000	12.06
1789517918	3288	counted	train	100000	16.38
1789517921	3288	counted	train	100000	2.71
1789517926	3288	counted	train	100000	5.01
1789517927	3288	counted	train	100000	0.84
1789517989	3660	counted	train	100000	15.98
1789517993	3660	counted	train	100000	4.03
1789518005	3660	counted	train	100000	11.85
1789518022	3660	counted	train	100000	16.89
1789518025	3660	counted	train	100000	3.24
1789518030	3660	counted	train	100000	5.18
1789518031	3660	counted	train	100000	0.92
1789518116	4078	counted	train	100000	17.58
1789518120	4078	counted	train	100000	4.21
1789518134	4078	counted	train	100000	13.50
1789518152	4078	counted	train	100000	18.24
1789518155	4078	counted	train	100000	3.42
1789518162	4078	counted	train	100000	5.92
1789518163	4078	counted	train	100000	0.94
1789518215	4257	counted	train	100000	18.09
1789518219	4257	counted	train	100000	4.19
1789518233	4257	counted	train	100000	13.27
1789518249	4257	counted	train	100000	16.65
1789518253	4257	counted	train	100000	3.51
1789518259	4257	counted	train	100000	6.20
1789518260	4257	counted	train	100000	0.95
1789518310	4360	counted	train	84968	17.51
1789518313	4360	counted	train	85122	3.74
1789518326	4360	counted	train	84972	12.90
1789518342	4360	counted	train	84845	15.88
1789518346	4360	counted	train	84934	3.08
1789518351	4360	counted	train	84830	5.69
1789518352	4360	counted	train	85013	0.87
1789518398	4528	counted	train	100000	17.25
1789518402	4528	counted	train	100000	4.01
1789518415	4528	counted	train	100000	12.64
1789518432	4528	counted	train	100000	16.95
1789518436	4528	counted	train	100000	3.30
1789518441	4528	counted	train	100000	5.41
1789518449	4528	counted	train	100000	7.82
1789518490	4644	counted	train	100000	16.19
1789518495	4644	counted	train	100000	4.22
1789518507	4644	counted	train	100000	12.58
1789518527	4644	counted	train	100000	19.05
1789518531	4644	counted	train	100000	3.82
1789518537	4644	counted	train	100000	6.00
1789518538	4644	counted	train	100000	1.01
1789518574	4747	counted	train	100000	15.91
1789518577	4747	counted	train	100000	3.44
1789518591	4747	counted	train	100000	13.43
1789518602	4747	counted	train	100000	11.17
1789518605	4747	counted	train	100000	2.75
1789518611	4747	counted	train	100000	6.19
1789518612	4747	counted	train	100000	0.93
1789518654	4863	counted	train	100000	17.22
1789518658	4863	counted	train	100000	4.31
1789518672	4863	counted	train	100000	13.42
1789518691	4863	counted	train	100000	19.06
1789518695	4863	counted	train	100000	4.04
1789518701	4863	counted	train	100000	5.82
1789518702	4863	counted	train	100000	1.10
1789518748	5018	counted	train	100000	17.18
1789518753	5018	counted	train	100000	4.40
1789518765	5018	counted	train	100000	12.40
1789518784	5018	counted	train	100000	19.04
1789518788	5018	counted	train	100000	4.01
1789518794	5018	counted	train	100000	6.07
1789518796	5018	counted	train	100000	1.06
1789518797	5018	counted	train	100000	1.65
1789518841	5133	counted	train	100000	17.13
1789518847	5133	counted	train	100000	5.81
1789518861	5133	counted	train	100000	13.69
1789518880	5133	counted	train	100000	19.15
1789518884	5133	counted	train	100000	4.09
1789518890	5133	counted	train	100000	5.77
1789518891	5133	counted	train	100000	1.03
1789518935	5236	counted	train	100000	18.29
1789518940	5236	counted	train	100000	5.25
1789518953	5236	counted	train	100000	13.07
1789518973	5236	counted	train	100000	19.61
1789518977	5236	counted	train	100000	4.09
1789518984	5236	counted	train	100000	6.30
1789518985	5236	counted	train	100000	1.10
1789519031	5339	counted	train	100000	19.79
1789519036	5339	counted	train	100000	5.10
1789519050	5339	counted	train	100000	14.12
1789519071	5339	counted	train	100000	21.13
1789519076	5339	counted	train	100000	4.05
1789519097	5339	counted	train	100000	21.82
1789519099	5339	counted	train	100000	1.08
1789519151	5442	counted	train	100000	19.13
1789519156	5442	counted	train	100000	5.36
1789519166	5442	counted	train	100000	9.46
1789519186	5442	counted	train	100000	19.96
1789519190	5442	counted	train	100000	4.06
1789519212	5442	counted	train	100000	22.10
1789519213	5442	counted	train	100000	1.12
1789519258	5492	exempt	train	100000	19.02
1789519264	5492	exempt	train	100000	5.93
1789519279	5492	exempt	train	100000	14.43
1789519299	5492	exempt	train	100000	20.55
1789519304	5492	exempt	train	100000	4.08
1789519327	5492	exempt	train	100000	23.59
1789519329	5492	exempt	train	100000	1.11
