ts	pid	kind	api	rows	seconds
1789495825	145	counted	train	100000	0.12
1789495843	264	counted	train	90000	1.67
1789495852	341	counted	train	80000	1.29
1789495858	429	counted	train	80000	0.56
1789495862	492	counted	train	80000	0.59
1789495880	572	counted	train	85000	0.05
1789495881	572	counted	train	85000	0.10
1789495881	572	counted	train	85000	0.18
1789495881	572	counted	train	85000	0.33
1789495882	572	counted	train	85000	0.64
1789495882	572	counted	train	85000	0.09
1789495883	572	counted	train	85000	0.17
1789495883	572	counted	train	85000	0.46
1789495884	572	counted	train	85000	0.57
1789495885	572	counted	train	85000	1.14
1789495886	572	counted	train	85000	0.14
1789495886	572	counted	train	85000	0.27
1789495887	572	counted	train	85000	0.53
1789495888	572	counted	train	85000	0.95
1789495890	572	counted	train	85000	2.03
1789495891	572	counted	train	100000	0.22
1789495904	668	counted	train	100000	0.77
1789495917	801	counted	train	100000	0.94
1789495940	1001	counted	train	100000	0.84
1789495957	1088	counted	train	100000	0.60
1789495959	1088	counted	train	100000	1.17
1789495961	1088	counted	train	100000	2.52
1789495962	1088	counted	train	100000	0.83
1789495964	1088	counted	train	100000	1.67
1789495968	1088	counted	train	100000	3.38
1789495969	1088	counted	train	100000	1.14
1789495972	1088	counted	train	100000	2.30
1789495976	1088	counted	train	100000	4.46
1789495980	1088	counted	train	100000	3.33
1789495992	1170	counted	train	100000	5.21
1789496003	1170	counted	train	100000	10.39
1789496011	1170	counted	train	100000	7.03
1789496026	1170	counted	train	100000	15.00
1789496037	1170	counted	train	100000	9.52
1789496057	1170	counted	train	100000	19.50
1789496078	1170	counted	train	100000	19.29
1789496105	1254	counted	train	100000	19.68
1789496146	1254	counted	train	100000	40.39
1789496176	1254	counted	train	100000	25.08
1789496272	1341	counted	train	100000	60.10
1789496391	1452	counted	train	100000	40.57
1789496441	1517	counted	train	100000	37.56
1789496474	1517	counted	train	100000	28.39
1789496505	1517	counted	train	100000	27.53
1789496568	1601	counted	train	100000	54.58
1789496665	1696	counted	train	100000	76.56
1789496774	1766	counted	train	100000	92.28
1789496834	1839	counted	train	100000	41.14
1789496893	1928	counted	train	100000	42.97
1789497034	2097	counted	train	100000	106.44
1789497150	2163	counted	train	100000	98.96
1789497271	2229	counted	train	100000	102.09
1789497396	2296	counted	train	100000	106.51
1789497529	2382	counted	train	100000	109.29
1789497615	2450	counted	train	100000	62.11
1789497697	2515	counted	train	100000	75.49
1789497802	2583	counted	train	100000	90.53
1789497944	2692	counted	train	100000	101.94
1789498020	2760	counted	train	100000	50.23
1789498059	2760	counted	train	100000	38.57
1789498301	2911	counted	train	100000	89.54
1789498418	2977	counted	train	100000	99.22
1789498526	3043	counted	train	100000	90.30
1789498622	3109	counted	train	100000	79.35
1789498708	3173	counted	train	100000	70.35
1789498789	3239	counted	train	100000	64.38
1789498869	3303	counted	train	100000	63.14
1789498936	3369	counted	train	100000	51.48
1789499005	3417	exempt	train	100000	52.46
