ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789495825	145	4.760	counted	exit	3.4	1	train.py
1789495829	186	0.786	uncounted	exit	0.4	0	-
1789495843	264	9.396	counted	exit	3.0	1	train.py
1789495849	324	0.035	uncounted	exit	0.0	0	-
1789495852	341	7.599	counted	exit	2.6	1	train.py
1789495856	412	0.035	uncounted	exit	0.0	0	-
1789495858	429	4.472	counted	exit	1.7	1	train.py
1789495860	475	0.036	uncounted	exit	0.0	0	-
1789495862	492	4.646	counted	exit	1.8	1	train.py
1789495891	572	42.930	counted	exit	11.8	16	train.py
1789495904	668	5.285	counted	exit	2.1	1	train.py
1789495917	801	6.053	counted	exit	2.4	1	train.py
1789495935	929	1.773	counted	exit	1.0	0	train.py
1789495938	984	0.035	uncounted	exit	0.0	0	-
1789495940	1001	6.507	counted	exit	2.8	1	train.py
1789495955	1071	0.037	uncounted	exit	0.0	0	-
1789495980	1088	93.999	counted	exit	25.0	10	train.py
1789495986	1153	0.039	uncounted	exit	0.0	0	-
1789496079	1170	358.443	counted	exit	93.7	7	train.py
1789496084	1237	0.036	uncounted	exit	0.0	0	-
1789496204	1254	458.754	counted	term	120.0	3	train.py
1789496211	1324	0.036	uncounted	exit	0.0	0	-
1789496331	1341	466.878	counted	term	120.0	1	train.py
1789496396	1452	174.034	counted	exit	47.1	1	train.py
1789496401	1500	0.038	uncounted	exit	0.0	0	-
1789496508	1517	403.093	counted	exit	106.6	3	train.py
1789496512	1584	0.033	uncounted	exit	0.0	0	-
1789496573	1601	231.546	counted	exit	61.1	1	train.py
1789496584	1651	0.718	uncounted	exit	0.4	0	-
1789496587	1679	0.036	uncounted	exit	0.0	0	-
1789496675	1696	332.665	counted	exit	87.5	1	train.py
1789496681	1749	0.037	uncounted	exit	0.0	0	-
1789496785	1766	401.046	counted	exit	104.6	1	train.py
1789496791	1821	0.040	uncounted	exit	0.0	0	-
1789496838	1839	178.964	counted	exit	47.4	1	train.py
1789496847	1911	0.035	uncounted	exit	0.0	0	-
1789496898	1928	185.114	counted	exit	50.5	1	train.py
1789496907	1977	0.042	uncounted	exit	0.0	0	-
1789496926	2080	0.037	uncounted	exit	0.0	0	-
1789497046	2097	457.986	counted	exit	119.9	1	train.py
1789497050	2145	0.045	uncounted	exit	0.0	0	-
1789497162	2163	431.992	counted	exit	111.8	1	train.py
1789497168	2212	0.037	uncounted	exit	0.0	0	-
1789497283	2229	441.281	counted	exit	115.4	1	train.py
1789497288	2278	0.044	uncounted	exit	0.0	0	-
1789497408	2296	458.369	counted	term	120.0	1	train.py
1789497418	2365	0.035	uncounted	exit	0.0	0	-
1789497543	2382	468.191	counted	term	124.5	1	train.py
1789497551	2432	0.048	uncounted	exit	0.0	0	-
1789497617	2450	220.264	counted	exit	65.9	1	train.py
1789497620	2498	0.033	uncounted	exit	0.0	0	-
1789497706	2515	329.301	counted	exit	85.8	1	train.py
1789497710	2566	0.032	uncounted	exit	0.0	0	-
1789497813	2583	393.493	counted	exit	102.7	1	train.py
1789497827	2633	0.044	uncounted	exit	0.0	0	-
1789497840	2675	0.039	uncounted	exit	0.0	0	-
1789497955	2692	440.171	counted	exit	115.0	1	train.py
1789497969	2742	0.039	uncounted	exit	0.0	0	-
1789498070	2760	381.251	counted	exit	101.7	2	train.py
1789498087	2811	0.032	uncounted	exit	0.0	0	-
1789498207	2828	475.730	counted	term	120.0	0	train.py
1789498210	2894	0.038	uncounted	exit	0.0	0	-
1789498313	2911	391.101	counted	exit	102.4	1	train.py
1789498318	2960	0.038	uncounted	exit	0.0	0	-
1789498430	2977	428.650	counted	exit	112.4	1	train.py
1789498434	3026	0.037	uncounted	exit	0.0	0	-
1789498537	3043	397.551	counted	exit	103.3	1	train.py
1789498541	3092	0.035	uncounted	exit	0.0	0	-
1789498634	3109	351.624	counted	exit	92.6	1	train.py
1789498636	3156	0.037	uncounted	exit	0.0	0	-
1789498720	3173	315.525	counted	exit	83.5	1	train.py
1789498723	3222	0.037	uncounted	exit	0.0	0	-
1789498801	3239	288.837	counted	exit	77.6	1	train.py
1789498804	3286	0.045	uncounted	exit	0.0	0	-
1789498881	3303	286.054	counted	exit	76.6	1	train.py
1789498884	3352	0.035	uncounted	exit	0.0	0	-
1789498948	3369	243.320	counted	exit	64.7	1	train.py
1789499029	3417	287.278	exempt	exit	78.0	1	validate.py
