ts	pid	kind	api	rows	seconds
1789539618	53	counted	train	100000	0.16
1789539649	116	counted	train	80000	2.49
1789539650	116	counted	train	100000	1.67
1789539667	161	counted	train	100000	2.80
1789539673	201	counted	train	100000	0.28
1789539691	241	counted	train	100000	0.92
1789539722	293	counted	train	100000	1.07
1789539736	318	uncounted	train	100000	4.32
1789539744	330	uncounted	train	50000	1.54
1789539749	342	uncounted	train	50000	1.54
1789539752	342	uncounted	train	100000	2.25
1789539754	342	uncounted	train	50000	1.61
1789539779	369	counted	train	100000	0.00
1789539786	410	counted	train	100000	1.02
1789539799	450	counted	train	100000	0.45
1789539841	514	counted	train	100000	0.52
1789539850	554	counted	train	100000	0.54
1789539851	554	counted	train	100000	0.53
1789539852	554	counted	train	100000	0.50
1789539852	554	counted	train	100000	0.46
1789539853	554	counted	train	100000	0.49
1789539861	594	counted	train	100000	0.53
1789539862	594	counted	train	100000	0.50
1789539862	594	counted	train	100000	0.50
1789539863	594	counted	train	100000	0.48
1789539864	594	counted	train	100000	0.55
1789539871	635	counted	train	100000	0.53
1789539871	635	counted	train	100000	0.50
1789539872	635	counted	train	100000	0.51
1789539873	635	counted	train	100000	0.49
1789539873	635	counted	train	100000	0.55
1789539879	675	counted	train	100000	0.38
1789539880	675	counted	train	100000	0.40
1789539880	675	counted	train	100000	0.40
1789539881	675	counted	train	100000	0.42
1789539881	675	counted	train	100000	0.42
1789539890	715	counted	train	100000	0.86
1789539891	715	counted	train	100000	0.95
1789539892	715	counted	train	100000	0.95
1789539893	715	counted	train	100000	0.96
1789539894	715	counted	train	100000	0.94
1789539902	755	counted	train	100000	1.71
1789539904	755	counted	train	100000	1.63
1789539906	755	counted	train	100000	1.54
1789539907	755	counted	train	100000	1.52
1789539909	755	counted	train	100000	1.66
1789539919	795	counted	train	100000	2.83
1789539922	795	counted	train	100000	2.97
1789539926	795	counted	train	100000	3.37
1789539929	795	counted	train	100000	3.35
1789539933	795	counted	train	100000	3.26
1789539945	835	counted	train	100000	3.76
1789539949	835	counted	train	100000	3.72
1789539953	835	counted	train	100000	4.02
1789539958	835	counted	train	100000	4.12
1789539962	835	counted	train	100000	4.23
1789539977	875	counted	train	100000	5.38
1789539983	875	counted	train	100000	5.78
1789539989	875	counted	train	100000	6.05
1789539995	875	counted	train	100000	6.38
1789540002	875	counted	train	100000	6.85
1789540028	915	counted	train	100000	7.58
1789540036	915	counted	train	100000	7.26
1789540043	915	counted	train	100000	7.51
1789540051	915	counted	train	100000	7.57
1789540059	915	counted	train	100000	8.12
1789540093	955	counted	train	100000	8.94
1789540103	955	counted	train	100000	10.17
1789540114	955	counted	train	100000	10.40
1789540124	955	counted	train	100000	10.26
1789540134	955	counted	train	100000	9.98
1789540168	995	counted	train	100000	8.55
1789540177	995	counted	train	100000	8.17
1789540186	995	counted	train	100000	9.20
1789540195	995	counted	train	100000	8.96
1789540205	995	counted	train	100000	9.66
1789540239	1037	counted	train	100000	9.06
1789540248	1037	counted	train	100000	8.95
1789540257	1037	counted	train	100000	9.53
1789540268	1037	counted	train	100000	10.22
1789540277	1037	counted	train	100000	9.75
1789540310	1078	counted	train	100000	10.76
1789540320	1078	counted	train	100000	9.51
1789540329	1078	counted	train	100000	8.86
1789540338	1078	counted	train	100000	9.46
1789540349	1078	counted	train	100000	10.39
1789540383	1119	counted	train	100000	8.81
1789540392	1119	counted	train	100000	8.95
1789540401	1119	counted	train	100000	8.58
1789540410	1119	counted	train	100000	8.90
1789540418	1119	counted	train	100000	8.49
1789540448	1159	counted	train	100000	9.05
1789540456	1159	counted	train	100000	8.45
1789540465	1159	counted	train	100000	8.76
1789540474	1159	counted	train	100000	8.59
1789540483	1159	counted	train	100000	9.64
1789540493	1159	counted	train	100000	9.44
1789540503	1159	counted	train	100000	9.73
1789540513	1159	counted	train	100000	9.90
1789540562	1201	counted	train	100000	10.44
1789540570	1201	counted	train	100000	8.15
1789540582	1201	counted	train	100000	11.75
1789540595	1201	counted	train	100000	12.16
1789540628	1241	counted	train	100000	9.24
1789540635	1241	counted	train	100000	7.20
1789540646	1241	counted	train	100000	10.76
1789540656	1241	counted	train	100000	9.95
1789540690	1283	counted	train	100000	10.82
1789540698	1283	counted	train	100000	7.64
1789540710	1283	counted	train	100000	12.78
1789540723	1283	counted	train	100000	12.06
1789540760	1324	counted	train	100000	9.08
1789540768	1324	counted	train	100000	7.73
1789540779	1324	counted	train	100000	11.86
1789540790	1324	counted	train	100000	10.65
1789540822	1364	counted	train	100000	9.66
1789540829	1364	counted	train	100000	7.31
1789540840	1364	counted	train	100000	10.47
1789540850	1364	counted	train	100000	9.75
1789540890	1445	counted	train	100000	11.16
1789540898	1445	counted	train	100000	8.11
1789540910	1445	counted	train	100000	11.84
1789540922	1445	counted	train	100000	11.12
1789540961	1532	counted	train	100000	9.26
1789540969	1532	counted	train	100000	8.43
1789540981	1532	counted	train	100000	11.93
1789540992	1532	counted	train	100000	11.26
1789541025	1573	counted	train	100000	12.31
1789541036	1573	counted	train	100000	10.56
1789541051	1573	counted	train	100000	14.91
1789541064	1573	counted	train	100000	13.23
1789541096	1613	counted	train	100000	12.74
1789541106	1613	counted	train	100000	9.67
1789541120	1613	counted	train	100000	14.39
1789541138	1613	counted	train	100000	17.02
1789541182	1655	counted	train	100000	11.47
1789541192	1655	counted	train	100000	9.96
1789541207	1655	counted	train	100000	14.59
1789541221	1655	counted	train	100000	14.22
1789541271	1736	counted	train	100000	12.03
1789541281	1736	counted	train	100000	9.70
1789541295	1736	counted	train	100000	13.17
1789541307	1736	counted	train	100000	12.29
1789541342	1765	exempt	train	100000	12.21
1789541352	1765	exempt	train	100000	10.21
1789541365	1765	exempt	train	100000	13.07
1789541378	1765	exempt	train	100000	12.31
