ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789537291	159	5.603	counted	exit	4.1	1	train.py
1789537304	219	1.620	uncounted	exit	0.9	0	-c
1789537333	339	15.539	counted	exit	4.8	1	train.py
1789537347	447	8.387	counted	exit	2.9	1	train.py
1789537357	540	9.508	counted	exit	3.3	1	train.py
1789537371	694	15.440	counted	exit	4.6	1	train.py
1789537380	790	11.103	counted	exit	3.6	1	train.py
1789537395	912	28.443	counted	exit	7.9	1	train.py
1789537408	1006	31.189	counted	exit	8.7	1	train.py
1789537422	1107	30.785	counted	exit	8.5	1	train.py
1789537435	1184	34.745	counted	exit	9.5	1	train.py
1789537447	1243	28.298	counted	exit	7.9	1	train.py
1789537469	1383	34.354	counted	exit	9.6	1	train.py
1789537481	1504	16.597	counted	exit	5.2	1	train.py
1789537496	1623	31.897	counted	exit	8.9	1	train.py
1789537508	1720	22.812	counted	exit	6.7	1	train.py
1789537522	1838	29.198	counted	exit	8.3	1	train.py
1789537534	1957	20.848	counted	exit	6.2	1	train.py
1789537585	2072	164.657	counted	exit	42.7	5	train.py
1789537628	2133	153.907	counted	exit	39.8	5	train.py
1789537666	2199	138.698	counted	exit	36.0	5	train.py
1789537701	2265	129.241	counted	exit	33.7	5	train.py
1789537737	2330	129.719	counted	exit	33.8	5	train.py
1789537773	2394	131.615	counted	exit	34.3	5	train.py
1789537815	2457	149.389	counted	exit	40.3	5	train.py
1789537859	2521	158.393	counted	exit	41.9	5	train.py
1789537904	2585	167.510	counted	exit	43.5	5	train.py
1789537946	2651	148.297	counted	exit	38.5	5	train.py
1789538008	2717	224.225	counted	exit	60.0	5	train.py
1789538044	2785	129.212	counted	exit	34.1	5	train.py
1789538114	2907	244.683	counted	exit	63.2	8	train.py
1789538211	2990	350.241	counted	exit	90.2	11	train.py
1789538311	3052	377.623	counted	exit	97.6	11	train.py
1789538436	3123	471.715	counted	term	120.0	9	train.py
1789538547	3283	383.793	counted	exit	99.1	11	train.py
1789538659	3345	414.212	counted	exit	109.0	11	train.py
1789538761	3411	379.127	counted	exit	98.1	11	train.py
1789538871	3476	419.932	counted	exit	108.0	11	train.py
1789538979	3540	401.854	counted	exit	105.3	11	train.py
1789539088	3602	414.921	counted	exit	106.8	11	train.py
1789539201	3668	426.395	counted	exit	110.9	11	train.py
1789539332	3722	470.783	exempt	exit	128.0	11	validate.py
