ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789495292	52	4.927	counted	exit	3.6	1	train.py
1789495301	98	6.572	counted	exit	2.2	1	train.py
1789495316	143	7.662	counted	exit	2.6	1	train.py
1789495322	183	2.781	counted	exit	1.3	1	train.py
1789495332	223	2.826	counted	exit	1.4	1	train.py
1789495338	263	5.661	counted	exit	2.0	1	train.py
1789495347	304	11.665	counted	exit	3.6	1	train.py
1789495358	345	6.037	counted	exit	2.2	1	train.py
1789495367	385	6.418	counted	exit	2.3	1	train.py
1789495374	427	10.247	counted	exit	3.3	1	train.py
1789495378	469	5.549	counted	exit	2.0	1	train.py
1789495382	511	6.527	counted	exit	2.3	1	train.py
1789495398	563	8.862	counted	exit	2.9	1	train.py
1789495402	605	6.310	counted	exit	2.2	1	train.py
1789495417	645	22.875	counted	exit	6.4	4	train.py
1789495433	685	43.518	counted	exit	11.7	8	train.py
1789495451	727	40.913	counted	exit	11.3	4	train.py
1789495478	778	29.295	counted	exit	8.4	4	train.py
1789495491	818	31.929	counted	exit	9.2	4	train.py
1789495506	863	30.302	counted	exit	8.7	4	train.py
1789495526	908	38.362	counted	exit	10.8	6	train.py
1789495544	948	56.486	counted	exit	15.6	9	train.py
1789495571	988	85.314	counted	exit	23.1	13	train.py
1789495600	1028	87.609	counted	exit	23.9	13	train.py
1789495631	1068	95.653	counted	exit	26.3	13	train.py
1789495663	1108	96.172	counted	exit	26.9	13	train.py
1789495677	1152	2.065	counted	exit	1.3	0	train.py
1789495713	1190	92.622	counted	exit	26.5	13	train.py
1789495755	1248	98.951	counted	exit	28.4	14	train.py
1789495789	1289	98.918	counted	exit	28.3	14	train.py
1789495822	1330	97.676	counted	exit	27.7	14	train.py
1789495855	1372	96.025	counted	exit	25.1	14	train.py
1789495887	1416	102.606	counted	exit	26.8	14	train.py
1789495918	1457	110.919	counted	exit	28.9	14	train.py
1789495951	1504	108.400	counted	exit	28.4	15	train.py
1789496022	1545	223.756	counted	exit	62.5	15	train.py
1789496065	1586	146.868	counted	exit	37.9	15	train.py
1789496114	1626	165.034	counted	exit	42.6	15	train.py
1789496172	1670	193.598	counted	exit	49.9	16	train.py
1789496229	1713	196.973	counted	exit	50.6	16	train.py
1789496283	1743	194.179	exempt	exit	50.2	16	validate.py
