ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789606656	52	4.905	counted	exit	3.4	1	train.py
1789606791	98	3.476	counted	exit	1.5	1	train.py
1789606946	142	2.758	counted	exit	1.3	1	train.py
1789607045	166	1.595	uncounted	exit	0.9	0	-c
1789607261	190	5.237	counted	exit	1.9	1	train.py
1789607538	231	31.914	counted	exit	8.8	8	train.py
1789607609	256	2.001	uncounted	exit	1.3	0	/tmp/diag.py
1789607744	281	11.597	counted	exit	3.6	6	train.py
1789607909	322	1.660	counted	exit	1.0	0	train.py
1789607920	345	0.070	uncounted	exit	0.0	0	-
1789607953	362	129.166	counted	exit	33.0	10	train.py
1789608030	403	113.234	counted	exit	29.0	11	train.py
1789608316	444	76.499	counted	exit	19.9	5	train.py
1789608795	489	120.155	counted	exit	30.8	16	train.py
1789609205	530	230.870	counted	exit	58.5	30	train.py
1789609488	574	100.441	counted	exit	25.9	7	train.py
1789610063	615	206.946	counted	exit	52.4	7	train.py
1789610231	656	358.865	counted	exit	90.6	8	train.py
1789610354	698	294.436	counted	exit	75.9	6	train.py
1789610469	739	1.720	counted	exit	1.0	0	train.py
1789610649	777	387.846	counted	exit	98.1	4	train.py
1789610771	803	0.071	uncounted	exit	0.0	0	-
1789610877	820	416.573	counted	exit	105.8	3	train.py
1789610927	846	0.745	uncounted	exit	0.4	0	-
1789611009	867	259.806	counted	exit	66.6	5	train.py
1789611134	912	290.854	counted	exit	74.2	5	train.py
1789611262	953	322.560	counted	exit	81.9	3	train.py
1789611383	994	376.797	counted	exit	96.0	4	train.py
1789611514	1035	452.215	counted	exit	117.0	5	train.py
1789611635	1076	406.838	counted	exit	106.2	6	train.py
1789611766	1117	450.223	counted	term	120.1	6	train.py
1789611775	1147	0.067	uncounted	exit	0.0	0	-
1789611782	1152	0.054	uncounted	exit	0.0	0	-
1789611874	1172	350.052	counted	exit	90.7	6	train.py
1789612020	1213	467.469	counted	term	121.1	9	train.py
1789612108	1258	274.699	counted	exit	70.9	9	train.py
1789612227	1303	384.112	counted	exit	99.2	7	train.py
1789612366	1344	464.205	counted	term	120.0	4	train.py
1789612407	1374	0.068	uncounted	exit	0.0	0	-
1789612514	1394	371.158	counted	exit	96.5	6	train.py
1789612643	1435	414.349	counted	exit	107.7	7	train.py
1789612790	1476	377.857	counted	exit	98.9	6	train.py
1789612913	1521	403.984	counted	exit	105.2	8	train.py
1789612966	1562	123.172	counted	exit	33.9	4	train.py
1789613073	1602	334.699	counted	exit	88.1	12	train.py
1789613249	1646	371.754	counted	exit	98.7	12	train.py
1789613278	1676	0.068	uncounted	exit	0.0	0	-
1789613312	1693	121.874	counted	exit	33.4	4	train.py
1789613395	1733	126.964	counted	exit	34.3	5	train.py
1789613438	1762	143.307	exempt	exit	38.8	4	validate.py
