ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789613842	40	0.066	uncounted	exit	0.0	0	-c
1789613875	60	4.749	counted	exit	3.3	1	train.py
1789613881	85	1.549	uncounted	exit	0.8	0	-c
1789613891	116	1.657	counted	exit	0.9	0	train.py
1789613924	156	5.835	counted	exit	2.1	1	train.py
1789613947	199	12.476	counted	exit	3.8	1	train.py
1789613963	241	8.377	counted	exit	2.8	1	train.py
1789614006	283	5.547	counted	exit	2.0	1	train.py
1789614034	325	1.735	counted	exit	1.0	0	train.py
1789614065	365	6.089	counted	exit	2.4	1	train.py
1789614084	407	15.239	counted	exit	4.7	1	train.py
1789614109	449	70.396	counted	exit	18.6	5	train.py
1789614142	491	98.061	counted	exit	25.6	8	train.py
1789614176	533	104.923	counted	exit	27.7	8	train.py
1789614230	575	115.580	counted	exit	30.5	8	train.py
1789614298	617	217.727	counted	exit	56.1	14	train.py
1789614372	659	227.724	counted	exit	58.8	14	train.py
1789614435	701	211.336	counted	exit	54.4	14	train.py
1789614494	746	194.359	counted	exit	50.2	14	train.py
1789614511	778	0.067	uncounted	exit	0.0	0	-
1789614584	797	281.816	counted	exit	72.3	10	train.py
1789614600	822	0.065	uncounted	exit	0.0	0	-
1789614675	841	289.732	counted	exit	74.6	10	train.py
1789614702	866	0.071	uncounted	exit	0.0	0	-
1789614702	868	0.070	uncounted	exit	0.0	0	-c
1789614782	888	299.465	counted	exit	77.8	10	train.py
1789614807	914	0.066	uncounted	exit	0.0	0	-
1789614870	933	241.150	counted	exit	62.4	8	train.py
1789614907	959	0.066	uncounted	exit	0.0	0	-
1789614907	961	0.063	uncounted	exit	0.0	0	-c
1789614992	980	326.829	counted	exit	85.1	10	train.py
1789615024	1006	0.032	uncounted	exit	0.0	0	-
1789615094	1025	271.122	counted	exit	70.1	10	train.py
1789615246	1051	1.561	uncounted	exit	0.9	0	-
1789615418	1063	0.064	uncounted	exit	0.0	0	-
1789615495	1082	299.390	counted	exit	77.0	10	train.py
1789615664	1107	0.064	uncounted	exit	0.0	0	-
1789615753	1126	344.486	counted	exit	88.7	8	train.py
1789615851	1152	204.967	uncounted	exit	52.4	2	-
1789615926	1164	0.066	uncounted	exit	0.0	0	-
1789615973	1166	180.651	uncounted	exit	47.1	1	/tmp/dart_test.py
1789615985	1178	0.075	uncounted	exit	0.0	0	-
1789616089	1197	406.602	counted	exit	104.1	8	train.py
1789616140	1222	0.064	uncounted	exit	0.0	0	-
1789616245	1241	409.315	counted	exit	104.7	8	train.py
1789616303	1266	0.039	uncounted	exit	0.0	0	-
1789616396	1285	359.953	counted	exit	92.4	8	train.py
1789616511	1311	0.067	uncounted	exit	0.0	0	-
1789616624	1330	439.669	counted	exit	112.6	7	train.py
1789616807	1356	28.308	uncounted	exit	8.5	1	-
1789616865	1368	2.441	uncounted	exit	1.8	0	-
1789616923	1381	32.325	uncounted	exit	9.9	1	-
1789617018	1394	0.070	uncounted	exit	0.0	0	-
1789617125	1413	416.812	counted	exit	106.5	7	train.py
1789617230	1439	0.057	uncounted	exit	0.0	0	-
1789617349	1458	469.068	counted	exit	119.6	8	train.py
1789617513	1486	42.577	uncounted	exit	19.5	1	-
1789617697	1499	0.067	uncounted	exit	0.0	0	-
1789617764	1518	257.891	counted	exit	66.5	7	train.py
1789617857	1543	0.068	uncounted	exit	0.0	0	-
1789617960	1562	404.987	counted	exit	103.5	10	train.py
1789617991	1588	0.067	uncounted	exit	0.0	0	-
1789618076	1607	331.880	counted	exit	85.1	9	train.py
1789618393	1633	258.203	uncounted	exit	66.7	7	-
1789618515	1646	0.071	uncounted	exit	0.0	0	-
1789618582	1665	258.027	counted	exit	66.6	7	train.py
1789618824	1709	261.695	counted	exit	67.4	7	train.py
1789619282	1734	539.732	uncounted	exit	137.5	11	-
1789619584	1747	541.401	uncounted	exit	138.5	11	-
1789619628	1760	0.048	uncounted	exit	0.0	0	-
1789619695	1779	260.560	counted	exit	67.1	7	train.py
1789619726	1805	0.065	uncounted	exit	0.0	0	-
1789619795	1824	265.418	counted	exit	69.7	7	train.py
1789620026	1850	760.235	uncounted	exit	193.2	21	-
1789620180	1863	515.504	uncounted	exit	131.3	14	-
1789620273	1876	264.854	uncounted	exit	68.6	7	-
1789620385	1889	0.069	uncounted	exit	0.0	0	-
1789620460	1908	288.099	counted	exit	74.1	7	train.py
1789620523	1933	0.067	uncounted	exit	0.0	0	-
1789620597	1953	290.993	counted	exit	74.8	7	train.py
1789620913	1983	305.658	exempt	exit	78.9	7	validate.py
