n	commit	eval_auc	status	seconds	description
1	290f92d	0.7141	ok	5	baseline
2	0eb2c83	0.7129	ok	3	FE-v1: numeric+cyclical time features
3	02a64f3	0.7122	ok	5	model-v1: early stopping + refit, lr .05
4	8068925	0.7117	ok	4	model-v2: early stopping on AUC + refit
5	2d15aae	0.7145	ok	2	reg-v1: subsample .8 colsample .8
6	d1980d0	0.7127	ok	2	reg-v2: depth 8
7	064ee07	0.7144	ok	1	reg-v3: depth 4
8	5972b2a	0.7056	ok	3	te-v1: smoothed TE carrier/origin/dest/route
9	d6beb55	0.7131	ok	2	freq-v1: frequency encoding
10	c503ff5	0.7144	ok	3	bag-v1: 5-model bagged ensemble
11	50a5ca7	0.7155	ok	2	reg-v4: min_child_weight 20
12	d78a877	0.7141	ok	2	reg-v5: min_child_weight 50
13	a712027	0.7158	ok	1	reg-v6: +gamma 1.0
14	575af14	0.7147	ok	2	reg-v7: gamma 3.0
15	e9297c2	0.7123	ok	2	dt-v1: dep_hour categorical
16	f28ce99	0.7112	ok	1	reg-v8: max_bin 64
17	3898231	0.7122	ok	2	cap-v1: 20 trees lr 0.2
18	e2158b3	0.0000	crash	1	fe-v2: dow x hour categorical
19	09eb48a	0.7120	ok	2	fe-v2: dow x hour categorical (fixed)
20	ad75be5	0.7154	ok	2	ens-v1: depth4+depth6 average
21	8f561d2	0.7148	ok	2	reg-v9: subsample .7 colsample .6
22	c25f68e	0.7141	ok	2	cap-v2: 60 trees under reg
23	b39f5a2	0.7162	ok	2	reg-v10: reg_lambda 10
24	02bb78c	0.7151	ok	1	reg-v11: reg_lambda 30
25	86e27df	0.7149	ok	1	reg-v12: depth 5 full reg
26	ce7dc4a	0.7142	ok	1	ablate: drop DayofMonth
27	61852ba	0.7165	ok	2	ens-v2: 3-seed bag best config
28	61f8fa7	0.7163	ok	2	ens-v3: 6-seed bag
29	bd4c0b0	0.7160	ok	2	reg-v13: mcw 30 under lambda10
30	0dcfb3f	0.7165	ok	2	reg-v14: subsample 0.9
31	729b4bc	0.7166	ok	1	reg-v15: lr 0.15
32	fb4695b	0.7159	ok	2	reg-v16: lr 0.2
33	5e40b76	0.7149	ok	2	reg-v17: colsample 0.9
34	1f9917f	0.7164	ok	2	ens-v4: mixed-depth bag
35	c7e9c68	0.7165	ok	2	cap-v3: 35 trees lr15
36	39d239d	0.7164	ok	2	reg-v18: lambda 15
37	96cfb1e	0.7157	ok	2	reg-v19: mcw 15
38	6804ac0	0.7160	ok	2	reg-v20: subsample 0.85
39	2a09c50	0.7166	ok	2	ens-v5: lr-diverse bag
40	c3f1115	0.7148	ok	2	ens-v6: row-subsample bag 85%
