ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789499803	109	0.032	uncounted	exit	0.0	0	-c
1789499803	111	0.033	uncounted	exit	0.0	0	-c
1789499803	113	0.033	uncounted	exit	0.0	0	-m --version
1789499803	115	0.033	uncounted	exit	0.0	0	-c
1789499817	205	9.375	counted	exit	5.3	1	train.py
1789499825	274	0.037	uncounted	exit	0.0	0	-c
1789499825	276	0.037	uncounted	exit	0.0	0	-c
1789499825	278	0.038	uncounted	exit	0.0	0	-c
1789499836	348	15.452	counted	exit	4.9	1	train.py
1789499853	463	18.056	counted	exit	5.4	1	train.py
1789499888	551	87.716	counted	exit	23.0	7	train.py
1789499900	640	5.249	counted	exit	1.8	1	train.py
1789499905	674	0.779	uncounted	exit	0.4	0	-c
1789499972	743	59.696	counted	exit	16.2	4	train.py
1789499984	844	5.888	counted	exit	2.2	1	train.py
1789500016	944	71.826	counted	exit	18.9	13	train.py
1789500067	1085	25.953	counted	exit	7.2	6	train.py
1789500106	1174	34.469	counted	exit	9.3	8	train.py
1789500160	1313	75.976	counted	exit	20.3	19	train.py
1789500175	1401	5.382	counted	exit	2.1	1	train.py
1789500200	1488	32.549	counted	exit	9.6	8	train.py
1789500247	1693	28.080	counted	exit	8.6	6	train.py
1789500277	1796	67.253	counted	exit	18.7	12	train.py
1789500314	1952	55.037	counted	exit	15.1	8	train.py
1789500356	2040	112.077	counted	exit	29.1	20	train.py
1789500403	2141	107.927	counted	exit	28.1	21	train.py
1789500438	2263	67.607	counted	exit	18.1	10	train.py
1789500549	2379	382.398	counted	exit	97.9	16	train.py
1789500568	2525	0.045	uncounted	exit	0.0	0	-c
1789500635	2605	239.654	counted	exit	61.7	25	train.py
1789500677	2697	90.833	counted	exit	23.9	11	train.py
1789500730	2801	110.248	counted	exit	28.7	11	train.py
1789500799	2905	233.752	counted	exit	60.3	9	train.py
1789500858	3064	158.847	counted	exit	41.3	8	train.py
1789500916	3166	138.932	counted	exit	38.0	9	train.py
1789500975	3270	173.259	counted	exit	47.2	10	train.py
1789501049	3374	176.665	counted	exit	47.7	9	train.py
1789501153	3478	343.526	counted	exit	91.1	10	train.py
1789501274	3691	252.232	counted	exit	66.8	6	train.py
1789501322	3848	2.638	counted	exit	1.9	0	train.py
1789501411	3959	293.206	counted	exit	78.8	9	train.py
1789501526	4100	263.862	counted	exit	70.6	9	train.py
1789501566	4450	0.036	uncounted	exit	0.0	0	-c
1789501645	4468	296.108	counted	exit	79.0	8	train.py
1789501691	4628	0.038	uncounted	exit	0.0	0	-c
1789501764	4656	261.715	counted	exit	70.2	7	train.py
1789501891	4825	226.159	counted	exit	61.7	7	train.py
1789501968	4981	209.475	counted	exit	57.4	7	train.py
1789502050	5070	115.168	counted	exit	30.3	4	train.py
1789502123	5174	247.186	counted	exit	64.5	8	train.py
1789502186	5291	195.382	counted	exit	50.8	6	train.py
1789502249	5331	232.252	exempt	exit	60.7	6	validate.py
