ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789491794	164	5.041	counted	exit	3.7	1	train.py
1789491821	263	4.358	counted	exit	1.8	1	train.py
1789491834	337	1.407	uncounted	exit	0.8	0	-c
1789491847	397	25.302	counted	exit	7.2	2	train.py
1789491886	497	41.126	counted	exit	11.4	2	train.py
1789491916	596	23.448	counted	exit	6.8	2	train.py
1789491932	727	0.064	uncounted	exit	0.0	0	-c
1789491939	744	20.681	counted	exit	6.3	2	train.py
1789491975	917	65.077	counted	exit	17.6	2	train.py
1789492051	996	255.987	counted	exit	66.9	6	train.py
1789492188	1115	470.220	counted	term	120.0	5	train.py
1789492250	1214	200.574	counted	exit	52.8	2	train.py
1789492303	1313	166.892	counted	exit	43.9	2	train.py
1789492392	1416	315.332	counted	exit	81.6	4	train.py
1789492491	1499	343.923	counted	exit	89.5	3	train.py
1789492501	1601	1.978	counted	exit	1.3	0	train.py
1789492599	1691	359.294	counted	exit	93.4	4	train.py
1789492700	1773	348.435	counted	exit	89.7	6	train.py
1789492817	1950	375.796	counted	exit	96.7	4	train.py
1789492897	2037	284.550	counted	exit	73.6	4	train.py
1789493027	2196	446.650	counted	exit	115.0	4	train.py
1789493131	2299	359.649	counted	exit	93.6	4	train.py
1789493262	2420	461.987	counted	exit	119.0	4	train.py
1789493371	2523	356.471	counted	exit	91.0	5	train.py
1789493494	2619	415.386	counted	exit	116.5	6	train.py
1789493596	2753	355.131	counted	exit	92.4	4	train.py
1789493667	2832	258.859	counted	exit	67.5	4	train.py
1789493721	2911	194.174	counted	exit	50.2	4	train.py
1789493835	3013	425.252	counted	exit	109.6	6	train.py
1789493911	3114	271.341	counted	exit	69.8	4	train.py
1789493981	3215	252.463	counted	exit	65.2	4	train.py
1789494115	3316	468.163	counted	term	120.6	0	train.py
1789494200	3418	301.408	counted	exit	77.7	4	train.py
1789494289	3519	327.266	counted	exit	84.6	4	train.py
1789494351	3598	211.542	counted	exit	54.7	4	train.py
1789494436	3700	271.688	counted	exit	70.3	4	train.py
1789494525	3818	314.715	counted	exit	81.2	4	train.py
1789494600	3900	263.416	counted	exit	67.7	4	train.py
1789494689	3965	332.505	counted	exit	86.3	4	train.py
1789494768	4071	282.364	counted	exit	73.1	4	train.py
1789494871	4130	271.821	counted	exit	70.4	4	train.py
1789494951	4248	273.784	counted	exit	71.1	4	train.py
1789495032	4292	293.363	exempt	exit	76.2	4	validate.py
