ts	pid	kind	api	rows	seconds
1789491794	164	counted	train	100000	0.15
1789491821	263	counted	train	100000	0.67
1789491844	397	counted	train	80000	2.85
1789491847	397	counted	train	100000	2.58
1789491881	497	counted	train	80000	4.87
1789491885	497	counted	train	100000	4.26
1789491913	596	counted	train	80000	2.78
1789491915	596	counted	train	100000	2.16
1789491936	744	counted	train	80000	2.50
1789491938	744	counted	train	100000	1.99
1789491967	917	counted	train	80000	7.83
1789491973	917	counted	train	100000	6.68
1789491993	996	counted	train	80000	7.70
1789492000	996	counted	train	100000	6.53
1789492009	996	counted	train	80000	9.21
1789492017	996	counted	train	100000	7.71
1789492030	996	counted	train	80000	13.58
1789492043	996	counted	train	100000	12.74
1789492094	1115	counted	train	80000	24.81
1789492118	1115	counted	train	100000	23.52
1789492137	1115	counted	train	80000	18.73
1789492155	1115	counted	train	100000	17.83
1789492176	1115	counted	train	80000	21.44
1789492222	1214	counted	train	80000	23.18
1789492245	1214	counted	train	100000	22.31
1789492281	1313	counted	train	80000	20.13
1789492299	1313	counted	train	100000	18.40
1789492334	1416	counted	train	80000	22.45
1789492357	1416	counted	train	100000	22.85
1789492372	1416	counted	train	80000	14.31
1789492385	1416	counted	train	100000	12.79
1789492429	1499	counted	train	100000	26.42
1789492450	1499	counted	train	100000	20.33
1789492473	1499	counted	train	100000	23.38
1789492533	1691	counted	train	80000	25.43
1789492559	1691	counted	train	100000	25.90
1789492576	1691	counted	train	80000	17.17
1789492591	1691	counted	train	100000	15.21
1789492625	1773	counted	train	80000	13.24
1789492638	1773	counted	train	100000	13.08
1789492652	1773	counted	train	80000	13.64
1789492664	1773	counted	train	100000	12.19
1789492679	1773	counted	train	80000	14.60
1789492693	1773	counted	train	100000	14.08
1789492746	1950	counted	train	80000	24.81
1789492771	1950	counted	train	100000	24.34
1789492791	1950	counted	train	80000	19.95
1789492810	1950	counted	train	100000	18.74
1789492844	2037	counted	train	80000	18.62
1789492863	2037	counted	train	100000	19.51
1789492878	2037	counted	train	80000	14.59
1789492892	2037	counted	train	100000	13.61
1789492939	2196	counted	train	80000	25.85
1789492966	2196	counted	train	100000	26.72
1789492993	2196	counted	train	80000	26.11
1789493019	2196	counted	train	100000	26.16
1789493064	2299	counted	train	80000	24.75
1789493086	2299	counted	train	90174	22.34
1789493106	2299	counted	train	80000	20.04
1789493123	2299	counted	train	89951	16.86
1789493172	2420	counted	train	80000	28.03
1789493200	2420	counted	train	100000	27.91
1789493228	2420	counted	train	80000	27.17
1789493253	2420	counted	train	100000	25.00
1789493305	2523	counted	train	80000	23.20
1789493331	2523	counted	train	100000	25.48
1789493352	2523	counted	train	80000	21.15
1789493371	2523	counted	train	100000	19.24
1789493371	2523	counted	train	80000	0.00
1789493404	2619	counted	train	80000	25.02
1789493429	2619	counted	train	100000	25.11
1789493451	2619	counted	train	80000	21.21
1789493471	2619	counted	train	100000	20.14
1789493485	2619	counted	train	80000	14.04
1789493486	2619	counted	train	100000	1.47
1789493525	2753	counted	train	80000	19.99
1789493549	2753	counted	train	100000	23.43
1789493568	2753	counted	train	80000	18.82
1789493587	2753	counted	train	100000	19.00
1789493617	2832	counted	train	80000	15.60
1789493633	2832	counted	train	100000	15.79
1789493647	2832	counted	train	80000	14.39
1789493662	2832	counted	train	100000	14.23
1789493684	2911	counted	train	80000	11.43
1789493695	2911	counted	train	100000	10.70
1789493706	2911	counted	train	80000	11.73
1789493718	2911	counted	train	100000	11.16
1789493743	3013	counted	train	80000	16.17
1789493760	3013	counted	train	100000	16.19
1789493774	3013	counted	train	80000	13.93
1789493789	3013	counted	train	100000	14.72
1789493808	3013	counted	train	80000	19.67
1789493827	3013	counted	train	100000	18.68
1789493857	3114	counted	train	80000	14.59
1789493871	3114	counted	train	100000	14.12
1789493888	3114	counted	train	80000	16.72
1789493906	3114	counted	train	100000	17.33
1789493933	3215	counted	train	80000	16.01
1789493950	3215	counted	train	100000	16.53
1789493963	3215	counted	train	80000	13.11
1789493977	3215	counted	train	100000	13.26
1789494141	3418	counted	train	80000	17.06
1789494158	3418	counted	train	100000	16.71
1789494175	3418	counted	train	80000	17.05
1789494194	3418	counted	train	100000	18.66
1789494224	3519	counted	train	80000	18.76
1789494243	3519	counted	train	100000	18.57
1789494262	3519	counted	train	80000	18.78
1789494281	3519	counted	train	100000	19.30
1789494309	3598	counted	train	80000	11.14
1789494321	3598	counted	train	100000	11.25
1789494335	3598	counted	train	80000	13.62
1789494348	3598	counted	train	100000	13.13
1789494383	3700	counted	train	80000	16.00
1789494400	3700	counted	train	100000	16.85
1789494415	3700	counted	train	80000	14.85
1789494430	3700	counted	train	100000	14.60
1789494461	3818	counted	train	80000	15.62
1789494477	3818	counted	train	100000	15.45
1789494497	3818	counted	train	80000	20.67
1789494519	3818	counted	train	100000	20.92
1789494548	3900	counted	train	80000	14.89
1789494563	3900	counted	train	100000	14.33
1789494580	3900	counted	train	80000	16.90
1789494595	3900	counted	train	100000	15.45
1789494623	3965	counted	train	80000	18.97
1789494642	3965	counted	train	100000	19.01
1789494661	3965	counted	train	80000	19.07
1789494681	3965	counted	train	100000	19.73
1789494714	4071	counted	train	80000	18.01
1789494733	4071	counted	train	100000	18.08
1789494748	4071	counted	train	80000	14.97
1789494763	4071	counted	train	100000	14.88
1789494818	4130	counted	train	80000	16.46
1789494835	4130	counted	train	100000	16.55
1789494850	4130	counted	train	80000	15.00
1789494865	4130	counted	train	100000	14.63
1789494898	4248	counted	train	80000	16.63
1789494915	4248	counted	train	100000	16.77
1789494930	4248	counted	train	80000	15.04
1789494945	4248	counted	train	100000	14.87
1789494974	4292	exempt	train	80000	15.96
1789494990	4292	exempt	train	100000	16.21
1789495005	4292	exempt	train	80000	14.79
1789495020	4292	exempt	train	100000	14.97
